prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-08-02,30,"('North America', 'US', 'North Carolina')",45.804,24.643,69935.516,600.419,5075989687.0,400377.065,r_rh
2020-08-02,30,"('North America', 'US', 'North Dakota')",47.642,22.558,4421.0,29.226,22073380.097,1001.226,r_rh
2020-08-02,30,"('North America', 'US', 'Ohio')",42.661,14.666,46905.258,573.29,2283788584.419,362739.548,r_rh
2020-08-02,30,"('North America', 'US', 'Oklahoma')",58.663,33.957,28988.903,236.419,878808038.839,62215.194,r_rh
2020-08-02,30,"('North America', 'US', 'Oregon')",52.884,31.361,12420.29,126.452,159726428.806,17569.29,r_rh
2020-08-02,30,"('North America', 'US', 'Pennsylvania')",24.108,6.014,31395.484,451.032,1025772455.742,223033.871,r_rh
2020-08-02,30,"('North America', 'US', 'Rhode Island')",15.478,2.038,3215.129,21.161,11052589.323,570.323,r_rh
2020-08-02,30,"('North America', 'US', 'South Carolina')",51.746,45.021,55500.903,1051.806,3142617887.161,1184395.548,r_rh
2020-08-02,30,"('North America', 'US', 'South Dakota')",26.822,17.963,2988.032,27.903,10811943.0,848.806,r_rh
2020-08-02,30,"('North America', 'US', 'Tennessee')",53.169,37.033,71915.161,545.774,5362504197.871,340638.806,r_rh
2020-08-02,30,"('North America', 'US', 'Texas')",57.869,56.735,323116.032,6061.935,107588960779.581,39272411.032,r_rh
2020-08-02,30,"('North America', 'US', 'Utah')",42.948,31.907,20280.032,118.516,422114831.0,14826.839,r_rh
2020-08-02,30,"('North America', 'US', 'Vermont')",20.877,3.23,319.194,1.871,105811.516,3.613,r_rh
2020-08-02,30,"('North America', 'US', 'Virginia')",33.72,15.527,36600.355,377.387,1413466520.355,152958.935,r_rh
2020-08-02,30,"('North America', 'US', 'Washington')",44.07,22.146,29887.387,399.129,918570029.581,169853.71,r_rh
2020-08-02,30,"('North America', 'US', 'West Virginia')",52.431,36.14,4566.29,62.839,21922870.161,4889.806,r_rh
2020-08-02,30,"('North America', 'US', 'Wisconsin')",48.125,17.283,32085.806,182.677,1071326427.677,36203.129,r_rh
2020-08-02,30,"('North America', 'US', 'Wyoming')",43.403,22.014,1468.065,7.452,2265683.355,70.484,r_rh
2020-08-02,30,"('South America', 'Brazil', 'None')",51.547,28.582,1751074.71,31545.935,3197461305102.258,1057400085.871,r_rh
