prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-07-02,30,"('North America', 'US', 'New Mexico')",34.274,10.385,5911.645,61.548,41016330.032,5111.935,r_ri
2020-07-02,30,"('North America', 'US', 'New York')",4.647,1.632,18924.871,530.452,394780902.613,302675.226,r_ri
2020-07-02,30,"('North America', 'US', 'North Carolina')",52.256,16.482,52840.387,283.516,3086975172.323,103039.065,r_ri
2020-07-02,30,"('North America', 'US', 'North Dakota')",25.864,9.391,1386.484,9.032,2685233.452,124.452,r_ri
2020-07-02,30,"('North America', 'US', 'Ohio')",35.627,6.305,26949.0,206.29,855460718.871,63485.452,r_ri
2020-07-02,30,"('North America', 'US', 'Oklahoma')",61.657,17.033,15873.194,80.806,298961071.516,8635.71,r_ri
2020-07-02,30,"('North America', 'US', 'Oregon')",52.479,24.128,7561.516,65.419,65281430.677,5434.258,r_ri
2020-07-02,30,"('North America', 'US', 'Pennsylvania')",16.309,2.233,17458.935,157.742,359091223.903,33148.71,r_ri
2020-07-02,30,"('North America', 'US', 'Rhode Island')",6.665,0.497,1207.097,4.935,1829069.935,52.484,r_ri
2020-07-02,30,"('North America', 'US', 'South Carolina')",63.211,33.649,42810.226,436.742,2070569985.645,275369.258,r_ri
2020-07-02,30,"('North America', 'US', 'South Dakota')",18.123,13.639,1447.0,16.129,2383865.065,329.29,r_ri
2020-07-02,30,"('North America', 'US', 'Tennessee')",51.013,26.84,40398.839,236.548,1972494213.806,72259.452,r_ri
2020-07-02,30,"('North America', 'US', 'Texas')",62.36,40.994,202958.645,2149.71,47878602198.968,6622942.032,r_ri
2020-07-02,30,"('North America', 'US', 'Utah')",48.145,24.411,16036.516,62.484,284912267.613,5150.935,r_ri
2020-07-02,30,"('North America', 'US', 'Vermont')",18.061,0.17,242.516,0.097,62667.032,0.097,r_ri
2020-07-02,30,"('North America', 'US', 'Virginia')",29.466,8.613,23042.194,175.516,598672385.871,35690.742,r_ri
2020-07-02,30,"('North America', 'US', 'Washington')",38.904,13.183,18273.839,193.677,383759461.839,41905.097,r_ri
2020-07-02,30,"('North America', 'US', 'West Virginia')",42.661,6.355,2185.516,6.71,5932786.355,81.29,r_ri
2020-07-02,30,"('North America', 'US', 'Wisconsin')",42.019,8.118,17970.548,70.581,376434239.387,6401.419,r_ri
2020-07-02,30,"('North America', 'US', 'Wyoming')",39.087,7.753,860.323,1.903,872700.258,5.645,r_ri
2020-07-02,30,"('South America', 'Brazil', 'None')",51.664,22.733,1092790.097,18239.161,1313808700187.194,384556015.355,r_ri
