prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-08-02,30,"('North America', 'US', 'Michigan')",24.588,4.433,25564.161,293.839,696484908.548,94377.452,r_d
2020-08-02,30,"('North America', 'US', 'Minnesota')",39.324,7.714,26206.677,138.355,722425078.226,23431.129,r_d
2020-08-02,30,"('North America', 'US', 'Mississippi')",54.586,37.909,40083.548,815.0,1654470311.871,717866.29,r_d
2020-08-02,30,"('North America', 'US', 'Missouri')",56.757,18.986,39838.065,270.806,1692286150.71,80086.032,r_d
2020-08-02,30,"('North America', 'US', 'Montana')",66.826,53.912,3942.387,46.226,16534502.258,2298.613,r_d
2020-08-02,30,"('North America', 'US', 'Nebraska')",30.812,11.399,9536.516,42.516,96148071.613,2118.968,r_d
2020-08-02,30,"('North America', 'US', 'Nevada')",60.726,37.004,37358.871,417.097,1429399163.645,195988.258,r_d
2020-08-02,30,"('North America', 'US', 'New Hampshire')",12.649,2.46,888.419,10.484,824384.097,120.935,r_d
2020-08-02,30,"('North America', 'US', 'New Jersey')",8.525,3.133,16027.935,498.323,265644703.613,249415.871,r_d
2020-08-02,30,"('North America', 'US', 'New Mexico')",35.922,14.209,8468.29,103.677,73421077.839,11967.419,r_d
2020-08-02,30,"('North America', 'US', 'New York')",7.08,2.141,30223.097,702.871,945378928.323,499003.258,r_d
2020-08-02,30,"('North America', 'US', 'North Carolina')",48.799,28.492,74431.484,691.903,5725961759.355,521044.742,r_d
2020-08-02,30,"('North America', 'US', 'North Dakota')",48.452,21.606,4491.774,28.032,22707897.129,929.903,r_d
2020-08-02,30,"('North America', 'US', 'Ohio')",40.557,15.746,44627.903,615.258,2074826007.774,415827.71,r_d
2020-08-02,30,"('North America', 'US', 'Oklahoma')",60.496,32.088,29871.355,223.871,930877502.0,56375.871,r_d
2020-08-02,30,"('North America', 'US', 'Oregon')",48.072,30.479,11310.871,122.968,133343820.484,16666.0,r_d
2020-08-02,30,"('North America', 'US', 'Pennsylvania')",26.79,4.524,34854.387,339.71,1255132597.29,131482.548,r_d
2020-08-02,30,"('North America', 'US', 'Rhode Island')",14.854,2.284,3087.0,23.71,10243706.806,690.935,r_d
2020-08-02,30,"('North America', 'US', 'South Carolina')",48.613,42.406,52172.742,992.065,2783332026.161,1059044.258,r_d
2020-08-02,30,"('North America', 'US', 'South Dakota')",25.902,18.115,2890.613,28.129,10228035.71,860.065,r_d
2020-08-02,30,"('North America', 'US', 'Tennessee')",56.097,41.275,75798.677,605.323,5936848558.419,410890.484,r_d
2020-08-02,30,"('North America', 'US', 'Texas')",54.974,52.564,307215.742,5629.258,97530549724.194,34101572.806,r_d
2020-08-02,30,"('North America', 'US', 'Utah')",43.05,30.233,20326.968,112.387,423962216.0,13389.742,r_d
2020-08-02,30,"('North America', 'US', 'Vermont')",19.822,3.23,303.194,1.871,95853.323,3.613,r_d
2020-08-02,30,"('North America', 'US', 'Virginia')",33.486,14.053,36350.871,341.774,1395191931.516,126399.968,r_d
2020-08-02,30,"('North America', 'US', 'Washington')",41.906,19.735,28437.484,356.323,833877998.516,137449.806,r_d
2020-08-02,30,"('North America', 'US', 'West Virginia')",48.543,34.243,4236.161,59.839,19001689.968,4521.774,r_d
2020-08-02,30,"('North America', 'US', 'Wisconsin')",46.936,16.948,31308.581,179.161,1021986525.548,34853.548,r_d
2020-08-02,30,"('North America', 'US', 'Wyoming')",42.487,22.014,1437.677,7.452,2176579.29,70.484,r_d
2020-08-02,30,"('South America', 'Brazil', 'None')",50.216,28.75,1706894.806,31727.032,3044604377789.71,1068833637.935,r_d
