prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-08-02,30,"('North America', 'US', 'Illinois')",27.853,5.252,59461.903,422.29,3814969785.774,200609.645,r_i
2020-08-02,30,"('North America', 'US', 'Indiana')",39.978,9.942,32939.0,315.806,1151019675.774,110045.226,r_i
2020-08-02,30,"('North America', 'US', 'Iowa')",42.053,22.37,23043.097,227.194,567325230.71,57015.194,r_i
2020-08-02,30,"('North America', 'US', 'Kansas')",47.194,24.337,16809.161,101.161,303486706.452,10994.968,r_i
2020-08-02,30,"('North America', 'US', 'Kentucky')",54.214,22.974,21966.065,194.968,511886546.581,41911.226,r_i
2020-08-02,30,"('North America', 'US', 'Louisiana')",49.529,23.132,68214.258,1061.29,4719211730.323,1217021.871,r_i
2020-08-02,30,"('North America', 'US', 'Maine')",25.542,7.522,1081.71,9.677,1204303.903,102.968,r_i
2020-08-02,30,"('North America', 'US', 'Maryland')",29.09,7.197,29366.677,263.548,892480637.323,74214.903,r_i
2020-08-02,30,"('North America', 'US', 'Massachusetts')",9.27,4.585,10875.581,407.516,125599648.355,181442.355,r_i
2020-08-02,30,"('North America', 'US', 'Michigan')",26.462,5.85,27482.226,387.387,798458876.935,158201.258,r_i
2020-08-02,30,"('North America', 'US', 'Minnesota')",39.526,8.533,26339.484,152.903,729517589.613,28077.548,r_i
2020-08-02,30,"('North America', 'US', 'Mississippi')",56.748,38.976,41645.0,837.355,1782135768.355,755456.258,r_i
2020-08-02,30,"('North America', 'US', 'Missouri')",59.328,20.539,41576.065,292.581,1834213780.839,92425.548,r_i
2020-08-02,30,"('North America', 'US', 'Montana')",68.421,58.537,4032.516,50.065,17255383.742,2674.645,r_i
2020-08-02,30,"('North America', 'US', 'Nebraska')",28.564,13.357,8853.71,49.742,83616575.452,2847.419,r_i
2020-08-02,30,"('North America', 'US', 'Nevada')",61.8,42.382,38010.161,475.0,1478591975.516,248414.032,r_i
2020-08-02,30,"('North America', 'US', 'New Hampshire')",13.829,2.832,970.903,12.065,978692.387,158.968,r_i
2020-08-02,30,"('North America', 'US', 'New Jersey')",9.864,2.823,18536.935,449.0,352380483.516,202488.871,r_i
2020-08-02,30,"('North America', 'US', 'New Mexico')",39.054,15.659,9201.29,114.097,86432794.774,14275.968,r_i
2020-08-02,30,"('North America', 'US', 'New York')",8.029,2.415,34264.29,792.742,1206046080.226,633443.323,r_i
2020-08-02,30,"('North America', 'US', 'North Carolina')",51.06,32.645,77825.355,790.516,6243541958.839,669628.065,r_i
2020-08-02,30,"('North America', 'US', 'North Dakota')",49.86,22.771,4614.903,29.516,23837602.903,1024.935,r_i
2020-08-02,30,"('North America', 'US', 'Ohio')",43.598,16.609,47920.419,648.484,2380532273.452,458307.065,r_i
2020-08-02,30,"('North America', 'US', 'Oklahoma')",63.777,33.127,31448.871,230.806,1027706950.032,59509.258,r_i
2020-08-02,30,"('North America', 'US', 'Oregon')",53.1,31.536,12470.484,127.161,160991387.774,17769.484,r_i
2020-08-02,30,"('North America', 'US', 'Pennsylvania')",25.544,9.147,33247.258,684.71,1145686122.161,489528.839,r_i
2020-08-02,30,"('North America', 'US', 'Rhode Island')",16.155,2.469,3354.387,25.613,11970144.516,785.161,r_i
2020-08-02,30,"('North America', 'US', 'South Carolina')",56.935,53.301,61011.0,1239.935,3785534175.323,1621893.742,r_i
2020-08-02,30,"('North America', 'US', 'South Dakota')",29.952,22.319,3318.484,34.581,12915093.516,1278.194,r_i
2020-08-02,30,"('North America', 'US', 'Tennessee')",59.188,47.33,79898.613,690.0,6576273552.032,522177.097,r_i
2020-08-02,30,"('North America', 'US', 'Texas')",58.98,57.486,329209.129,6139.677,111569499224.355,40239836.774,r_i
2020-08-02,30,"('North America', 'US', 'Utah')",47.524,35.397,22417.323,131.323,513504574.871,18094.484,r_i
2020-08-02,30,"('North America', 'US', 'Vermont')",19.953,3.23,305.194,1.871,97070.097,3.613,r_i
2020-08-02,30,"('North America', 'US', 'Virginia')",39.361,16.976,42609.032,412.097,1890185333.871,179934.742,r_i
2020-08-02,30,"('North America', 'US', 'Washington')",45.272,22.138,30692.903,399.0,967486434.516,169794.806,r_i
2020-08-02,30,"('North America', 'US', 'West Virginia')",54.346,36.14,4728.516,62.839,23432182.0,4889.806,r_i
2020-08-02,30,"('North America', 'US', 'Wisconsin')",50.963,18.325,33941.452,193.484,1193980900.097,40193.419,r_i
2020-08-02,30,"('North America', 'US', 'Wyoming')",44.056,25.399,1489.774,8.516,2330719.258,87.161,r_i
2020-08-02,30,"('South America', 'Brazil', 'None')",54.705,35.444,1856032.419,39001.806,3576829857215.258,1590157715.032,r_i
