prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-09-02,30,"('North America', 'US', 'Kansas')",49.651,32.053,25875.419,188.032,693081384.903,40013.645,p_h
2020-09-02,30,"('North America', 'US', 'Kentucky')",51.905,26.919,31300.355,294.871,1015706634.484,91448.032,p_h
2020-09-02,30,"('North America', 'US', 'Louisiana')",36.532,20.197,58230.323,1072.613,3417044928.774,1175662.355,p_h
2020-09-02,30,"('North America', 'US', 'Maine')",24.242,11.14,1220.323,15.355,1559734.065,243.935,p_h
2020-09-02,30,"('North America', 'US', 'Maryland')",28.798,7.35,34155.968,284.774,1190433894.935,84031.806,p_h
2020-09-02,30,"('North America', 'US', 'Massachusetts')",12.544,5.348,15964.71,497.097,267448288.516,261394.581,p_h
2020-09-02,30,"('North America', 'US', 'Michigan')",30.446,7.15,38876.032,497.871,1566750337.581,257496.581,p_h
2020-09-02,30,"('North America', 'US', 'Minnesota')",41.633,11.726,37022.226,235.419,1420730744.484,59502.065,p_h
2020-09-02,30,"('North America', 'US', 'Mississippi')",45.676,35.091,42090.065,973.839,1790560286.774,968359.452,p_h
2020-09-02,30,"('North America', 'US', 'Missouri')",57.721,26.046,63867.742,486.613,4240915279.484,262610.548,p_h
2020-09-02,30,"('North America', 'US', 'Montana')",61.795,54.319,6346.097,81.258,43446639.968,7174.097,p_h
2020-09-02,30,"('North America', 'US', 'Nebraska')",34.515,17.881,14061.968,80.484,210024268.29,7181.0,p_h
2020-09-02,30,"('North America', 'US', 'Nevada')",47.904,42.48,36020.645,636.613,1307608588.645,411977.645,p_h
2020-09-02,30,"('North America', 'US', 'New Hampshire')",15.916,2.953,1256.452,12.903,1681722.387,172.323,p_h
2020-09-02,30,"('North America', 'US', 'New Jersey')",9.966,2.33,19883.968,374.194,412114945.839,142482.194,p_h
2020-09-02,30,"('North America', 'US', 'New Mexico')",35.065,22.594,9648.452,189.968,94607373.355,36895.065,p_h
2020-09-02,30,"('North America', 'US', 'New York')",8.88,2.052,39862.935,678.452,1640623952.161,464038.452,p_h
2020-09-02,30,"('North America', 'US', 'North Carolina')",44.471,31.873,87272.065,1023.903,7746601401.935,1104110.032,p_h
2020-09-02,30,"('North America', 'US', 'North Dakota')",58.959,34.303,10299.194,68.677,115678310.419,5871.645,p_h
2020-09-02,30,"('North America', 'US', 'Ohio')",41.984,19.418,59614.871,887.355,3632536026.871,828348.387,p_h
2020-09-02,30,"('North America', 'US', 'Oklahoma')",56.045,36.462,41996.0,342.097,1842627808.516,121228.484,p_h
2020-09-02,30,"('North America', 'US', 'Oregon')",44.84,33.245,13685.258,172.968,191576499.452,30662.968,p_h
2020-09-02,30,"('North America', 'US', 'Pennsylvania')",27.271,7.516,41919.387,597.613,1812250409.516,376520.0,p_h
2020-09-02,30,"('North America', 'US', 'Rhode Island')",20.532,4.722,4840.161,51.613,24215241.968,2959.935,p_h
2020-09-02,30,"('North America', 'US', 'South Carolina')",49.58,53.458,67384.194,1676.871,4619204549.419,2846905.258,p_h
2020-09-02,30,"('North America', 'US', 'South Dakota')",47.136,23.783,8762.387,47.935,84479262.903,2694.903,p_h
2020-09-02,30,"('North America', 'US', 'Tennessee')",47.751,44.063,85634.419,959.516,7484125642.161,966005.258,p_h
2020-09-02,30,"('North America', 'US', 'Texas')",48.074,47.771,341618.065,7077.774,118635523977.355,50894852.871,p_h
2020-09-02,30,"('North America', 'US', 'Utah')",44.901,29.438,28303.226,129.194,848496635.419,16884.226,p_h
2020-09-02,30,"('North America', 'US', 'Vermont')",19.551,1.724,332.871,1.0,112346.806,1.0,p_h
2020-09-02,30,"('North America', 'US', 'Virginia')",35.368,19.718,48729.29,586.258,2440410764.774,386296.645,p_h
2020-09-02,30,"('North America', 'US', 'Washington')",39.289,18.459,32173.581,376.516,1050264761.129,145596.516,p_h
2020-09-02,30,"('North America', 'US', 'West Virginia')",52.208,47.743,7116.065,143.903,53465892.645,22289.387,p_h
2020-09-02,30,"('North America', 'US', 'Wisconsin')",50.205,18.588,50238.677,230.935,2756271797.903,56322.226,p_h
2020-09-02,30,"('North America', 'US', 'Wyoming')",45.348,34.587,2225.129,16.258,5444305.839,280.774,p_h
2020-09-02,30,"('South America', 'Brazil', 'None')",47.34,29.671,2112157.742,40128.677,4526447437063.613,1648973204.355,p_h
