prediction_date,n_days_backtest,tuple_area,mape_cases,mape_deaths,mae_cases,mae_deaths,mse_cases,mse_deaths,param_perturbed
2020-07-02,30,"('North America', 'US', 'Oklahoma')",59.769,18.041,15442.258,85.323,285367424.323,9383.387,r_rv
2020-07-02,30,"('North America', 'US', 'Oregon')",56.724,22.838,8128.258,62.065,74257880.065,4961.097,r_rv
2020-07-02,30,"('North America', 'US', 'Pennsylvania')",17.383,1.675,18577.194,118.548,400027291.065,20161.0,r_rv
2020-07-02,30,"('North America', 'US', 'Rhode Island')",6.515,0.67,1180.387,6.645,1763692.258,53.29,r_rv
2020-07-02,30,"('North America', 'US', 'South Carolina')",60.703,35.275,41237.258,455.29,1935134700.742,293699.548,r_rv
2020-07-02,30,"('North America', 'US', 'South Dakota')",16.358,14.957,1309.548,17.645,1999844.0,386.677,r_rv
2020-07-02,30,"('North America', 'US', 'Tennessee')",52.205,26.841,41251.871,236.258,2044480829.935,71672.323,r_rv
2020-07-02,30,"('North America', 'US', 'Texas')",61.203,39.408,199566.452,2079.774,46482551165.871,6308739.774,r_rv
2020-07-02,30,"('North America', 'US', 'Utah')",46.072,24.992,15378.516,64.032,263847359.355,5433.194,r_rv
2020-07-02,30,"('North America', 'US', 'Vermont')",18.287,0.17,245.516,0.097,64131.129,0.097,r_rv
2020-07-02,30,"('North America', 'US', 'Virginia')",19.12,13.188,15217.323,267.806,292456086.935,79471.097,r_rv
2020-07-02,30,"('North America', 'US', 'Washington')",37.95,13.47,17850.452,197.806,368254657.032,43478.516,r_rv
2020-07-02,30,"('North America', 'US', 'West Virginia')",49.871,6.591,2515.613,6.935,7513203.484,82.355,r_rv
2020-07-02,30,"('North America', 'US', 'Wisconsin')",43.647,7.721,18626.29,67.161,401265659.71,5841.484,r_rv
2020-07-02,30,"('North America', 'US', 'Wyoming')",38.583,7.753,849.968,1.903,854659.645,5.645,r_rv
2020-07-02,30,"('South America', 'Brazil', 'None')",54.923,25.497,1158345.581,20394.097,1462734024062.742,472986445.774,r_rv
