Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Second Wave Jump,Jump Time
North America,US,North Carolina,2020-03-19,51.183287904329106,0.44141099188708577,-19.07279753030499,0.004080130344936601,1.6975188305542273,0.034226251191879484,0.18192361177856814,9.912667445518,1.626003382403677,3.9894945055139e-08,78.00453757624744
North America,US,North Dakota,2020-03-30,6.105395354443926,0.903589911266908,-6.615570003082101,0.6368035126874176,0.22026842716779949,0.026751460442303088,0.11094323116696019,0.6495828023565343,0.3224060447226351,0.07862421253894177,67.93256390782415
North America,US,Ohio,2020-03-19,16.020528647471853,0.545131699561937,-0.19750912324225428,0.28827331987572563,0.15004940951281226,0.07236113844766931,0.07082391485968205,18.272368523487287,0.6701441058821882,0.2891416195044263,80.90213385894975
North America,US,Oklahoma,2020-03-24,21.44654094859937,0.34983425731672424,-25.59874345622477,0.008243718955820763,4.733083682576571,0.0556798317577771,0.2561188310218635,3.157067530949161,7.386246975035965,0.624903700420377,73.74783288539327
North America,US,Oregon,2020-03-20,18.538166622073792,0.35811317221752226,-5.46935008227482,0.02097741566908663,2.008607438766603,0.039680173187163166,0.23395008423448574,1.9595285593550076,3.667155561702647,0.35045935015467716,70.41028573920806
North America,US,Pennsylvania,2020-03-17,60.601699937911135,0.6023058037052745,0.23601485376450906,0.46466458671943955,0.06706550550525027,0.09835929725761179,0.13170182169361527,45.79683649692355,2.752064712274998,0.2496172024532054,80.03406298718569
North America,US,Rhode Island,2020-03-23,9.36564141906133,1.0710733427650194,0.1680935945869774,1.1370313530855003,0.04910002414678676,0.0730465115321045,0.13901208690483313,0.8966721656052751,2.134647733817476,0.04398133716553487,57.74638847280873
North America,US,South Carolina,2020-03-20,17.06410770341288,0.5532920848144299,0.04483809947353134,0.20870255037240604,0.13044482835560123,0.05042375952665229,0.19088106615445083,4.69775578013139,0.27442528300996116,0.4453420072659785,75.90716405624279
North America,US,South Dakota,2020-03-30,11.794108740627799,0.4081848863169449,0.401077504855794,0.15621216984429068,0.04687232839615231,0.01871815330478887,0.24866488747308052,7.61470304824235,0.03423218781014912,0.10373961245777363,67.00256837047321
North America,US,Tennessee,2020-03-19,31.789453379399372,0.3913476393728845,-0.8257261354251573,0.01765498268965127,3.0492620007687945,0.019148871551668004,0.29855915537832617,13.783973997055744,0.8190411282226165,0.09601777827512584,71.32200882146249
North America,US,Texas,2020-03-17,39.97927308630112,0.4166923399271046,0.326183003453996,0.01606322415022172,3.241271291563904,0.02819599391472998,0.22028312070373188,43.36118093185111,0.5661378675234651,0.21285963216998677,79.98847703513883
North America,US,Utah,2020-03-20,24.806718477124676,0.40657625900393474,-0.54182791589313,0.012142832988489198,0.3480216167863834,0.011361122824686588,0.4999996449400684,1.9489083454204892,4.473460626928602,0.12976696766836848,67.4334010239876
North America,US,Vermont,2020-03-24,5.546672489166944,0.5282985988907779,-305.9035687210255,0.07926917785818369,0.27914031178246457,0.05224780175358239,0.1835009043012283,4.552245423664379,0.12028841312797774,0.4503958695039785,72.01430307311863
North America,US,Virginia,2020-03-20,13.638494025596506,1.6736810659213341,-26.35199223000397,0.705583366475424,5.827921867047682,0.03588792359602197,0.16517442577019473,7.8723059445219175,0.3675617969579418,1.605277919151952e-11,75.74207834189413
North America,US,Washington,2020-03-07,32.54687308992632,0.3947807567844452,0.12683656779332442,0.09009364017348113,12.563735796122227,0.059383262281133505,0.16704440855000274,212.1542421486919,138.05642795709073,0.39409842979963355,89.75584958132049
North America,US,West Virginia,2020-03-29,29.425095176002543,0.41679891263673274,-262.61022151824534,0.020792475816822163,0.2831492834409657,0.04651163662618801,0.20833384674272654,1.5253089791942562,1.1672720538605807,0.11697539523756786,68.02429048099458
North America,US,Wisconsin,2020-03-18,17.302061962222652,0.7178960144150975,-35.474696158137704,0.2035708591341941,3.156131686647096,0.03874211508958478,0.16890461318977185,5.317571958823581,1.0682504983358796,8.406380102967527e-11,78.9128975790016
North America,US,Wyoming,2020-03-31,12.320285384445192,0.9102195430423431,-245.6737569158702,0.10693448573275263,0.01908536939102006,0.036162908230816755,0.20062872456372846,0.045213335675592325,0.9941672178104376,0.1099316674773643,65.96098665562086
