Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Second Wave Jump,Jump Time
Asia,Cambodia,None,2020-03-29,,1.4342454232277444,-45.00805463506642,1.3950609266435203,0.0006214151879946623,2.3779595520327706e-05,0.38676560513872815,0.045996447847817576,0.043075197386271184,0.0,0.0
Africa,Cameroon,None,2020-03-29,19.050029576275403,1.1088138541710064,-230.91597777543282,0.09729964280254415,0.9697023840974875,0.03306777803542258,0.20071893486265152,0.10055291477058241,2.068424199925464,0.0,0.0
North America,Canada,Alberta,2020-03-19,12.964744800714715,19.04793160111392,-0.17097206484940194,25.067901384319725,0.35060638990649656,0.02267671735020655,0.19658013429243532,0.27629920898400795,0.006161609054694605,0.0,0.0
North America,Canada,British Columbia,2020-03-16,7.260779552901504,0.43462068186829694,-42.88100558332348,0.15973204192720972,0.0695279088766393,0.07381982580566884,0.1678767939263847,1.6067142090878455,4.485684522265551,0.0,0.0
North America,Canada,Manitoba,2020-03-31,3.6619156340285635,0.7355566871216758,-368.2139154915082,0.1288424119221941,0.13245349005003088,0.021119784976808886,0.20001803257607065,0.0020715517180741262,0.994111377595755,0.0,0.0
North America,Canada,New Brunswick,2020-04-06,40.577971211213715,3.7123237091181296,-2313.812224731248,0.045265395089657386,0.026164289529739385,0.0025306692255038085,0.4999963337598726,0.0003202696228845791,0.022580550794541857,0.0,0.0
North America,Canada,Newfoundland and Labrador,2020-03-27,4.583637297957889,0.0025876599882360242,-213.51178833348555,57.295473172272686,0.19772030065539048,0.01169008131032947,0.4866937613934206,1.024807714556077,0.5326431384940611,0.0,0.0
North America,Canada,Nova Scotia,2020-03-28,31.797608049206016,53.542135199104656,-0.007512047146276661,185.41659086852775,0.05324178971139559,0.06264109752514013,4.5265977357772006e-05,0.9657027876760815,0.00044763939166761246,0.0,0.0
North America,Canada,Ontario,2020-03-15,103.36753533657804,0.5390819174840771,0.1474166987408711,0.2799874909095283,0.3526448646787911,0.08779172220448445,0.07902472663048078,18.11256883010068,0.006759308489187646,0.0,0.0
North America,Canada,Quebec,2020-03-19,46.25390338829019,1.0356665590135359,-6.713466086255567,0.8125274162356327,0.06737261800701526,0.12599902205386604,0.13166719773067065,0.13671882273230854,10.212352169071128,0.0,0.0
North America,Canada,Saskatchewan,2020-03-28,12.324974773980076,0.498276674422734,-7.4667861064441094,0.31670476838085293,0.04266566449704867,0.021298806839891122,5.6656927467874956e-08,0.0041891614915220135,0.4159021761617656,0.0,0.0
Africa,Central African Republic,None,2020-05-08,30.507378342028545,1.1279632499274235,6.9061116242910945,3.4469820552096615,0.03188669759210566,0.006377675998414672,0.49999999933997413,0.7435749170960101,0.07067497560152029,0.0,0.0
Africa,Chad,None,2020-05-02,4.712795180309973,0.8430113685352842,3.4550735447095833,5.3817089102142495,7.4998306990559795,0.09568134443972058,0.4586971744855881,1.3533912256590137,0.8962843106608622,0.0,0.0
South America,Chile,None,2020-03-16,23.73724997041721,0.8032265631224328,-10.102739589320574,0.16486995048643613,0.0258270159005848,0.04773655090917333,9.623421251607035e-12,2.4662676173106712,0.12825740724423962,0.0,0.0
South America,Colombia,None,2020-03-19,19.389994653583837,0.5174060057531555,-17.59906372241565,0.014786500460754571,1.6122732093126295,0.03746441234520302,0.04138972349298222,5.75656626162113,0.7513508538501648,0.0,0.0
Africa,Comoros,None,2020-05-30,16.424911280960195,1.0651078916233645,-10.725590239111947,1.004651748648265,0.06029336719041337,0.012058539048467794,8.20610028801019e-09,0.10351326901481572,0.17929679577208535,0.0,0.0
Africa,Congo (Brazzaville),None,2020-04-15,6.386250731589563,0.7478629483763064,-58.79637899898152,0.1688557747551856,0.08450501453109897,0.03648411863076649,8.832995521350152e-08,0.022995790193726932,0.3725633040809775,0.0,0.0
Africa,Congo (Kinshasa),None,2020-04-01,13.555854333359896,1.0670331152415253,-20.467139949418403,0.36880999443490103,5.502723118336906,0.025607910890119937,0.1811939106713443,0.6723908561140526,0.11317986508225109,0.0,0.0
North America,Costa Rica,None,2020-03-21,19.90475642524338,0.674111817075386,-530.9877448838816,0.022155200324369188,0.08643522307869315,0.006121244538742728,0.19991017976075304,0.023762945545778017,0.5144041853783937,0.0,0.0
Africa,Cote d'Ivoire,None,2020-03-27,23.390292831132275,0.4971919992584143,-32.74035745834054,0.012040305132323613,3.2674631403189243,0.008408844845166002,2.6239857603921306e-10,0.05737141570324846,0.9782794716215596,0.0,0.0
Europe,Croatia,None,2020-03-19,12.728300788520178,4.058594797691084,-14.431980929996826,7.337642897674701,0.05005445842876039,0.04887834562685522,0.0002795960682390866,7.09236944068045,0.11445065311930835,0.0,0.0
North America,Cuba,None,2020-03-28,12.767971538025588,1.1148714848691923,-33.30258757308297,0.803614803989896,1.725219355545502,0.043906342082608484,0.23690443853586235,3.842382719594117,0.10934978869170563,0.0,0.0
Europe,Cyprus,None,2020-03-23,4.967766809566503,2.7674939589164707,-302.4582857613328,0.5564485765128253,0.4748094698565966,0.01746388314701517,1.9349257517757695e-05,3.4626974434625395,0.0018130768258299418,0.0,0.0
Europe,Czechia,None,2020-03-13,51.885212411081575,0.43755993607899757,-53.46580097024108,0.14550413436783974,0.10303268059688662,0.04090079968538523,0.2230610585308533,12.37954417302533,1.8662034098896114,0.0,0.0
Europe,Denmark,None,2020-03-10,56.49578232569273,0.6054981441378868,0.015057089301842987,0.5493981318795694,0.5095705365224728,0.052734183436467345,0.07041380022795979,1.3479183841130324,1.6759013406428727,0.0,0.0
Africa,Djibouti,None,2020-04-08,33.27482583710027,1.3938543590686756,-50.493887651258696,0.459877144516588,0.012104380634334796,0.033343933013677066,9.105300240726657e-09,1.4138577117240516,0.025310006224884076,0.0,0.0
North America,Dominican Republic,None,2020-03-21,23.584567156431056,0.7356156413588852,-334.6475289322701,0.04493442430015293,7.523851447767587,0.03309950457424718,0.19794198785649147,3.129888017834331,7.868169269847896,0.0,0.0
South America,Ecuador,None,2020-03-18,14.17776664321055,1.0516404571299725,0.7421586282316254,0.8521238400591054,0.11056188271738844,0.09095050469653224,1.181814313323601e-08,6.640593992682982,0.40535784192525887,0.0,0.0
Africa,Egypt,None,2020-03-14,18.46606552814795,0.5568233656436797,-26.43406719871378,0.045103687494659955,2.4318990583693254,0.04491507181162575,0.06405307727916368,4.335937718590681,0.278357001811207,0.0,0.0
North America,El Salvador,None,2020-04-09,8.198098074597102,0.6664278056920321,-13.076620397354516,0.1943516339010622,0.04665606470969303,0.03701843231464396,0.03702589202835589,1.3367841142782446,0.2517082942287994,0.0,0.0
Africa,Equatorial Guinea,None,2020-04-24,20.581190456384643,2.0194213329676782,-5.922012259263046,2.1277050050729827,0.03299684717866922,0.026432943268111974,3.6077116615654357e-09,0.049690120081916526,0.12610545931298184,0.0,0.0
Europe,Estonia,None,2020-03-14,27.23447735375876,1.320225927303072,-52.14747136879908,0.8560931612407093,0.08032159596866216,0.03678938807573497,2.8519207026882885e-06,4.3149246191855735,0.00044509020051222665,0.0,0.0
Africa,Ethiopia,None,2020-04-18,25.265025870845626,3.733848307696377,-4.763772016728371,1.7852891244236557,0.05105036552956474,0.03987786439289401,0.19437383131364772,0.008332178758779625,0.002906680709600685,0.0,0.0
Europe,Finland,None,2020-03-13,45.506433503048086,2.763055503451585,-14.733680536354326,2.314170865268648,0.11471719637433934,0.05740283965666281,0.1846816606438367,2.580522710473631,0.0016173092643866184,0.0,0.0
Europe,France,None,2020-02-29,32.20534496360492,0.7140181681667642,23.216066052037128,2.162686430373831,0.17139026006659697,0.18759333722933033,0.14520830129169304,7.337313560103552,1.6643551349402284,0.0,0.0
Africa,Gabon,None,2020-04-17,13.323663358120797,1.475420213724487,-12.16351734922932,0.8932042877334435,0.3438061035621002,0.006390517263749982,0.3394868605003981,0.7888030430146779,0.09870518839876197,0.0,0.0
Asia,Georgia,None,2020-03-30,7.41796953965577,0.8102085261083442,-68.37711360228484,0.30715632692333655,0.18660744736437218,0.01777380432860686,0.23947158907509863,0.6836648761931325,0.505339951131662,0.0,0.0
Europe,Germany,None,2020-03-01,43.26959179617831,2.4883172282366117,6.798428348091636,4.278192874191213,0.07189400348706687,0.048692568052133525,1.1972265158531378e-09,2.023315416704997,0.2286436861243467,0.0,0.0
Africa,Ghana,None,2020-03-26,15.569400702687403,1.4066619042723796,-13.40000832431306,0.6065670013291643,0.2782022373588022,0.004154248942573609,0.14455959998216622,0.5397934227656491,0.013201553394390001,0.0,0.0
Europe,Greece,None,2020-03-13,6.043665239356775,1.1669832505386273,-67.97939613842617,0.576852788231824,0.12432544910080605,0.05989589431465241,1.4709653343634652e-07,3.8715028549732757,0.007823847481348189,0.0,0.0
North America,Guatemala,None,2020-04-10,15.604398716202253,1.430422758793973,-25.506746197661165,0.4417042976531026,0.03705497465860808,0.09047251006153424,3.091733200389011e-09,0.5358524007560086,0.026682667411092528,0.0,0.0
Africa,Guinea,None,2020-04-04,9.220091123097577,2.556561811709171,-71.83303910816106,0.8345318525243839,2.3876586683908227,0.005673920807968277,5.034193933672526e-09,3.418341455263076,0.0033677429379260332,0.0,0.0
Africa,Guinea-Bissau,None,2020-04-29,7.162593364580763,0.2981774899503542,0.10178192196108773,0.47805506721606494,0.0038924018807247013,0.08268066603055338,9.232727743519176e-09,2.330956650555957,0.2388746390984839,0.0,0.0
South America,Guyana,None,2020-05-10,4.726008485453184,0.903260710287625,-10.737704854952774,0.660775442830733,0.12111433433567237,0.02142198668455271,0.49999790758395035,0.05403453124417071,0.10063862953410116,0.0,0.0
North America,Haiti,None,2020-05-05,6.059150797793071,0.7904245293513139,14.92275311340293,1.8182281030196352,1.1741867748837576,0.015087878597679676,6.485521647143493e-07,0.03260453390832582,1.8199339663293832,0.0,0.0
North America,Honduras,None,2020-03-29,19.531784293228196,1.2029749501017535,-168.1646383370868,0.11445209885732711,3.5845430605328357,0.0403787020527847,0.15336371262957932,0.10836321980821499,0.7066692475800217,0.0,0.0
Europe,Hungary,None,2020-03-21,8.90390443775791,4.613149327737044,-16.349268683698696,4.2357373700231555,0.10270771074986212,0.1702094787409619,0.1784279205783317,2.9656532643304154,0.8683094105804718,0.0,0.0
Europe,Iceland,None,2020-03-12,8.012131475483546,48.56885066858965,-0.015948676156837645,252.9236691120773,0.14902558737212185,0.004462413041171985,0.43214777642441343,3.959405758485316,0.00044697402014378426,0.0,0.0
Asia,India,None,2020-03-14,46.065214166468735,0.66545486663661,0.17477235909690578,0.13232394858985388,3.619498308171636,0.031187409918168117,0.0034577499101409765,15.744776224454316,0.19153382344227116,0.0,0.0
Asia,Indonesia,None,2020-03-15,17.714967388068978,0.4595554012896727,-91.9256563131099,0.014516496656535323,5.376954080496802,0.06876766948017261,0.11992526185276156,12.361639698709883,2.5128342859854875,0.0,0.0
Asia,Iran,None,2020-02-26,58.2875685084934,0.3817945575075603,0.5252712564194306,0.013377488024443485,32.934835661201085,0.061348660540346114,0.13188355586398706,190.3345243592961,242.83979946748,0.0,0.0
Asia,Iraq,None,2020-03-13,34.53843618645061,0.6148645093933973,-18.65802711986349,0.004322023706827918,1.263729065119953,0.036344587418911334,1.5494289422854873e-09,0.010165882187072825,0.4929479614327532,0.0,0.0
Europe,Ireland,None,2020-03-14,21.667939394175455,0.6737173598315364,18.882321933252413,2.1350027380662393,0.1248461370271461,0.08125867572434445,0.17995039343861996,3.0189282787506944,0.6386350626173604,0.0,0.0
Asia,Israel,None,2020-03-12,15.854612008852888,8.797294586488425,0.6052138718327418,16.292884496570203,0.0987049445604898,0.018570797446137485,0.32838498063299676,2.0404998970728694,0.025961404682529887,0.0,0.0
Europe,Italy,None,2020-02-23,27.417061326991192,1.5001375200545823,0.03797159053752752,1.5518578335818325,0.17580109751527842,0.16056830295876368,0.07790853205246556,17.2439356074548,4.3829916824730235,0.0,0.0
Africa,Jamaica,None,2020-04-15,5.2243742694022375,0.30281071354686406,0.27821358190529333,0.30893795587032064,0.4201982526659545,0.008212281137398256,1.1918263129627714e-06,0.3065638666267162,1.2923674840621546,0.0,0.0
Asia,Japan,None,2020-02-21,23.173692462154648,2.7517797974281573,9.022825927836312,2.587943172608983,0.052192717279285455,0.07190260039685982,0.19895862704482103,0.005778433861052803,0.0010895540212266155,0.0,0.0
Asia,Jordan,None,2020-03-22,17.920745079643474,0.9976637542554969,-368.00811533186044,0.0794100920827067,1.33464026074783,0.011492904042797444,0.20002957757953835,0.004369536437774503,0.6690408565650316,0.0,0.0
Asia,Kazakhstan,None,2020-03-26,20.521004695313792,0.4879556348471838,-2.1226403978932225,0.06762097834815675,0.3751120061546932,0.004776600896985087,0.21944584685079133,0.11918136196533453,3.937371262659706,0.0,0.0
Africa,Kenya,None,2020-04-02,11.280934150282704,1.2758840963713611,-96.3402377096713,0.1938005746391267,0.8119472794409992,0.03491493676096291,0.17991916150989665,0.003327725245644482,0.3018104316000022,0.0,0.0
Asia,"Korea, South",None,2020-02-20,8.824277947883283,0.2163197838075882,0.3115438555754958,0.011892510051418337,0.05168755724947372,0.026257591413359586,0.19095227325458447,33.361768818219446,12.437990041615588,0.0,0.0
Europe,Kosovo,None,2020-03-31,28.705256925738773,1.4852281988004488,-31.81074674611166,0.7205907460395238,4.307764283143015,0.027952519505813702,0.3388841797148509,0.6538188776493572,0.03394891733828341,0.0,0.0
Asia,Kuwait,None,2020-03-14,25.41772792091878,2.16567215008434,-0.0760367909317968,1.0330016793513705,0.23367529961469696,0.008768127312145843,3.656401887071711e-09,0.036672336956739326,0.005805780027818468,0.0,0.0
Europe,Latvia,None,2020-03-20,14.408926941866355,0.5907851582146313,-312.38506953351737,0.07272901768639234,0.02159309701554695,0.03950140175509467,0.19858849809222714,1.76456815393247,0.7517280488547178,0.0,0.0
Asia,Lebanon,None,2020-03-15,15.479163253382222,0.46670267449228064,-864.9660901438941,0.008320745863543947,3.925603041380028,0.025390234474556996,0.31437822882727856,0.0903056946678433,1.176008355690647,0.0,0.0
Africa,Liberia,None,2020-04-21,11.186791023808329,0.6878339974258529,-325.09347284259445,0.030134938420967018,3.0399722192682606,0.06682918489005726,0.3077860914505459,0.03837591600140687,0.36867915801871826,0.0,0.0
Africa,Libya,None,2020-05-28,12.766466383994837,1.230376316881027,-3.8059300467446087,2.5501075695404176,0.09192445980351026,0.01962290281548443,2.430490337477972e-08,1.630631719613238,0.27787155180054324,0.0,0.0
Europe,Lithuania,None,2020-03-22,5.108538408943373,1.0014960149432461,-215.6253821374135,0.20874503050392423,0.05136111448977381,0.04592389403833936,1.5550175089813215e-07,2.5834167935185994,1.0833239023548686,0.0,0.0
Europe,Luxembourg,None,2020-03-17,3.4922059703102732,0.5231108475061994,-400.8138436209266,0.09494299328879513,0.08018390161599916,0.029313272631507716,0.20009418355270084,16.41980031297433,0.0997474508758427,0.0,0.0
Africa,Madagascar,None,2020-04-11,16.08094319450858,4.551581059206191,-3.6187165511109103,2.5772460750870496,0.004111841871347265,0.10297481229486838,0.04927570909349995,0.0019002832114005921,0.0013165791525317652,0.0,0.0
Africa,Malawi,None,2020-05-25,19.48425778509183,1.1374558581878071,-10.24086023312842,1.4384600027985268,0.06565812075570572,0.013131629115550521,1.466082867272803e-07,1.7259506866675638,0.49025240135428794,0.0,0.0
Asia,Malaysia,None,2020-03-09,24.41803596558955,0.7679680694743023,-83.62880624295565,0.24183145552457103,1.0210995031023162,0.01813466273107922,0.48039057309925604,11.07323713012264,0.010972764859815116,0.0,0.0
Asia,Maldives,None,2020-04-23,8.869743185957267,0.4897760979605798,5.458910945814839,0.6013022807180266,0.4201478653793158,0.0038066823860256663,1.0226890499607387e-07,0.08257918879446022,1.9799781726663606,0.0,0.0
Africa,Mali,None,2020-04-12,6.033452559819581,0.9162565942570212,-67.66827977237047,0.25153332621372526,0.37406251178736305,0.061301560583884626,0.0996624215824607,0.028870316588401952,2.020304109762158,0.0,0.0
Europe,Malta,None,2020-03-23,7.835718792118572,0.44942670592293,-256.31182531378215,0.04604285063371365,0.02836153582580226,0.018945856090965725,0.19173139121681804,0.5346039348761925,0.6056030464302303,0.0,0.0
Africa,Mauritania,None,2020-05-19,13.181439385768371,0.9143839100694867,-16.177058347759615,0.37682975564202237,0.15725529321598158,0.06423106545784046,0.4999999999346099,0.6760245108004991,1.158136128598212,0.0,0.0
Africa,Mauritius,None,2020-03-28,2.6070399716725756,0.003546701541518213,-332.500456353736,45.247485833747625,0.4620699888671362,0.024573539926752316,9.785267704321856e-05,1.9667866754180028,0.6383983015446385,0.0,0.0
North America,Mexico,None,2020-03-19,51.76338033948304,1.3461764224089607,-66.99965316368191,0.2585791833408244,0.14718393151650117,0.1819197309480982,0.10742846725982415,4.588493745922813,1.4350319483356622,0.0,0.0
Europe,Moldova,None,2020-03-23,34.042536620037396,0.44793209395173944,-96.05087160082529,0.014610899934744636,0.30001495034521775,0.04121704761589845,0.0979362047831901,3.45422632456003,2.1033501944725503,0.0,0.0
Asia,Mongolia,None,2020-05-16,,2.835173487471278,-2.314869429746916,9.006225072611437,0.0015166653162123221,0.0002512509568394095,0.0032887697632089192,0.13239465997326538,0.010291490409229201,0.0,0.0
Europe,Montenegro,None,2020-03-31,8.243501688219379,0.04920712098282867,-95.57898068147222,28.540094889473252,0.05851126916836804,0.022271454935574708,6.105124376297189e-07,2.0531945773072375,0.3191005230225085,0.0,0.0
Africa,Morocco,None,2020-03-22,22.284221446639368,0.5905971940743561,-26.887345431400984,0.23808387536617165,2.9574451801020394,0.030178741451748998,0.304146650287955,0.09129867594876262,6.831043424717618,0.0,0.0
Africa,Mozambique,None,2020-05-11,9.58636167072328,0.447159080821131,25.315460680962524,1.7171525482924705,0.04608345583698243,0.012268118290026024,0.499983962707672,0.06753690451895922,0.186150015346507,0.0,0.0
Asia,Nepal,None,2020-05-07,19.02382467667292,3.4559076825379442,-14.043074484743547,1.8286085158524599,0.8520468278523861,0.0027486160167656134,1.0936120126485266e-10,1.2281288121425151,0.06319738196575302,0.0,0.0
Europe,Netherlands,None,2020-03-06,43.90250095992461,1.1514333486346189,0.6009334429953377,1.3426788561391925,0.259853580009227,0.14104100803982753,0.09156139999511656,12.69156931702732,0.30822552970588657,0.0,0.0
Oceania,New Zealand,None,2020-03-22,30.503969767052475,20.4954914469713,-0.009972638210137311,314.84186453649505,0.06023882424734045,0.015408723208164377,0.19998922441866887,8.382869559814415,0.003210867836344378,0.0,0.0
North America,Nicaragua,None,2020-05-19,10.95744637312269,0.510009714137489,0.8737083909685534,0.7568101055664972,0.47966126939979037,0.0343975364586864,0.4999997381177706,2.4681174532263515,0.40322864681257764,0.0,0.0
Africa,Niger,None,2020-04-03,6.606601051755625,0.24392608201164515,33.827787326338,0.026867276077159434,0.047969705925606336,0.08376016306290136,0.3800765229378924,0.00565794037126344,3.106790547584323,0.0,0.0
Africa,Nigeria,None,2020-03-29,18.523406617117292,1.1079786793846824,-51.30628501915375,0.25743114523665744,0.8454682830097765,0.03269291465374943,0.16500854209127414,1.9254280385984561,0.06807819705055203,0.0,0.0
Europe,North Macedonia,None,2020-03-22,26.575879651660678,0.6765788851039339,-219.7197946542578,0.04298322912085271,1.0551899690882627,0.06083399085252571,0.13209126603666851,0.30241616077741956,0.5702986087730635,0.0,0.0
Europe,Norway,None,2020-03-06,24.416945821210142,9.308819719689348,-17.995788507529753,10.586751616420505,0.08556884540245979,0.028960177120524795,0.0009499704318022151,14.273937924881556,0.0032017148463817477,0.0,0.0
Asia,Oman,None,2020-03-26,12.313540852097237,0.6686171637882689,0.05121869029322964,0.12448857086413957,1.545476642894354,0.004510473198133363,2.832748532012588e-09,0.07693351056647679,0.8157574103328661,0.0,0.0
Asia,Pakistan,None,2020-03-16,40.1212725138757,0.5596969846485137,-5.498331698985829,0.05502469433877206,1.1903157972802936,0.023825866666214484,0.10978816932813092,0.543774357600303,6.289481961217032,0.0,0.0
North America,Panama,None,2020-03-19,19.497930458394528,0.445356889906673,-2.0817472516757096,0.010716700725119417,6.583332252701761,0.026554548570068486,0.19033666716604877,7.1277000233247865,0.36767527812349987,0.0,0.0
South America,Paraguay,None,2020-04-05,16.902407555913296,1.2075386023453696,-42.9837032081356,0.4670000016834306,2.062834961561732,0.007695224229962998,1.6437405336486505e-09,0.27764524821566006,0.367566243365324,0.0,0.0
South America,Peru,None,2020-03-17,12.455674131736238,1.0222176328115422,-2.137479774630559,0.4263359022757609,0.9797477194747845,0.030790968784246326,2.085177301452265e-12,5.514996652872407,0.02686212282097052,0.0,0.0
Asia,Philippines,None,2020-03-14,26.335958300917373,0.4134623292795337,0.3636890810423335,0.006327704522113626,4.477202114996957,0.05475207076130129,0.1544932490132071,14.379499161441085,4.17277886364242,0.0,0.0
Europe,Poland,None,2020-03-14,47.274707021673095,0.7753924078112989,-57.91335833738835,0.2024761972105899,0.6950435376804919,0.05398569589598311,0.1461557473572342,13.150822839859455,2.2243663702506256,0.0,0.0
Europe,Portugal,None,2020-03-13,52.5823283305963,0.3318837227457854,0.11909124734165498,0.047980502770357765,0.17180524502180006,0.04920931355983535,0.1512788815004555,53.17691833169725,0.05830132372608434,0.0,0.0
Asia,Qatar,None,2020-03-11,22.568924666225346,1.144370421270612,-0.021483978935262053,0.43034257963447287,0.01309569893129637,0.0023132019980972723,0.07831029092161043,0.11307965022764167,0.06858846818991045,0.0,0.0
Europe,Romania,None,2020-03-14,41.45485460346828,0.413174304802187,0.11028878831912534,0.12557002156245284,0.21195043779356385,0.07387554618778447,0.08267084172970224,16.839165156340105,0.0017541560856667538,0.0,0.0
