,Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
0,North America,US,Montana,2020-03-27,11.65777399485267,0.7500000423351412,-9.999998926481684,2.9999998437571294,0.05000015553184238,0.03946941619386286,1.0698552320447603,0.6648782920942639
0,North America,US,Nebraska,2020-03-27,9.619366530015512,0.7500000781278207,9.946514346446174,1.0000000720824922,0.4999994530261595,0.0232379358013225,0.10000037966941563,1.1402366906763886
0,North America,US,Nevada,2020-03-20,10.984371681550716,1.2499048750506745,0.11200204681964689,2.9610657725596563,0.12079106356814269,0.05824598736042332,2.927857730462096,0.652610506611607
0,North America,US,New Hampshire,2020-03-23,20.576060407246477,0.8464259339180256,0.9776035334784863,1.615558249928511,0.050000030276562336,0.06349333646006737,0.10001363351432144,1.5135147612936766
0,North America,US,New Jersey,2020-03-16,41.83517432471308,0.867984201182302,9.999999990137994,2.180240879507714,0.050000000010252905,0.11254933160368333,9.999999999966018,9.999999999461563
0,North America,US,New Mexico,2020-03-25,8.989281020195158,1.0340025732862785,1.0781916363662483,2.1510822267733083,0.05000004103458432,0.0739419593592,3.1238227427227607,0.17801171353318898
0,North America,US,New York,2020-03-08,138.2689912891323,1.2499999999334104,9.99999999767384,2.3538431636420376,0.05481095322329562,0.11537146561741576,1.9174315947065195,9.999999946767288
0,North America,US,North Carolina,2020-03-19,33.928966723568394,1.2499993715544937,0.6745008244515107,1.9956663458379298,0.05000000303425698,0.06541460432379077,3.398200897928838,1.391389446749772
0,North America,US,North Dakota,2020-03-30,12.68839388014074,0.7618076758697803,9.999992391295162,1.0000002019778595,0.05000035935306098,0.04428892830302986,0.1000002435408691,0.43851239448302365
0,North America,US,Ohio,2020-03-19,20.78304302743831,1.2499999835249656,-4.147529957066519,1.0000000002369944,0.1989473099059988,0.057971256311282374,0.10000036229394942,3.4917998036551485
0,North America,US,Oklahoma,2020-03-24,5.122830964997204,1.2499981016614057,-7.565631479044985,2.5000748282886236,0.21295250975904442,0.06535869587419002,9.999999402279995,0.6055007921905379
0,North America,US,Oregon,2020-03-20,5.185496861577918,1.2499884334699822,-8.276904010653128,2.1278811827526667,0.10092606676884226,0.05341755249325695,5.535825394844891,0.10000104526482528
0,North America,US,Pennsylvania,2020-03-17,20.006909264004452,1.2499999977359737,8.4315441746701,2.999999990229435,0.050000000000608606,0.09295648823277283,9.99999999820843,0.1000000036188168
0,North America,US,Rhode Island,2020-03-23,9.860474313188359,0.9693977576689118,9.999997242745952,1.9868615913920875,0.12123709346721337,0.05385947186467578,2.5963362013369653,0.10000004751788041
0,North America,US,South Carolina,2020-03-20,5.078863585016437,1.249999928162155,1.1064682464173556,2.9999968750985095,0.17690302206374037,0.03478648173495239,4.899266284681591,0.6367440791554168
0,North America,US,South Dakota,2020-03-30,19.44892456963384,0.8173571623661328,8.840477207210444,2.9999999661160257,0.08981569856231965,0.010000000041670511,0.10000119000345452,1.1254134966814824
0,North America,US,Tennessee,2020-03-19,27.929279401231913,1.2499999188559756,-5.900365959575647,1.9872068983003754,0.1295141873574498,0.03144553228365411,9.772676601517517,0.1000000897531405
0,North America,US,Texas,2020-03-17,5.8661534757252465,1.249999999281945,7.307740922507481,2.9999999625236837,0.1464394572323408,0.03586332577971397,4.1976253728379005,1.2517161314880743
0,North America,US,Utah,2020-03-20,11.716391083407265,0.7500003610234568,-1.3685511625498812,1.2087813812319874,0.08639394870822589,0.014117439669227643,4.880298198439141,0.8225334225647127
0,North America,US,Vermont,2020-03-24,6.200558542381031,0.7500004551223749,-6.286074923159245,2.9999997200014734,0.1341391149581848,0.04788979158686488,5.62086511398695,0.10000041494414623
0,North America,US,Virginia,2020-03-20,12.117073847838657,1.2499998333790403,-0.05652948909013844,1.455659580074261,0.050000002270860655,0.0860986836570142,7.015276847797481,0.10000060488229545
0,North America,US,Washington,2020-03-07,10.748345095854404,1.0854368135277854,9.999999991541602,2.9999999815975147,0.2915614456676016,0.05668133526505203,9.99999986747083,4.319339194931899
0,North America,US,West Virginia,2020-03-28,15.299597668009635,0.750004743426579,1.905151123177006,2.755984854274977,0.05000004632281354,0.055302099340002284,2.393913110625298,0.10000324566426345
0,North America,US,Wisconsin,2020-03-18,11.54075113310521,1.104240286516866,-1.1700366294411053,2.0611479358677522,0.05000022512873249,0.10930575562210751,4.571369598357761,1.2731403752639798
0,North America,US,Wyoming,2020-03-31,15.802364494520507,0.750012569368402,-7.748394063608318,2.9999588181219443,0.05000003581691325,0.015798425522969207,0.5739657565859547,0.44263975603042705
0,Asia,Uzbekistan,None,2020-03-28,14.62673613470751,0.8007641178016508,7.925795170212174,2.9999998520242976,0.05000000018941439,0.010000000027827062,2.6457914974995234,0.10000011544644855
0,South America,Venezuela,None,2020-03-26,12.691137495723062,1.0903772250978916,-9.999992764741384,1.0000004134105465,0.3283554363377293,0.04663419905018051,0.10000012246382342,0.11774392904603154
0,Asia,Vietnam,None,2020-03-22,,0.7500000246066685,-9.999999264304602,2.999999894634469,0.0500000004462309,0.010000000051501519,0.19768110796696367,0.5735870934131401
