Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
None,None,None,2020-10-06,33788,2076,491,5059,770,70,,,27509,0,0,4117,508,0,94363766,5797892,1371274,14128871,3421077,195497
None,None,None,2020-10-07,33869,2028,481,5071,774,68,,,27509,0,0,4117,508,0,95480217,5717142,1355989,14295674,3461559,191699
None,None,None,2020-10-08,33949,1980,471,5083,778,67,,,27509,0,0,4117,508,0,96583759,5633033,1339979,14460963,3501574,190613
None,None,None,2020-10-09,34026,1933,460,5094,781,65,,,27509,0,0,4117,508,0,97674829,5548858,1320473,14622806,3541135,186589
None,None,None,2020-10-10,34101,1885,450,5105,785,64,,,27509,0,0,4117,508,0,98753841,5458813,1303165,14783683,3580260,185339
None,None,None,2020-10-11,34174,1841,440,5116,788,62,,,27509,0,0,4117,508,0,99821185,5377503,1285226,14943676,3618961,181100
None,None,None,2020-10-12,34245,1796,431,5128,792,61,,,27509,0,0,4117,508,0,100877233,5290568,1269619,15105810,3657254,179691
None,None,None,2020-10-13,34313,1753,422,5138,795,59,,,27509,0,0,4117,508,0,101922334,5207060,1253496,15261765,3695149,175252
None,None,None,2020-10-14,34381,1711,413,5148,799,57,,,27509,0,0,4117,508,0,102956825,5123735,1236764,15416123,3732660,170691
None,None,None,2020-10-15,34446,1669,403,5158,802,55,,,27509,0,0,4117,508,0,103981019,5038156,1216523,15570287,3769797,166027
None,None,None,2020-10-16,34510,1629,394,5168,805,54,,,27509,0,0,4117,508,0,104995220,4956164,1198728,15723422,3806571,164293
None,None,None,2020-10-17,34573,1590,386,5177,808,53,,,27509,0,0,4117,508,0,105999714,4874889,1183464,15872517,3842994,162496
None,None,None,2020-10-18,34633,1551,378,5186,811,51,,,27509,0,0,4117,508,0,106994774,4791641,1167789,16021566,3879074,157559
None,None,None,2020-10-19,34692,1514,369,5195,814,50,,,27509,0,0,4117,508,0,107980662,4712404,1148532,16169709,3914823,155628
None,None,None,2020-10-20,34749,1475,360,5204,817,49,,,27509,0,0,4117,508,0,108957625,4624953,1128802,16317462,3950247,153643
None,None,None,2020-10-21,34805,1438,352,5212,820,48,,,27509,0,0,4117,508,0,109925904,4541688,1111734,16461250,3985357,151600
None,None,None,2020-10-22,34860,1404,345,5220,823,46,,,27509,0,0,4117,508,0,110885724,4465965,1097406,16604231,4020160,146321
None,None,None,2020-10-23,34914,1369,337,5228,825,45,,,27509,0,0,4117,508,0,111837305,4385211,1079486,16746446,4054663,144145
None,None,None,2020-10-24,34966,1335,330,5236,828,44,,,27509,0,0,4117,508,0,112780854,4305967,1064396,16888422,4088877,141920
None,None,None,2020-10-25,35016,1302,321,5244,831,43,,,27509,0,0,4117,508,0,113716571,4228323,1042467,17030206,4122806,139645
None,None,None,2020-10-26,35065,1269,314,5251,833,42,,,27509,0,0,4117,508,0,114644648,4148982,1026620,17168089,4156457,137319
None,None,None,2020-10-27,35112,1238,307,5258,836,41,,,27509,0,0,4117,508,0,115565269,4074670,1010439,17305827,4189839,134945
None,None,None,2020-10-28,35158,1206,300,5265,838,40,,,27509,0,0,4117,508,0,116478611,3995483,993901,17442968,4222956,132520
None,None,None,2020-10-29,35203,1177,293,5272,840,39,,,27509,0,0,4117,508,0,117384844,3924721,977012,17579550,4255816,130046
None,None,None,2020-10-30,35247,1148,286,5278,843,38,,,27509,0,0,4117,508,0,118284132,3852532,959777,17712249,4288424,127523
None,None,None,2020-10-31,35290,1118,280,5285,845,37,,,27509,0,0,4117,508,0,119176632,3775559,945578,17847790,4320786,124951
None,None,None,2020-11-01,35332,1091,273,5291,847,36,,,27509,0,0,4117,508,0,120062496,3707353,927688,17979471,4352907,122332
None,None,None,2020-11-02,35372,1064,265,5297,849,35,,,27509,0,0,4117,508,0,120941867,3637966,906072,18111192,4384793,119670
None,None,None,2020-11-03,35411,1036,259,5303,851,34,,,27509,0,0,4117,508,0,121814889,3563871,890968,18242477,4416448,116961
None,None,None,2020-11-04,35449,1010,253,5309,853,33,,,27509,0,0,4117,508,0,122681696,3495402,875581,18373357,4447878,114206
None,None,None,2020-11-05,35487,984,247,5314,855,32,,,27509,0,0,4117,508,0,123542420,3425642,859892,18499857,4479088,111403
None,None,None,2020-11-06,35523,959,241,5320,857,32,,,27509,0,0,4117,508,0,124397185,3358300,843952,18629987,4510081,112060
None,None,None,2020-11-07,35558,935,236,5325,859,31,,,27509,0,0,4117,508,0,125246115,3293355,831264,18756273,4540863,109191
None,None,None,2020-11-08,35593,911,230,5330,861,30,,,27509,0,0,4117,508,0,126089328,3227246,814782,18881694,4571438,106276
None,None,None,2020-11-09,35626,887,225,5335,862,29,,,27509,0,0,4117,508,0,126926937,3160169,801621,19007332,4601809,103320
None,None,None,2020-11-10,35659,864,219,5340,864,28,,,27509,0,0,4117,508,0,127759053,3095539,784633,19132150,4631981,100318
None,None,None,2020-11-11,35690,841,214,5345,866,28,,,27509,0,0,4117,508,0,128585781,3029998,771010,19257243,4661959,100880
None,None,None,2020-11-12,35721,820,209,5349,867,27,,,27509,0,0,4117,508,0,129407227,2970631,757149,19377936,4691743,97813
None,None,None,2020-11-13,35751,799,203,5354,869,26,,,27509,0,0,4117,508,0,130223489,2910368,739430,19502016,4721341,94705
None,None,None,2020-11-14,35780,779,198,5358,871,26,,,27509,0,0,4117,508,0,131034664,2852879,725122,19622240,4750754,95218
None,None,None,2020-11-15,35808,759,193,5362,872,25,,,27509,0,0,4117,508,0,131840847,2794549,710603,19742254,4779986,92047
Oceania,Australia,Australian Capital Territory,2020-04-09,100,88,13,13,2,3,100.0,2.0,100,88,13,13,2,3,100,88,13,13,2,3
Oceania,Australia,Australian Capital Territory,2020-04-10,101,83,13,13,2,3,103.0,2.0,101,83,13,13,2,3,101,83,13,13,2,3
Oceania,Australia,Australian Capital Territory,2020-04-11,101,78,12,13,2,3,103.0,2.0,101,78,12,13,2,3,101,78,12,13,2,3
Oceania,Australia,Australian Capital Territory,2020-04-12,102,73,12,13,2,3,103.0,2.0,102,73,12,13,2,3,102,73,12,13,2,3
Oceania,Australia,Australian Capital Territory,2020-04-13,102,69,11,13,3,3,102.0,2.0,102,69,11,13,3,3,102,69,11,13,3,3
Oceania,Australia,Australian Capital Territory,2020-04-14,102,65,11,14,3,2,103.0,2.0,102,65,11,14,3,2,102,65,11,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-15,103,61,10,14,3,2,103.0,3.0,103,61,10,14,3,2,103,61,10,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-16,103,58,10,14,3,2,103.0,3.0,103,58,10,14,3,2,103,58,10,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-17,103,54,9,14,3,2,103.0,3.0,103,54,9,14,3,2,103,54,9,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-18,104,51,9,14,3,2,103.0,3.0,104,51,9,14,3,2,104,51,9,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-19,104,48,9,14,3,2,103.0,3.0,104,48,9,14,3,2,104,48,9,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-20,104,45,8,14,3,2,104.0,3.0,104,45,8,14,3,2,104,45,8,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-21,104,43,8,14,3,2,104.0,3.0,104,43,8,14,3,2,104,43,8,14,3,2
Oceania,Australia,Australian Capital Territory,2020-04-22,105,40,8,14,3,1,104.0,3.0,105,40,8,14,3,1,105,40,8,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-23,105,38,7,14,3,1,104.0,3.0,105,38,7,14,3,1,105,38,7,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-24,105,36,7,14,3,1,105.0,3.0,105,36,7,14,3,1,105,36,7,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-25,105,34,7,14,3,1,106.0,3.0,105,34,7,14,3,1,105,34,7,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-26,105,32,6,14,3,1,106.0,3.0,105,32,6,14,3,1,105,32,6,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-27,105,30,6,14,3,1,106.0,3.0,105,30,6,14,3,1,105,30,6,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-28,106,28,6,14,3,1,106.0,3.0,106,28,6,14,3,1,106,28,6,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-29,106,26,6,14,3,1,106.0,3.0,106,26,6,14,3,1,106,26,6,14,3,1
Oceania,Australia,Australian Capital Territory,2020-04-30,106,25,5,14,3,1,106.0,3.0,106,25,5,14,3,1,106,25,5,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-01,106,24,5,14,3,1,106.0,3.0,106,24,5,14,3,1,106,24,5,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-02,106,22,5,14,3,1,106.0,3.0,106,22,5,14,3,1,106,22,5,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-03,106,21,5,14,3,1,106.0,3.0,106,21,5,14,3,1,106,21,5,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-04,106,20,5,14,3,1,107.0,3.0,106,20,5,14,3,1,106,20,5,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-05,107,19,4,14,3,1,107.0,3.0,107,19,4,14,3,1,107,19,4,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-06,107,18,4,14,3,1,107.0,3.0,107,18,4,14,3,1,107,18,4,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-07,107,17,4,14,3,1,107.0,3.0,107,17,4,14,3,1,107,17,4,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-08,107,16,4,14,3,1,107.0,3.0,107,16,4,14,3,1,107,16,4,14,3,1
Oceania,Australia,Australian Capital Territory,2020-05-09,107,15,4,14,3,0,107.0,3.0,107,15,4,14,3,0,107,15,4,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-10,107,14,4,14,3,0,107.0,3.0,107,14,4,14,3,0,107,14,4,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-11,107,13,3,14,3,0,107.0,3.0,107,13,3,14,3,0,107,13,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-12,107,12,3,14,3,0,107.0,3.0,107,12,3,14,3,0,107,12,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-13,107,12,3,14,3,0,107.0,3.0,107,12,3,14,3,0,107,12,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-14,107,11,3,14,3,0,107.0,3.0,107,11,3,14,3,0,107,11,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-15,107,10,3,14,3,0,107.0,3.0,107,10,3,14,3,0,107,10,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-16,107,10,3,14,3,0,107.0,3.0,107,10,3,14,3,0,107,10,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-17,107,9,3,14,3,0,107.0,3.0,107,9,3,14,3,0,107,9,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-18,107,9,3,14,3,0,107.0,3.0,107,9,3,14,3,0,107,9,3,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-19,107,8,2,14,3,0,107.0,3.0,107,8,2,14,3,0,107,8,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-20,107,8,2,14,3,0,107.0,3.0,107,8,2,14,3,0,107,8,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-21,107,7,2,14,3,0,107.0,3.0,107,7,2,14,3,0,107,7,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-22,107,7,2,14,3,0,107.0,3.0,107,7,2,14,3,0,107,7,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-23,107,6,2,14,3,0,107.0,3.0,107,6,2,14,3,0,107,6,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-24,107,6,2,14,3,0,107.0,3.0,107,6,2,14,3,0,107,6,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-25,107,6,2,14,3,0,107.0,3.0,107,6,2,14,3,0,107,6,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-26,108,5,2,14,3,0,107.0,3.0,108,5,2,14,3,0,108,5,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-27,108,5,2,14,3,0,107.0,3.0,108,5,2,14,3,0,108,5,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-28,108,5,2,14,3,0,107.0,3.0,108,5,2,14,3,0,108,5,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-29,108,5,2,14,3,0,107.0,3.0,108,5,2,14,3,0,108,5,2,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-30,108,4,1,14,3,0,107.0,3.0,108,4,1,14,3,0,108,4,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-05-31,108,4,1,14,3,0,107.0,3.0,108,4,1,14,3,0,108,4,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-01,108,4,1,14,3,0,107.0,3.0,108,4,1,14,3,0,108,4,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-02,108,4,1,14,3,0,107.0,3.0,108,4,1,14,3,0,108,4,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-03,108,3,1,14,3,0,107.0,3.0,108,3,1,14,3,0,108,3,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-04,108,3,1,14,3,0,107.0,3.0,108,3,1,14,3,0,108,3,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-05,108,3,1,14,3,0,107.0,3.0,108,3,1,14,3,0,108,3,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-06,108,3,1,14,3,0,108.0,3.0,108,3,1,14,3,0,108,3,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-07,108,3,1,14,3,0,108.0,3.0,108,3,1,14,3,0,108,3,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-08,108,3,1,14,3,0,108.0,3.0,108,3,1,14,3,0,108,3,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-09,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-10,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-11,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-12,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-13,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-14,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-15,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-16,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-17,108,2,1,14,3,0,108.0,3.0,108,2,1,14,3,0,108,2,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-18,108,1,1,14,3,0,108.0,3.0,108,1,1,14,3,0,108,1,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-19,108,1,1,14,3,0,108.0,3.0,108,1,1,14,3,0,108,1,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-20,108,1,1,14,3,0,108.0,3.0,108,1,1,14,3,0,108,1,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-21,108,1,1,14,3,0,108.0,3.0,108,1,1,14,3,0,108,1,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-22,108,1,1,14,3,0,108.0,3.0,108,1,1,14,3,0,108,1,1,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-23,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-24,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-25,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-26,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-27,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-28,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-29,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-06-30,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-07-01,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-07-02,108,1,0,14,3,0,108.0,3.0,108,1,0,14,3,0,108,1,0,14,3,0
Oceania,Australia,Australian Capital Territory,2020-07-03,109,2,0,15,3,0,108.0,3.0,109,2,0,15,3,0,109,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-04,109,2,0,15,3,0,108.0,3.0,109,2,0,15,3,0,109,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-05,109,2,1,15,3,0,108.0,3.0,109,2,1,15,3,0,109,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-06,110,2,1,15,3,0,108.0,3.0,110,2,1,15,3,0,110,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-07,110,2,1,15,3,0,111.0,3.0,110,2,1,15,3,0,110,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-08,110,3,1,15,3,0,112.0,3.0,110,3,1,15,3,0,110,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-09,111,3,1,15,3,0,113.0,3.0,111,3,1,15,3,0,111,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-10,111,3,1,15,3,0,113.0,3.0,111,3,1,15,3,0,111,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-11,111,3,1,15,3,0,113.0,3.0,111,3,1,15,3,0,111,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-12,111,3,1,15,3,0,113.0,3.0,111,3,1,15,3,0,111,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-13,112,3,1,15,3,0,113.0,3.0,112,3,1,15,3,0,112,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-14,112,3,1,15,3,0,113.0,3.0,112,3,1,15,3,0,112,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-15,112,3,1,15,3,0,113.0,3.0,112,3,1,15,3,0,112,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-16,112,3,1,15,3,0,113.0,3.0,112,3,1,15,3,0,112,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-17,112,3,1,15,3,0,113.0,3.0,112,3,1,15,3,0,112,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-18,112,3,1,15,3,0,113.0,3.0,112,3,1,15,3,0,112,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-19,113,3,1,15,3,0,113.0,3.0,113,3,1,15,3,0,113,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-20,113,3,1,15,3,0,113.0,3.0,113,3,1,15,3,0,113,3,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-21,113,2,1,15,3,0,113.0,3.0,113,2,1,15,3,0,113,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-22,113,2,1,15,3,0,113.0,3.0,113,2,1,15,3,0,113,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-23,113,2,1,15,3,0,113.0,3.0,113,2,1,15,3,0,113,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-24,113,2,1,15,3,0,113.0,3.0,113,2,1,15,3,0,113,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-25,113,2,1,15,3,0,113.0,3.0,113,2,1,15,3,0,113,2,1,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-26,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-27,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-28,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-29,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-30,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-07-31,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-01,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-02,113,2,0,15,3,0,113.0,3.0,113,2,0,15,3,0,113,2,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-03,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-04,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-05,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-06,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-07,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-08,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-09,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-10,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-11,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-12,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-13,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-14,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-15,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-16,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-17,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-18,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-19,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-20,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
Oceania,Australia,Australian Capital Territory,2020-08-21,113,1,0,15,3,0,113.0,3.0,113,1,0,15,3,0,113,1,0,15,3,0
