"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Minnesota","2020-03-20",0.7737217691032867,-5.942276926736197,2.508826706248851,0.05101625263435406,4.836541006356102,0.09994421877689984
"Mississippi","2020-03-21",0.7776850379118464,-4.670280956962424,1.0827261786162607,0.07392542372332334,4.774944537630015,0.953607438786447
"Missouri","2020-03-22",1.0806039036161263,1.8729562837561902,1.777217817470914,0.05445954070241575,2.95056797865073,3.252611199912712
"Montana","2020-03-27",0.8139667906714132,-3.3463656888976665,2.5521962570937387,0.07009084669242048,2.220534786362358,0.1546492790888534
"Nebraska","2020-03-27",0.7663447277438462,-5.19549386656733,2.796347305056477,0.042345473085029874,5.5857639641972625,0.15035722425447026
"Nevada","2020-03-20",0.7824941753831737,3.769845335447562,2.6347657733570746,0.08176315986398716,5.020731373763086,0.17069743762580808
"New Hampshire","2020-03-23",1.0825027945334578,-7.549093091720354,2.0324076304032137,0.029220092685977875,4.239368781828775,0.1614889683863115
"New Jersey","2020-03-19",0.8890112018665955,8.969895462579315,1.6207615950954652,0.07173817348408686,4.9160600081881585,3.812687138622814
"New Mexico","2020-03-24",0.7505778893710234,-6.002277349078659,2.6415466310263467,0.06001969537153398,4.497847430753677,0.13089173676768226
"New York","2020-03-19",0.7804000021333276,4.314219021349156,1.9798915974752163,0.06333787452555278,4.152759678000171,5.276279163813693
"North Carolina","2020-03-19",0.8657053509609317,5.3638823756865,2.192638480768335,0.02393867275626426,2.9518775104723254,1.8280313512938053
"Ohio","2020-03-19",0.8213850186804579,6.313042261485897,2.5427631451103347,0.09389542616768609,8.608222267461752,0.6425513303397812
"Oklahoma","2020-03-24",0.8280741420342241,2.6951633226356355,2.236752404435904,0.10532354524349279,6.310050578511801,1.9843398781113222
"Oregon","2020-03-20",0.9128921417385463,-1.6293224390224572,2.532515652775097,0.0773928783441123,6.16515748905597,0.17603075145580382
"Pennsylvania","2020-03-19",0.9838496047219008,9.592602088598008,2.0650388627151104,0.0560969820587142,4.08007847443675,2.6563902201667293
"Rhode Island","2020-03-23",0.9692184810309878,2.3997568536841336,2.4084612449099634,0.0691655925261317,4.316441834132578,0.1798770026008541
"South Carolina","2020-03-20",0.9592984679921059,7.894310420041471,0.9761941671355645,0.0760420789746678,3.984132396308797,0.9205419614112738
"Tennessee","2020-03-19",1.0510363525211326,-1.8146162812705735,1.2360380071699877,0.03000734444611269,1.9165902957358167,2.755940586447186
"Texas","2020-03-19",1.0703880662243441,1.662720492868731,1.6911415633149463,0.04555156453397014,1.0120682629424163,3.6432532729582974
"Utah","2020-03-20",1.163463496655356,-6.290065551060267,1.9583491237634192,0.02022709834747445,5.043489008975676,0.6148971411341848
"Vermont","2020-03-24",0.7270456842661511,-9.83722404323061,2.990089276790458,0.09161194460303859,9.482933765337688,0.15487032339739543
"Virginia","2020-03-20",1.143881206278475,2.5572771606593028,2.117466379487508,0.040622644178393355,7.5058181823206045,0.10370977255518427
"Washington","2020-03-19",0.7485802863778059,-0.8492468286810737,2.830641966326602,0.08929491043877658,9.00609407183243,0.6489450924538197
"Wisconsin","2020-03-19",0.9697428587274883,-0.40446594212259346,2.2858491965104926,0.06236646384941167,4.708387582962687,0.9941955001880538
