"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Mississippi","2020-03-21",0.8115681910083721,-4.411286006191056,1.0356717129335578,0.07281365150186665,4.684294101505918,0.9216858449501919
"Missouri","2020-03-22",1.0737062542392244,2.0412185696199288,1.7502121516973033,0.061622421168028116,2.941963286984842,3.1667247307503548
"Montana","2020-03-27",0.7373713519341099,-3.1145313655564726,2.5305127940488257,0.06714348487299436,1.9964465829955547,0.154478694432572
"Nebraska","2020-03-27",0.6871148427454046,-5.524313078990435,3.2153162072945545,0.04823395481416204,4.8811233421056155,0.12955323174862646
"Nevada","2020-03-20",0.7890576356622562,3.953267821702342,2.6712588544293965,0.08335617282972954,4.968702543418145,0.1516306788991263
"New Hampshire","2020-03-23",1.1281644161153503,-7.098964695049931,1.941395894973761,0.033067224531016674,4.342676226962988,0.15718681736482643
"New Jersey","2020-03-19",0.9133877615863806,9.336590511392682,1.8678904037220816,0.0826701804124532,4.655293012091663,3.2620678676432955
"New Mexico","2020-03-24",0.7194227058996343,-5.359441051157494,2.5874814736556435,0.06921103939328872,4.776602873339853,0.12982014331962524
"New York","2020-03-19",0.73949920577011,4.021010453808384,1.700685623733613,0.07307252823507546,3.5656925889337487,4.511252756353465
"North Carolina","2020-03-19",0.8762867143478688,5.65362100366681,2.131742295729473,0.02750486556432036,2.83912023172596,1.8746265754497338
"Ohio","2020-03-19",0.8369160893411396,6.471455294441287,2.469162282597717,0.09618112580157118,8.449259091787527,0.5722524212529817
"Oklahoma","2020-03-24",0.8388786236686914,3.0309986591683944,2.3160278124710794,0.12076986960933027,6.49957286612154,1.8639044185183464
"Oregon","2020-03-20",0.955924903293228,-1.5492558923735624,2.286818894754612,0.07886731762076156,5.861798670676776,0.18657194481268813
"Pennsylvania","2020-03-19",1.0335266787208675,10.360937926988056,1.9599617995183298,0.056844322724077315,3.815695467480837,2.2712136382425534
"Rhode Island","2020-03-23",0.8390240258645139,2.3023729350217153,2.606982959014644,0.07283474183848028,4.739675850607107,0.16109406523704767
"South Carolina","2020-03-20",0.8736453494179905,8.178772068311941,1.000829636835364,0.07850847439711821,4.234781704353327,0.98691215427587
"Tennessee","2020-03-19",1.0823406452007085,-1.6245452845975703,1.3139803964854417,0.03461950975055564,2.056419220343221,2.5926332384857402
"Texas","2020-03-19",1.1223349629777464,1.8405175297145338,1.6987397842170313,0.05116330150705207,1.0065599582039002,3.4804254103738974
"Utah","2020-03-20",1.3327111985632558,-5.544578955986216,1.7959642864559815,0.018853504250576594,4.322600482223555,0.6342668787354916
"Vermont","2020-03-24",0.780759168798272,-8.907119223084326,2.9676570190984393,0.10386393476309821,10.287125059363365,0.15366702831059947
"Virginia","2020-03-20",1.1509704725556524,2.5704290505412253,2.0178909515336816,0.04661337084587179,7.797497900229848,0.11388070218407062
"Washington","2020-03-19",0.7139652687614338,-0.8892595142140092,3.129558328961511,0.10274622668658068,8.52861171277233,0.6325086290851722
"West Virginia","2020-03-28",0.8605174949537568,-6.033379475117065,1.7113691061231824,0.036184580143758034,2.541865855436315,0.11497138776937901
"Wisconsin","2020-03-19",0.9779136581801154,-0.390190742196791,2.2348208989438634,0.06818885092310936,4.809588281121797,1.0370253508341392
