"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Nevada","2020-03-20",0.7664391959773358,4.221905784593638,2.7296496773182723,0.0878960472721767,5.031868698446297,0.13190716973008826
"New Hampshire","2020-03-23",1.0179256734623345,-6.177952612037256,2.180992189943121,0.041753754837820685,4.63287554103784,0.13915176286209652
"New Jersey","2020-03-19",0.8626933428567053,7.986051585822969,2.0310804769617725,0.09568537520227009,5.795257114916367,3.537672335835081
"New Mexico","2020-03-24",0.9063227859171812,-4.489584001583686,2.0281283389889206,0.05681298329971213,4.878523567680286,0.13618633522559775
"New York","2020-03-19",0.7636248639967153,4.889360859157354,2.0836871578616063,0.09326110469100894,4.0235523372441735,3.7231090858584577
"North Carolina","2020-03-19",0.8762495643102811,6.656593783453791,2.2485258943324533,0.03065635926057988,2.740775086701921,1.6316731939067894
"North Dakota","2020-03-30",1.0217297150168068,-11.503029573210263,1.2030192095205048,0.010526837097373983,2.0072418841582857,0.1460733084433486
"Ohio","2020-03-19",0.746339329777512,7.5583718341732515,2.7113662046999205,0.10954925805761775,9.149831126546164,0.4825972932955098
"Oklahoma","2020-03-24",0.6852123032035724,3.1637553319729075,2.4994964583562163,0.14015437910350675,7.721297167623473,1.8099357326697185
"Oregon","2020-03-20",0.8933503167733343,-1.3747678510523997,2.409284316589223,0.07985043001577995,6.24947215724633,0.15510493216089855
"Pennsylvania","2020-03-19",0.9351511000726851,11.568712152976143,2.250139733894977,0.0626970109482249,4.436977998045314,2.1693183366286086
"Rhode Island","2020-03-23",0.9552514325021095,2.765160622476614,2.2774027306239244,0.08086952194512927,4.699699088779833,0.16162966500862466
"South Carolina","2020-03-20",0.7042107686239084,7.798019560746226,1.218075280913682,0.06979152861008221,5.339762707500542,1.178627068942875
"South Dakota","2020-03-30",0.9698074380090814,-4.482077547669773,2.0663383529577235,0.04090823074238403,3.869826353037247,0.14735962512979675
"Tennessee","2020-03-19",0.9322637314626111,-1.539733281856236,1.2434471173762596,0.043280740545959116,2.1477517907111254,3.030785936625647
"Texas","2020-03-19",1.2045666460975153,2.1465968257833117,1.7133685161078818,0.054752502139722936,0.8900124162516143,3.219272142096105
"Utah","2020-03-20",1.2222730720625334,-5.041456363160921,1.8141982374300647,0.020902957718745712,4.688311307598751,0.549389300407058
"Vermont","2020-03-24",0.9543119311737382,-7.246725095516244,2.398644969896039,0.09717696890059875,9.254876926348501,0.16973909595086728
"Virginia","2020-03-20",1.1895939560874487,2.7790755600749852,2.055574293046713,0.05819525646113015,7.6039849927756675,0.10637166366133223
"Washington","2020-03-19",0.9043130669065373,-0.9401756727910165,2.5326691128433585,0.1145504427975181,7.0922185494365335,0.6487794425845548
"West Virginia","2020-03-28",0.9781009018133279,-5.035871297894073,1.493663408749271,0.03339185488646155,2.504087377575228,0.11118737898788658
"Wisconsin","2020-03-19",1.0259967028652035,-0.33829783494395355,2.197023338855546,0.08555878862510807,4.457349610123693,0.9645247042679344
"Wyoming","2020-03-31",0.6442561080801861,-5.782259743406815,3.2549847012801427,0.00857375,0.4147101934547769,0.49710804486645904
