Continent,Country,Province,Day,Shift,Total Detected,Total Detected Deaths
South America,Peru,None,2020-04-11,210,12262.69018148832,237.5934424075055
South America,Peru,None,2020-04-12,210,14483.247189075813,281.05365554615577
South America,Peru,None,2020-04-13,210,17101.84321096854,332.2700245814964
South America,Peru,None,2020-04-14,210,20191.762880551913,392.6951592655728
South America,Peru,None,2020-04-15,210,23837.29551532046,464.021404994903
South America,Peru,None,2020-04-16,210,28133.73511687781,548.1808428104766
South America,Peru,None,2020-04-17,210,33187.91511465769,647.3482839851783
South America,Peru,None,2020-04-18,210,39144.362483785524,764.1308220156131
South America,Peru,None,2020-04-19,210,46149.693602586805,901.5679402724402
South America,Peru,None,2020-04-20,210,54371.60540214918,1063.2962119177346
South America,Peru,None,2020-04-21,210,64019.41885007839,1253.6585630396658
South America,Peru,None,2020-04-22,210,75344.07895049825,1477.7042726524974
South America,Peru,None,2020-04-23,210,88638.15474405068,1741.188972696586
South America,Peru,None,2020-04-24,210,104235.8393078956,2050.5746480383846
South America,Peru,None,2020-04-25,210,122521.79694059446,2413.0754581640826
South America,Peru,None,2020-04-26,210,143909.31729962435,2837.8118613020006
South America,Peru,None,2020-04-27,210,168806.5212422971,3335.8369910979272
South America,Peru,None,2020-04-28,210,197737.43055603944,3918.9820048440597
South America,Peru,None,2020-04-29,210,231351.03431629314,4599.806337673904
South America,Peru,None,2020-04-30,210,270423.2954046951,5391.577796691968
South America,Peru,None,2020-05-01,210,315659.6443875649,6311.208066961822
South America,Peru,None,2020-05-02,210,367599.3749752416,7380.320550947336
South America,Peru,None,2020-05-03,210,426972.94881959143,8619.844599521462
South America,Peru,None,2020-05-04,210,494731.0554028992,10049.590378273217
South America,Peru,None,2020-05-05,210,572027.6837466024,11688.285578619447
South America,Peru,None,2020-05-06,210,659605.6527154609,13560.688173706943
South America,Peru,None,2020-05-07,210,757658.84191346,15699.747208118386
South America,Peru,None,2020-05-08,210,866619.7873126501,18131.55809164417
South America,Peru,None,2020-05-09,210,987213.9088593384,20873.934997452052
South America,Peru,None,2020-05-10,210,1120291.6757264545,23938.399017757743
South America,Peru,None,2020-05-11,210,1265362.668379627,27350.018729703268
South America,Peru,None,2020-05-12,210,1421471.25025543,31132.906546413105
South America,Peru,None,2020-05-13,210,1587994.9768106109,35293.89153300982
South America,Peru,None,2020-05-14,210,1764624.3109644873,39822.53496863998
South America,Peru,None,2020-05-15,210,1950160.4839450978,44712.58803778546
South America,Peru,None,2020-05-16,210,2142605.7759465035,49958.874445986476
South America,Peru,None,2020-05-17,210,2340334.7511525205,55538.69225966308
Asia,Philippines,None,2020-03-14,210,111.0,8.0
Asia,Philippines,None,2020-03-15,210,145.0373778945546,8.527476673036256
Asia,Philippines,None,2020-03-16,210,186.19448010269926,9.267131195681491
Asia,Philippines,None,2020-03-17,210,234.44386248892306,10.249898384516662
Asia,Philippines,None,2020-03-18,210,290.18786880080046,11.506480085437836
Asia,Philippines,None,2020-03-19,210,354.0897026350511,13.070097464570958
Asia,Philippines,None,2020-03-20,210,427.24020448680665,14.975056941535591
Asia,Philippines,None,2020-03-21,210,510.7945847161504,17.262517883149318
Asia,Philippines,None,2020-03-22,210,606.1223415091713,19.979437936462727
Asia,Philippines,None,2020-03-23,210,714.9308182909963,23.177407057432273
Asia,Philippines,None,2020-03-24,210,839.1286635288712,26.917262357762056
Asia,Philippines,None,2020-03-25,210,980.8277726143566,31.26982345297962
Asia,Philippines,None,2020-03-26,210,1142.3993774649894,36.31708277554348
Asia,Philippines,None,2020-03-27,210,1326.6747366407185,42.14955464398297
Asia,Philippines,None,2020-03-28,210,1536.9110079750285,48.86855679742216
Asia,Philippines,None,2020-03-29,210,1776.84834988077,56.59484435449155
Asia,Philippines,None,2020-03-30,210,2050.7131492715143,65.46881387591887
Asia,Philippines,None,2020-03-31,210,2363.218021561552,75.65050336452906
Asia,Philippines,None,2020-04-01,210,2719.561810665894,87.31959226524427
Asia,Philippines,None,2020-04-02,210,3124.882137218799,100.70013540936985
Asia,Philippines,None,2020-04-03,210,3586.157785757218,116.02061668682131
Asia,Philippines,None,2020-04-04,210,4112.818151491662,133.5114689194836
Asia,Philippines,None,2020-04-05,210,4715.170516845881,153.46477196227215
Asia,Philippines,None,2020-04-06,210,5404.3938901503425,176.23448628957755
Asia,Philippines,None,2020-04-07,210,6192.539005642235,202.2364529952656
Asia,Philippines,None,2020-04-08,210,7092.528323465469,231.9483937926776
Asia,Philippines,None,2020-04-09,210,8118.156029670672,265.90991101462976
Asia,Philippines,None,2020-04-10,210,9284.088036215195,304.72248761341393
Asia,Philippines,None,2020-04-11,210,10607.87209991704,349.0648088551548
Asia,Philippines,None,2020-04-12,210,12118.305941867677,399.65733579906225
Asia,Philippines,None,2020-04-13,210,13846.669726324759,457.30598812096616
Asia,Philippines,None,2020-04-14,210,15823.38257367086,523.0160759421901
Asia,Philippines,None,2020-04-15,210,18078.034129142852,597.9946716742852
Asia,Philippines,None,2020-04-16,210,20640.714687386833,683.641854580191
Asia,Philippines,None,2020-04-17,210,23559.709773955714,781.3914702491202
Asia,Philippines,None,2020-04-18,210,26892.323888683124,892.8176382298165
Asia,Philippines,None,2020-04-19,210,30698.16513349978,1019.8295918274334
Asia,Philippines,None,2020-04-20,210,35040.301259606,1164.6759063460763
Asia,Philippines,None,2020-04-21,210,39985.272652386564,1329.9447577840808
Asia,Philippines,None,2020-04-22,210,45612.93977931119,1518.563868319289
Asia,Philippines,None,2020-04-23,210,52028.21850353786,1733.5935380224737
Asia,Philippines,None,2020-04-24,210,59347.26029373603,1978.5988346696777
Asia,Philippines,None,2020-04-25,210,67697.03025877579,2257.810150835069
Asia,Philippines,None,2020-04-26,210,77215.3071477278,2576.123203890943
Asia,Philippines,None,2020-04-27,210,88050.68334986334,2939.0990360077185
Asia,Philippines,None,2020-04-28,210,100364.30772000496,3353.161524951901
Asia,Philippines,None,2020-04-29,210,114368.6808718676,3825.250656093248
Asia,Philippines,None,2020-04-30,210,130325.42546826659,4362.634848750572
Asia,Philippines,None,2020-05-01,210,148517.2619874255,4974.13442947757
Asia,Philippines,None,2020-05-02,210,169247.42382007057,5670.162163776293
Asia,Philippines,None,2020-05-03,210,192839.65726943064,6462.723256097155
Asia,Philippines,None,2020-05-04,210,219638.2215512371,7365.41534983893
Asia,Philippines,None,2020-05-05,210,250007.61313685458,8393.473494680999
Asia,Philippines,None,2020-05-06,210,284388.9007243493,9564.411858889041
Asia,Philippines,None,2020-05-07,210,323420.6478391609,10895.38222191631
Asia,Philippines,None,2020-05-08,210,367783.2648866272,12406.22616507272
Asia,Philippines,None,2020-05-09,210,418164.74932809663,14120.67696829251
Asia,Philippines,None,2020-05-10,210,475260.6856809277,16066.359610134263
Asia,Philippines,None,2020-05-11,210,539774.2455184897,18274.79076778089
Asia,Philippines,None,2020-05-12,210,612419.9530924582,20781.342550912937
Asia,Philippines,None,2020-05-13,210,694249.6638902382,23622.05100217167
Asia,Philippines,None,2020-05-14,210,786466.3105918216,26835.912047507012
Asia,Philippines,None,2020-05-15,210,890199.299096235,30468.072502045143
Asia,Philippines,None,2020-05-16,210,1006620.1673277671,34568.84708656904
Asia,Philippines,None,2020-05-17,210,1136942.5852359692,39193.7184275185
Europe,Poland,None,2020-03-14,210,103.0,3.0
Europe,Poland,None,2020-03-15,210,151.0164752404892,3.4934473031970352
Europe,Poland,None,2020-03-16,210,207.24026620818555,4.193178145339116
Europe,Poland,None,2020-03-17,210,273.00389881813993,5.12666280279201
Europe,Poland,None,2020-03-18,210,349.99229430273806,6.325398556352798
Europe,Poland,None,2020-03-19,210,440.0962900639088,7.828205067873018
Europe,Poland,None,2020-03-20,210,545.4042082108004,9.68137450745559
Europe,Poland,None,2020-03-21,210,668.3576392489213,11.939354733138467
Europe,Poland,None,2020-03-22,210,812.0777167465733,14.662627105842539
Europe,Poland,None,2020-03-23,210,980.1892907035717,17.92280622662798
Europe,Poland,None,2020-03-24,210,1176.8939002451611,21.807376956605864
Europe,Poland,None,2020-03-25,210,1406.9711030989993,26.41971831407902
Europe,Poland,None,2020-03-26,210,1675.7784755951552,31.87910347454204
Europe,Poland,None,2020-03-27,210,1989.3620419358824,38.33078138274051
Europe,Poland,None,2020-03-28,210,2355.573443681586,45.92907021289493
Europe,Poland,None,2020-03-29,210,2784.0255509539056,54.85118307265054
Europe,Poland,None,2020-03-30,210,3285.7925335467908,65.32037540473503
Europe,Poland,None,2020-03-31,210,3873.4097914833806,77.60595357344756
Europe,Poland,None,2020-04-01,210,4560.873955016002,92.02327486465886
Europe,Poland,None,2020-04-02,210,5363.642884626168,108.9337474858111
Europe,Poland,None,2020-04-03,210,6298.7257261943605,128.7534115589658
Europe,Poland,None,2020-04-04,210,7388.983428533321,151.97666105003728
Europe,Poland,None,2020-04-05,210,8665.166094310582,179.11945608199574
Europe,Poland,None,2020-04-06,210,10160.929379083807,210.8297199932901
Europe,Poland,None,2020-04-07,210,11912.470684221542,247.90294221265015
Europe,Poland,None,2020-04-08,210,13958.529156903194,291.2821782590866
Europe,Poland,None,2020-04-09,210,16340.428942763723,342.06156752579403
Europe,Poland,None,2020-04-10,210,19111.733591680633,401.5144800728395
Europe,Poland,None,2020-04-11,210,22351.386220077133,470.93168067518843
Europe,Poland,None,2020-04-12,210,26146.26723201896,551.9074580207741
Europe,Poland,None,2020-04-13,210,30588.360876375038,646.4260959666608
Europe,Poland,None,2020-04-14,210,35774.75524681746,756.8618735390431
Europe,Poland,None,2020-04-15,210,41807.642281821485,885.979064933247
Europe,Poland,None,2020-04-16,210,48812.536928648704,1036.968242064103
Europe,Poland,None,2020-04-17,210,56979.56242129679,1213.1313346066613
Europe,Poland,None,2020-04-18,210,66519.69708689691,1418.36676714223
Europe,Poland,None,2020-04-19,210,77655.81131398614,1657.509742864595
Europe,Poland,None,2020-04-20,210,90622.67228639906,1936.3323868968705
Europe,Poland,None,2020-04-21,210,105666.94398326788,2261.5437462915006
Europe,Poland,None,2020-04-22,210,123092.25370063484,2640.714110970513
Europe,Poland,None,2020-04-23,210,143315.85981611928,3081.9568517960515
Europe,Poland,None,2020-04-24,210,166770.0715047162,3594.7597958275564
Europe,Poland,None,2020-04-25,210,193929.71184257226,4190.365415392222
Europe,Poland,None,2020-04-26,210,225312.75624746503,4881.771913123655
Europe,Poland,None,2020-04-27,210,261480.3324788034,5683.73322196188
Europe,Poland,None,2020-04-28,210,303099.0058056353,6612.383384409809
Europe,Poland,None,2020-04-29,210,350917.30318681546,7685.810443860728
Europe,Poland,None,2020-04-30,210,405533.3472672362,8925.637470734217
Europe,Poland,None,2020-05-01,210,467685.81969808065,10354.92167369369
Europe,Poland,None,2020-05-02,210,538269.8925287488,11998.046061673354
Europe,Poland,None,2020-05-03,210,618337.2870110752,13880.70856593108
Europe,Poland,None,2020-05-04,210,708849.1480643263,16030.99384537036
Europe,Poland,None,2020-05-05,210,810152.8825081959,18483.79250317449
Europe,Poland,None,2020-05-06,210,922695.3251382784,21273.42038558614
Europe,Poland,None,2020-05-07,210,1047194.6199965912,24431.345461174456
Europe,Poland,None,2020-05-08,210,1184627.9077757522,27986.166839705547
Europe,Poland,None,2020-05-09,210,1335313.7309290026,31969.186037864456
Europe,Poland,None,2020-05-10,210,1498358.566355593,36419.848162563765
Europe,Poland,None,2020-05-11,210,1673121.3989281678,41368.996288854716
Europe,Poland,None,2020-05-12,210,1859361.4553705156,46836.35080620668
Europe,Poland,None,2020-05-13,210,2057109.4519116124,52831.65658615878
Europe,Poland,None,2020-05-14,210,2264764.656429429,59371.78919148294
Europe,Poland,None,2020-05-15,210,2480059.398654151,66470.86382272522
Europe,Poland,None,2020-05-16,210,2701276.7292958875,74127.73206498583
Europe,Poland,None,2020-05-17,210,2927188.0852463217,82326.43085336167
Europe,Portugal,None,2020-03-13,210,112.0,0.0
Europe,Portugal,None,2020-03-14,210,153.0377803183592,0.7613230998727535
Europe,Portugal,None,2020-03-15,210,242.84076484977558,1.819247770882197
Europe,Portugal,None,2020-03-16,210,374.98550114476205,3.3992671227769735
Europe,Portugal,None,2020-03-17,210,551.4586591470705,5.684769712482884
Europe,Portugal,None,2020-03-18,210,779.2582544927069,8.866805186995204
Europe,Portugal,None,2020-03-19,210,1070.1943895566355,13.161133060929231
Europe,Portugal,None,2020-03-20,210,1439.623538229018,18.843834654758286
Europe,Portugal,None,2020-03-21,210,1908.0705022715372,26.25236500147176
Europe,Portugal,None,2020-03-22,210,2501.8418293970753,35.821928138059576
Europe,Portugal,None,2020-03-23,210,3253.859377837925,48.11084301564335
Europe,Portugal,None,2020-03-24,210,4205.661278798764,63.80956268654246
Europe,Portugal,None,2020-03-25,210,5408.649897605339,83.79277971177805
Europe,Portugal,None,2020-03-26,210,6930.491876117912,109.20915065030759
Europe,Portugal,None,2020-03-27,210,8855.68291441363,141.48723559664546
Europe,Portugal,None,2020-03-28,210,11290.88848241019,182.35375499359023
Europe,Portugal,None,2020-03-29,210,14366.788906098216,234.01344242100663
Europe,Portugal,None,2020-03-30,210,18227.921102105392,299.34078899656384
Europe,Portugal,None,2020-03-31,210,23074.2952491908,381.9575229717715
Europe,Portugal,None,2020-04-01,210,29164.11307604863,486.23667179772997
Europe,Portugal,None,2020-04-02,210,36814.050037464214,617.305187765227
Europe,Portugal,None,2020-04-03,210,46395.90424241443,781.6407889784173
Europe,Portugal,None,2020-04-04,210,58287.10039304466,987.8564570433535
Europe,Portugal,None,2020-04-05,210,72971.49994025905,1245.9242248682835
Europe,Portugal,None,2020-04-06,210,91072.22049253898,1567.0894760828633
Europe,Portugal,None,2020-04-07,210,113321.66432469175,1964.1474018497686
Europe,Portugal,None,2020-04-08,210,140278.40818732773,2454.4375833622794
Europe,Portugal,None,2020-04-09,210,172521.7576360607,3056.8033269368207
Europe,Portugal,None,2020-04-10,210,210812.7314284963,3789.418914060977
Europe,Portugal,None,2020-04-11,210,255993.03882440642,4670.067277225944
Europe,Portugal,None,2020-04-12,210,308224.87447801407,5722.356178007236
Europe,Portugal,None,2020-04-13,210,367391.153579568,6969.345322134965
Europe,Portugal,None,2020-04-14,210,433501.16052050167,8425.054352228599
Europe,Portugal,None,2020-04-15,210,506492.80496203847,10096.54316185566
Europe,Portugal,None,2020-04-16,210,585146.3775057001,11996.367970436748
Europe,Portugal,None,2020-04-17,210,668064.9108564468,14128.878680389153
Europe,Portugal,None,2020-04-18,210,754245.9836849365,16482.103467872137
Europe,Portugal,None,2020-04-19,210,842561.1057494591,19037.596311749272
Europe,Portugal,None,2020-04-20,210,931122.6762150674,21780.020627663413
Europe,Portugal,None,2020-04-21,210,1018505.3868910752,24683.564762464972
Europe,Portugal,None,2020-04-22,210,1103828.3382486983,27714.274310565095
Europe,Portugal,None,2020-04-23,210,1186085.0412284876,30840.14593478669
Europe,Portugal,None,2020-04-24,210,1264352.5895024794,34027.151853428506
Europe,Portugal,None,2020-04-25,210,1338073.2226922896,37241.7932741574
Europe,Portugal,None,2020-04-26,210,1406970.3170632909,40453.49838142406
Europe,Portugal,None,2020-04-27,210,1470758.4492225214,43636.062513575234
Europe,Portugal,None,2020-04-28,210,1529523.7715065961,46759.89237746053
Europe,Portugal,None,2020-04-29,210,1583467.654765997,49799.84666015075
Europe,Portugal,None,2020-04-30,210,1632710.801759408,52738.47662704053
Europe,Portugal,None,2020-05-01,210,1677293.2471537148,55566.026121848314
Europe,Portugal,None,2020-05-02,210,1717364.2508957172,58273.71880683609
Europe,Portugal,None,2020-05-03,210,1753428.633355758,60848.38462561874
Europe,Portugal,None,2020-05-04,210,1785885.7364090409,63283.8460772164
Europe,Portugal,None,2020-05-05,210,1815034.0852562396,65577.37390206181
Europe,Portugal,None,2020-05-06,210,1841071.8237099156,67729.66662911863
Europe,Portugal,None,2020-05-07,210,1864164.2135123336,69743.42672572567
Europe,Portugal,None,2020-05-08,210,1884693.4539449625,71619.45931498121
Europe,Portugal,None,2020-05-09,210,1902968.7432157814,73361.80925443284
Europe,Portugal,None,2020-05-10,210,1919236.713775185,74975.39557019691
Europe,Portugal,None,2020-05-11,210,1933690.0438685757,76465.76610138957
Europe,Portugal,None,2020-05-12,210,1946467.4575363626,77839.0975001268
Europe,Portugal,None,2020-05-13,210,1957737.0440197736,79101.56468685612
Europe,Portugal,None,2020-05-14,210,1967709.4251093531,80259.52470692116
Europe,Portugal,None,2020-05-15,210,1976531.6513488167,81319.71864291221
Europe,Portugal,None,2020-05-16,210,1984331.7465827211,82288.63773382147
Europe,Portugal,None,2020-05-17,210,1991218.7081985688,83172.52337273787
Asia,Qatar,None,2020-03-11,210,262.0,0.0
Asia,Qatar,None,2020-03-12,210,285.17900133926787,0.017880419065940397
Asia,Qatar,None,2020-03-13,210,308.73125345692847,0.03650678790744127
Asia,Qatar,None,2020-03-14,210,333.6746428556208,0.05591435238520332
Asia,Qatar,None,2020-03-15,210,360.8901266686068,0.07617022479816259
Asia,Qatar,None,2020-03-16,210,390.79747814976395,0.09741447252773039
Asia,Qatar,None,2020-03-17,210,423.9333189100755,0.11979243406257063
Asia,Qatar,None,2020-03-18,210,460.75897534748356,0.14347964797556173
Asia,Qatar,None,2020-03-19,210,501.689386938094,0.16868090885721201
Asia,Qatar,None,2020-03-20,210,547.2546879164131,0.19561479159383838
Asia,Qatar,None,2020-03-21,210,598.0605837537372,0.22452074409307832
Asia,Qatar,None,2020-03-22,210,654.6558790166237,0.25567614354715784
Asia,Qatar,None,2020-03-23,210,717.6718116559983,0.2893857920846422
Asia,Qatar,None,2020-03-24,210,787.8529105613896,0.325985712132434
Asia,Qatar,None,2020-03-25,210,866.056568159427,0.36584327894663693
Asia,Qatar,None,2020-03-26,210,953.2755926680657,0.40936296758827956
Asia,Qatar,None,2020-03-27,210,1050.4889491785564,0.45700232818089265
Asia,Qatar,None,2020-03-28,210,1158.6860728662778,0.5092714815805007
Asia,Qatar,None,2020-03-29,210,1279.0660204340625,0.5667411562524475
Asia,Qatar,None,2020-03-30,210,1413.0408062720753,0.6300429297260763
Asia,Qatar,None,2020-03-31,210,1562.2354024578135,0.6998692285947314
Asia,Qatar,None,2020-04-01,210,1728.487738756106,0.7769733285157563
Asia,Qatar,None,2020-04-02,210,1913.8973417448562,0.8621709630763927
Asia,Qatar,None,2020-04-03,210,2120.745670624571,0.9564032073842277
Asia,Qatar,None,2020-04-04,210,2350.755748665555,1.0607766346243792
Asia,Qatar,None,2020-04-05,210,2606.141656216891,1.1765046339387122
Asia,Qatar,None,2020-04-06,210,2889.7691481441434,1.3049029036885076
Asia,Qatar,None,2020-04-07,210,3205.155653829358,1.4473894514544625
Asia,Qatar,None,2020-04-08,210,3556.4702771710618,1.6054845940366889
Asia,Qatar,None,2020-04-09,210,3948.5027737679775,1.7808288026139771
Asia,Qatar,None,2020-04-10,210,4385.1951455496055,1.9754446820860783
Asia,Qatar,None,2020-04-11,210,4869.658676167737,2.1916806858410216
Asia,Qatar,None,2020-04-12,210,5406.453225344805,2.4320320326145715
Asia,Qatar,None,2020-04-13,210,6001.732774474536,2.699139552969072
Asia,Qatar,None,2020-04-14,210,6663.245426621954,2.995789689293447
Asia,Qatar,None,2020-04-15,210,7400.215200801909,3.3249430068826697
Asia,Qatar,None,2020-04-16,210,8219.753351124828,3.6902702027011474
Asia,Qatar,None,2020-04-17,210,9126.85543642648,4.096092676154333
Asia,Qatar,None,2020-04-18,210,10129.133254711078,4.546947650007237
Asia,Qatar,None,2020-04-19,210,11237.098411660165,5.047580057686316
Asia,Qatar,None,2020-04-20,210,12464.16232063262,5.602942543279472
Asia,Qatar,None,2020-04-21,210,13826.495263162507,6.2182251452364135
Asia,Qatar,None,2020-04-22,210,15336.287790490378,6.89979854142945
Asia,Qatar,None,2020-04-23,210,16999.99423295304,7.655358063176908
Asia,Qatar,None,2020-04-24,210,18828.576885642273,8.492801738628586
Asia,Qatar,None,2020-04-25,210,20838.325459013344,9.420163100275316
Asia,Qatar,None,2020-04-26,210,23050.857078885005,10.445611184948948
Asia,Qatar,None,2020-04-27,210,25492.71107344322,11.577500230982507
Asia,Qatar,None,2020-04-28,210,28180.543529472216,12.826218522623874
Asia,Qatar,None,2020-04-29,210,31118.915097231504,14.204463000891348
Asia,Qatar,None,2020-04-30,210,34320.104973429196,15.724718154368112
Asia,Qatar,None,2020-05-01,210,37805.42624613484,17.399085410860817
Asia,Qatar,None,2020-05-02,210,41605.225894779425,19.239283137399568
Asia,Qatar,None,2020-05-03,210,45755.860352215605,21.25695914293843
Asia,Qatar,None,2020-05-04,210,50264.95051429869,23.46778633451897
Asia,Qatar,None,2020-05-05,210,55128.49159080227,25.889440415285108
Asia,Qatar,None,2020-05-06,210,60354.923245707345,28.538005784133013
Asia,Qatar,None,2020-05-07,210,65965.14449154549,31.427909426971496
Asia,Qatar,None,2020-05-08,210,71992.51368939885,34.57192091672202
Asia,Qatar,None,2020-05-09,210,78461.14369908486,37.983497231420586
Asia,Qatar,None,2020-05-10,210,85344.42487813253,41.682025977463994
Asia,Qatar,None,2020-05-11,210,92622.91547024933,45.68497103637347
Asia,Qatar,None,2020-05-12,210,100291.95764472598,50.006099813684045
Asia,Qatar,None,2020-05-13,210,108361.64574140977,54.65548543416635
Asia,Qatar,None,2020-05-14,210,116847.95418842345,59.64065635206869
Asia,Qatar,None,2020-05-15,210,125704.99248203333,64.97515846326553
Asia,Qatar,None,2020-05-16,210,134897.97916460742,70.66838004985118
Asia,Qatar,None,2020-05-17,210,144401.43391778562,76.7255768588156
Europe,Romania,None,2020-03-14,210,123.0,0.0
Europe,Romania,None,2020-03-15,210,144.33169899986035,1.1779414443573157
Europe,Romania,None,2020-03-16,210,195.13509552153224,2.549710603455642
Europe,Romania,None,2020-03-17,210,266.33956225661177,4.310534350507427
Europe,Romania,None,2020-03-18,210,353.2571913008411,6.572347621889311
Europe,Romania,None,2020-03-19,210,453.6145496342512,9.405455328985594
Europe,Romania,None,2020-03-20,210,566.7371841908792,12.855840062623978
Europe,Romania,None,2020-03-21,210,692.701909639049,16.963231823619253
Europe,Romania,None,2020-03-22,210,832.0055100679106,21.76828433810926
Europe,Romania,None,2020-03-23,210,985.8317672851543,27.307290990428324
Europe,Romania,None,2020-03-24,210,1155.313824529817,33.62819484563238
Europe,Romania,None,2020-03-25,210,1341.7641629065602,40.7861834642253
Europe,Romania,None,2020-03-26,210,1546.988859721861,48.83748369865374
Europe,Romania,None,2020-03-27,210,1772.8783156168602,57.84937452079229
Europe,Romania,None,2020-03-28,210,2021.3914971778017,67.9010319380433
Europe,Romania,None,2020-03-29,210,2294.6095937848713,79.08322288968886
Europe,Romania,None,2020-03-30,210,2595.0730710630614,91.49227965761602
Europe,Romania,None,2020-03-31,210,2925.621792874847,105.23333824010979
Europe,Romania,None,2020-04-01,210,3289.319728752654,120.42725202636919
Europe,Romania,None,2020-04-02,210,3689.459764074015,137.21078720785576
Europe,Romania,None,2020-04-03,210,4129.5637000615625,155.73662277829334
Europe,Romania,None,2020-04-04,210,4613.381157571478,176.17339006139517
Europe,Romania,None,2020-04-05,210,5144.283855562257,198.7307286558755
Europe,Romania,None,2020-04-06,210,5727.3851935305875,223.59881104194054
Europe,Romania,None,2020-04-07,210,6369.1441659818665,250.9653996938033
Europe,Romania,None,2020-04-08,210,7076.165108720475,281.05793793151463
Europe,Romania,None,2020-04-09,210,7855.197698849779,314.14354992096315
Europe,Romania,None,2020-04-10,210,8713.136954772133,350.52904067387544
Europe,Romania,None,2020-04-11,210,9657.023236188877,390.5608960478158
Europe,Romania,None,2020-04-12,210,10694.04224410034,434.6252827461863
Europe,Romania,None,2020-04-13,210,11831.525020805824,483.148048318227
Europe,Romania,None,2020-04-14,210,13077.403824336785,536.592090386891
Europe,Romania,None,2020-04-15,210,14445.517166829624,595.3852003896234
Europe,Romania,None,2020-04-16,210,15952.177078402456,659.9570214629239
Europe,Romania,None,2020-04-17,210,17611.928330706727,730.8547876763646
Europe,Romania,None,2020-04-18,210,19437.53965531342,808.7490192169297
Europe,Romania,None,2020-04-19,210,21440.003743713045,894.4335223890153
Europe,Romania,None,2020-04-20,210,23633.98505619054,988.7214342849473
Europe,Romania,None,2020-04-21,210,26044.302984728,1092.3109284037178
Europe,Romania,None,2020-04-22,210,28694.034384082857,1206.0510321967797
Europe,Romania,None,2020-04-23,210,31605.866807963026,1330.93631390495
Europe,Romania,None,2020-04-24,210,34802.119903888255,1468.1065136855195
Europe,Romania,None,2020-04-25,210,38305.0812204538,1618.8427843399593
Europe,Romania,None,2020-04-26,210,42144.81183928591,1784.433619587453
Europe,Romania,None,2020-04-27,210,46357.350093958405,1966.1732773751496
Europe,Romania,None,2020-04-28,210,50979.4236022816,2165.5432928501773
Europe,Romania,None,2020-04-29,210,56048.82307321437,2384.222514826156
Europe,Romania,None,2020-04-30,210,61604.40230686426,2624.0871057831964
Europe,Romania,None,2020-05-01,210,67686.07819448735,2887.210541867903
Europe,Romania,None,2020-05-02,210,74336.82158918184,3175.8541664347044
Europe,Romania,None,2020-05-03,210,81612.16294673104,3492.29529484809
Europe,Romania,None,2020-05-04,210,89570.50082385755,3838.9022169383675
Europe,Romania,None,2020-05-05,210,98272.60801137965,4218.321022797232
Europe,Romania,None,2020-05-06,210,107782.00752433902,4633.481294234695
Europe,Romania,None,2020-05-07,210,118164.97260200074,5087.596104779093
Europe,Romania,None,2020-05-08,210,129490.52670785325,5584.162019677071
Europe,Romania,None,2020-05-09,210,141830.44352960843,6126.959095893601
Europe,Romania,None,2020-05-10,210,155261.377808635,6720.005486531687
Europe,Romania,None,2020-05-11,210,169887.4227401566,7367.051990315864
Europe,Romania,None,2020-05-12,210,185783.85195622063,8072.743404907847
Europe,Romania,None,2020-05-13,210,203025.27728004218,8842.060417942372
Europe,Romania,None,2020-05-14,210,221699.2307904308,9680.036838586675
Europe,Romania,None,2020-05-15,210,241906.16482179047,10591.759597540513
Europe,Romania,None,2020-05-16,210,263759.45196411974,11582.368747036138
Europe,Romania,None,2020-05-17,210,287385.38506301143,12657.057460838321
Asia,Russia,None,2020-03-17,210,114.0,0.0
Asia,Russia,None,2020-03-18,210,135.2722068363675,0.1342266335000325
Asia,Russia,None,2020-03-19,210,181.3516895876652,0.2991226160747815
Asia,Russia,None,2020-03-20,210,248.15836925509797,0.5175079843742435
Asia,Russia,None,2020-03-21,210,335.6105273070729,0.8089483909175232
Asia,Russia,None,2020-03-22,210,446.0178587057491,1.1935003506237187
Asia,Russia,None,2020-03-23,210,583.6336235383937,1.6934762553165097
Asia,Russia,None,2020-03-24,210,754.2406841962653,2.3357151517502914
Asia,Russia,None,2020-03-25,210,965.1229515467808,3.1531482870923773
Asia,Russia,None,2020-03-26,210,1225.7864462045236,4.1851976801125925
Asia,Russia,None,2020-03-27,210,1547.9088675419728,5.481737640531769
Asia,Russia,None,2020-03-28,210,1945.6826327948468,7.104594720560268
Asia,Russia,None,2020-03-29,210,2436.7219978560356,9.127969801443102
Asia,Russia,None,2020-03-30,210,3042.7987883648284,11.642938400064665
Asia,Russia,None,2020-03-31,210,3791.7232651440977,14.76735651732308
Asia,Russia,None,2020-04-01,210,4717.452421448123,18.646333059217955
Asia,Russia,None,2020-04-02,210,5860.336618433902,23.453306169390473
Asia,Russia,None,2020-04-03,210,7271.5709686882465,29.40704562072791
Asia,Russia,None,2020-04-04,210,9011.470812261125,36.76058476354065
Asia,Russia,None,2020-04-05,210,11158.65019769043,45.846267156519005
Asia,Russia,None,2020-04-06,210,13812.750152873186,57.08848379182708
Asia,Russia,None,2020-04-07,210,17094.438685065543,71.00367309510276
Asia,Russia,None,2020-04-08,210,21145.410780882783,88.20032092545767
Asia,Russia,None,2020-04-09,210,26146.835651824527,109.445952071777
Asia,Russia,None,2020-04-10,210,32311.408337195557,135.6471456852876
