Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2
Africa,South Sudan,None,2020-05-08,13.294864153297564,1.6133266923673129,-3.8365433797214847,2.552662261663766,0.05036873984205824,0.030329856983952765,0.2451384917423249,1.639305039528869,0.06399445782739761
Europe,Spain,None,2020-03-02,10.39205577931683,2.2347596343436384,10.141212100140635,4.925784607244915,0.271092522653049,0.12745307510045265,0.09413151866416514,1.1619326685350062,0.1953922904
Asia,Sri Lanka,None,2020-03-24,22.34640584152853,0.8331876523638595,-9.54769472099946,0.45402002806249225,3.0770343738858634,0.006301951681832365,0.0,0.0011694629936479554,0.31326912300880533
Africa,Sudan,None,2020-04-20,6.172513823360119,1.7794318182552509,-12.743437547709673,1.2495380226987665,0.14698043148499337,0.07377813395869855,0.0665744836238166,6.495532491824244,0.8995376644306663
South America,Suriname,None,2020-06-07,8.959189959066876,1.0363109565793496,-7.914247867898889,1.2482327493547898,0.18391284676401162,0.03187432541990886,0.24810651515233742,0.9895525377127238,0.02752002848629214
Europe,Sweden,None,2020-03-06,373.5307238460861,0.40787245932118227,0.3239935954723185,0.014023319555857644,4.698015038586001,0.11606093187963268,0.11384745195710094,25.032399711625143,0.0325213490358831
Europe,Switzerland,None,2020-03-05,9.568999879091193,7.370034595995955,5.232102589156624,22.033124478988384,0.08872719985442394,0.06791432748020264,0.09582838491613696,0.07002607496261863,0.006455334297707141
Asia,Tajikistan,None,2020-05-03,14.054829403124609,1.71262013769931,-2.104113197551412,3.839883723833943,11.707452249915557,0.00964463187985042,0.0,4.072385796009323,1.449128117149612
Africa,Tanzania,None,2020-04-17,4.041344606630409,0.006118061002622674,-559.79892736941,117.19791622044443,0.18730230386866462,0.035425970730111334,0.34364720366893386,2.836395015563096,0.2824670536487844
Asia,Thailand,None,2020-03-15,13.25506454830179,20.751505618186204,-0.9861251356048846,83.7647932290434,0.12249374706303953,0.019302163174616364,0.173962030563957,6.780675352570575,0.005868381986853727
Africa,Togo,None,2020-04-29,6.018658319720702,0.4895491761035586,0.5849156732792534,0.6250798719476116,26.98469801407369,0.013832836937166026,0.5,1.3584891983824554,0.025034606956857434
South America,Trinidad and Tobago,None,2020-04-04,1.9608042889493755,0.8614596275511458,-18.650780805619554,0.898725147677402,3.6536464701054454,0.024284749815226516,0.2043787137965814,0.03292541690651006,0.018882480636356905
Africa,Tunisia,None,2020-03-24,3.9024733886789105,0.9185229598264032,-8.7764656764,1.9524250112000001,0.2504909581653071,0.04197851104683783,0.029013439569906235,1.3483736464000002,1.5664500050758416
Asia,Turkey,None,2020-03-19,35.40974243108472,0.3832102445610802,0.10211466269760562,0.17769476668862863,0.5406768223264866,0.029204095214610228,0.10006731217956502,158.42350272430954,0.32062751810967594
North America,US,Alabama,2020-03-20,51.929218129693695,0.42611721358521976,5.265212597320589,0.00264461993750729,3.370814529888678,0.03623763764142223,0.15806551645865458,7.076525215310934,3.5312764086268733
North America,US,Alaska,2020-03-28,15.630243443681717,0.5875599656519501,-1018.6512908620479,0.010530884060764172,5.856167256057415,0.01876835408748055,0.5,0.023880940718789833,0.3945604324581572
North America,US,Arizona,2020-03-21,30.845698462161298,0.508697199563077,-4.2307818537499005,0.004462545720452442,2.5464738327430494,0.033706411851490994,0.14956837842026843,0.23385712632989653,4.577071939233588
North America,US,Arkansas,2020-03-20,18.22858909610182,0.6310888490915602,-240.90729340941837,0.029151341970623162,3.6174471581083014,0.017884887827632992,0.25552653749621623,0.4630681745460067,1.424366402050596
North America,US,California,2020-03-07,104.74431852056033,0.45214403278351867,-77.93847457704027,0.016584321702539564,4.406833817253642,0.038981715687842124,0.13399032342578387,58.59205889346858,0.06707080440697742
North America,US,Colorado,2020-03-14,35.7861898395582,0.5303482575770058,0.09536337808833635,0.26470264151269823,0.3531257455679021,0.05940531720151573,0.06001199889424194,18.713539334532328,0.01472772989596674
North America,US,Connecticut,2020-03-19,26.371238636625733,0.6537164390733593,0.38612379719972834,0.5728085068898988,0.16338353731417093,0.10414275629045083,0.07822918615883104,22.913926939477278,0.07979582895444502
North America,US,Delaware,2020-03-24,6.015362936359464,0.7200803759772476,-4.123823547051092,0.5018448345115584,0.10386170087638952,0.045863358189205436,0.007957268204681262,5.431055354040932,0.0195067400501913
North America,US,District of Columbia,2020-03-23,16.686992634572146,0.6196906980632743,2.3415635623197537,0.43821583297538813,0.29607705071255536,0.057971918081333104,0.06195839058029265,5.607054275511777,0.16235699064463677
North America,US,Florida,2020-03-16,59.16604131272661,0.435765648630311,1.5238501990467839,0.011255284569679367,0.7526171499765493,0.041862092042485796,0.16250907730540845,6.679405462045271,28.790555799405833
North America,US,Georgia,2020-03-16,36.02040416590455,0.38857082612118693,0.15001576897609525,0.013970749871651398,1.261542855845202,0.04967897924455618,0.15171954820297354,40.12444435178953,0.010154928922436458
North America,US,Hawaii,2020-03-26,13.054832897713636,0.8448473107326308,-330.0059632665982,0.11307531948168148,0.24539940470412094,0.02798044234908601,0.5,0.7618979238315593,1.0866696786079855
North America,US,Idaho,2020-03-25,21.511846081669244,0.897485037385091,-2286.2243752124286,0.01129671747175254,3.35297712164704,0.027556448070270155,0.30383459375271293,0.08296962421894462,2.515593033907352
North America,US,Illinois,2020-03-17,32.291692626844025,0.4717000668976641,32.7220574277712,0.5348489563061951,0.21700508367230498,0.052379412469025,0.051610195208851434,1.791769810072164,11.774863934686424
North America,US,Indiana,2020-03-21,23.111903970579515,0.472377760553417,0.06113163732053945,0.19468296308748279,1.5986293953804844,0.0654745155547486,0.06318268944868774,29.370566475302944,0.28570348946871865
North America,US,Iowa,2020-03-23,14.860951259147432,0.7211607190581255,-0.024099795523357285,0.39349741126332094,0.2647035536394668,0.03399145105103192,0.19229686205046417,3.824549938460337,1.0487048992869994
North America,US,Kansas,2020-03-24,13.205617435518043,0.5960001959690728,-6.798893950320205,0.29726267431248504,6.3614677248871505,0.02596719017298814,0.24589678146403054,5.232041935427433,0.45155386291583
North America,US,Kentucky,2020-03-22,18.326945258268776,0.5464729406637966,-138.22023102315532,0.05909172070228137,19.603585829711246,0.04830375267985649,0.16415301012193073,11.64539308496836,0.00132390991976988
North America,US,Louisiana,2020-03-16,71.70335516700686,0.3704143532427643,0.4377234628638281,0.05207088791382972,0.7314245962509031,0.07866409002021021,0.17139499983385154,28.478326339228335,26.762427475683292
North America,US,Maine,2020-03-23,23.474348034043242,0.5605258643635592,-37.06069315718316,0.147470930589921,5.439617842709829,0.044072469144318685,0.19148272146403242,0.08748861802845131,1.279803669246846
North America,US,Maryland,2020-03-19,61.3056923231391,0.7206117938294916,0.051058244077338256,0.41107406610464775,5.12071377615226,0.05409016336890273,0.09122139148121197,15.471938201746266,0.006989984091751238
North America,US,Massachusetts,2020-03-12,39.81612854378089,2.002902442311119,1.1497618829950322,1.8490251096896315,0.10764675336136338,0.08193923578685554,0.06383221190645882,4.825320097483856,0.06766576674257961
North America,US,Michigan,2020-03-19,45.09972146857972,0.4014834862492702,0.5704266538326161,0.2146988607017939,0.32998794839790646,0.10229922866455478,0.10436655746108908,63.69037180734122,2.623130205960479
North America,US,Minnesota,2020-03-20,29.21653777679674,3.7577008569854202,-0.017033455284850053,2.3764121273452226,3.4619439013033633,0.05186210281188277,0.1250971128945268,0.030204316264019097,0.008179519108139511
North America,US,Mississippi,2020-03-21,29.46445789650842,0.5353966118973539,-91.85234316616632,0.060356534395657295,0.72563994734614,0.054529896351870596,0.1429778992241022,8.26930293901264,0.1254554895819867
North America,US,Missouri,2020-03-22,38.426411497515005,0.37581360423666943,-0.543489054172937,0.028260245244736006,0.3744476044579457,0.06786419585653225,0.18070668496829956,2.0509164471369274,12.798976317761742
North America,US,Montana,2020-03-27,15.851615797981495,1.6997356362362521,-544.9638445543528,0.10076527000750102,0.4120753182638952,0.03554848625641059,0.3324484566714906,0.07295495708297314,0.4828077113772469
North America,US,Nebraska,2020-03-27,12.117775340274019,2.797986144766405,-17.56795074346578,1.6537866678455482,0.22243937549550036,0.013867128829612213,0.0,3.662949317504447,0.06180467129470222
North America,US,Nevada,2020-03-20,37.35055083199373,0.3988100434832057,-0.5324927275023015,0.005398372647574852,3.1672644183821257,0.04720020884668936,0.17973645085151935,1.8800329433187553,3.123190094931238
North America,US,New Hampshire,2020-03-23,11.215356466821676,0.6371045264105677,-7.589669816574881,0.34733160153450426,0.04507030571730991,0.08368095211113674,0.05951860215549046,2.408695346690997,0.47353536730619256
North America,US,New Jersey,2020-03-16,30.60278061639556,0.6664665387282701,0.02785650874013657,0.6349349313508235,0.06760391244606834,0.09527013280832825,0.12338585767049295,84.70591507970393,0.638718085295947
North America,US,New Mexico,2020-03-24,29.425096619536653,0.472105897740447,-1.9138285941947966,0.13968902695623814,0.3399091779746717,0.051238407495999894,0.10090235735337061,5.7605349684670335,0.16828384619482428
North America,US,New York,2020-03-08,79.02694858974294,10.102459645986142,0.1543740981167236,12.071533599423242,0.44369638536555045,0.08516180971986319,0.028106952638426247,4.9139226600667865,1.0579279569094904
North America,US,North Carolina,2020-03-19,45.467527738083106,0.4411795807795862,-21.264255315310795,0.0066501677791456805,3.2997454588380855,0.031113758215197983,0.16316700896797254,11.44612340286724,0.7446419778483621
North America,US,North Dakota,2020-03-30,8.022671409957006,0.7743350042312164,-12.060002718692825,0.43164391284984677,0.3501235114001004,0.025688266327737543,0.11009260435417995,1.119343979162772,0.2821043717091787
North America,US,Ohio,2020-03-19,31.29459262954115,0.43975049112046033,-0.3442491887050662,0.11736630251531786,0.2636252460046016,0.06849543606959216,0.07531307602951914,25.294519879215834,0.5651770082509067
North America,US,Oklahoma,2020-03-24,19.23325430841003,0.3944574991247264,-14.869520286230069,0.003941821337955869,6.62651212854116,0.04837531383424588,0.19523128158517125,1.3200475704017351,5.78221102318357
North America,US,Oregon,2020-03-20,17.607710109573336,0.3971507937964915,-2.1890499806064363,0.006688956696821452,4.392893636743022,0.03605951156812082,0.19433705664196932,0.6248244589674057,3.1515540531663015
North America,US,Pennsylvania,2020-03-17,66.90432485067608,0.5333548157337091,0.14987100206698314,0.3338588750208588,0.08037143611534284,0.09029258927397374,0.09200181063506593,54.35355854034858,2.100325207101172
North America,US,Rhode Island,2020-03-23,11.867886309563922,0.8647465208544869,0.10950934839190876,0.8064346226147372,0.05103038564729132,0.070099113864324,0.11033273638799895,1.7760625737294748,2.6887622827610627
North America,US,South Carolina,2020-03-20,26.57621235644079,0.516761392739011,0.0701693608953921,0.06654787042299516,0.2542000514973869,0.03861647731085127,0.17193420624303118,3.514015593659404,0.43754494090428886
North America,US,South Dakota,2020-03-30,11.610879026379056,0.3825212448698992,0.34449888559204356,0.0921056956923466,0.050125692378397806,0.017292394955323576,0.11540471581073558,8.13499127876017,0.019897982723357854
North America,US,Tennessee,2020-03-19,29.19463305000665,0.40233079508336156,-0.4301824499389334,0.00562976780311015,6.248546211072431,0.018527483601555237,0.2838710238626549,11.615195582272305,1.1017766472984718
North America,US,Texas,2020-03-17,31.873276308090567,0.43589488882124405,0.3485810786940023,0.0076398111653020115,4.844738319272666,0.024525681471357502,0.20075164951917318,36.047895148650056,0.5860472862928156
North America,US,Utah,2020-03-20,25.03228702355111,0.43007558486939523,-0.37103926318146147,0.005807840832073104,1.0172920120180116,0.009447375388844307,0.0,0.6942537700053313,4.239253993114649
North America,US,Vermont,2020-03-24,7.134976624376472,0.6044909736085373,-544.7937143457971,0.04893016424918206,0.6300592952374605,0.055106713425923735,0.3258640858631462,3.9143767419900466,0.348077718506231
North America,US,Virginia,2020-03-20,13.813409476710815,1.1128606841195197,-17.89939749880842,0.4942386344526724,9.35741465885962,0.03518298750106982,0.1546997970320594,8.56356583799329,0.39370169153846024
North America,US,Washington,2020-03-07,36.66079451945092,0.37696314336942777,0.28052432179354253,0.028728583777500916,20.375076059484716,0.05682809209473362,0.1530761243614256,146.90332352233892,199.41699559518585
North America,US,West Virginia,2020-03-29,37.79321475569519,0.3752962948075227,-156.92864093172554,0.010420529243682537,0.5517200970239167,0.04501790982696326,0.22360923389360732,0.6911572538390482,1.680361988884249
North America,US,Wisconsin,2020-03-18,18.6582952370991,0.6001129440654679,-21.8792797366852,0.1662542878402966,5.170447965195636,0.03725454266411972,0.15808980817209647,5.044494867772012,1.7474546571191394
North America,US,Wyoming,2020-03-31,14.302358837506302,0.9069744690200272,-515.048306758492,0.048406205707108144,0.03722207775537708,0.02956239347306798,0.5,0.02161492375143076,0.822213379109756
Africa,Uganda,None,2020-05-07,,0.8227972358029857,12.429400433451033,2.8386357100260384,0.00039207643810017814,0.0001675160628996784,0.019958907318155722,0.09414881188133814,0.0678293930238589
Europe,Ukraine,None,2020-03-25,16.78711233109367,0.42284157351521007,-25.938733019335633,0.026688840947736558,0.6339137285782845,0.03299760008222924,0.14343813075602557,19.06423001701786,0.07454649784083195
Asia,United Arab Emirates,None,2020-03-18,14.652704207619177,0.8162101149267291,-0.925929187915716,0.43915530952475407,1.7115555040961061,0.0072078131524252725,0.0,5.344124362638654,0.0033876236276798033
Europe,United Kingdom,None,2020-03-05,197.93022622912287,1.0823516106270683,0.021310375913471607,0.7760901048883522,23.9968312121342,0.17068572320404704,0.11665475122133537,27.626334023482123,0.003300627276491826
South America,Uruguay,None,2020-03-21,9.785257760468546,0.5003032309812704,-342.0167596462493,0.04114224480434699,0.06039691800823986,0.0327774923289898,0.11382649885480134,0.06268429805709481,1.2905445339146997
Asia,Uzbekistan,None,2020-03-28,16.994158653384762,0.4586147343456064,-35.27163585429078,0.032584800511401626,0.9440607261356029,0.0030223881447658694,0.0,0.2283345298383008,2.3627773124000835
South America,Venezuela,None,2020-03-26,26.09172041106025,1.2454864725270716,-156.64193792337738,0.12238773348049964,0.22153856659482338,0.011261947501579342,0.5,0.005910251650250984,0.13653376715224635
Asia,Vietnam,None,2020-03-22,,0.490708578561782,-392.25061608969463,0.04207232271898429,0.0004670775834878179,0.00016096271819445894,0.0,0.0017514221122323609,0.5152969578779025
Asia,Yemen,None,2020-05-15,6.525655081089861,1.3196275101851846,-7.768963263226789,1.3311263115250291,0.2977391254711062,0.3204994577658358,0.06857746178312521,4.32947033517013,0.8628219615947567
Africa,Zambia,None,2020-04-30,19.995635930160397,0.7376829296164138,0.9743184575851519,1.3677983145844808,0.10299543140318554,0.00931496205298118,0.5,0.9871904430686491,0.7839957221005148
Africa,Zimbabwe,None,2020-05-27,6.783453102794469,0.8350132361903883,-9.115210455280923,1.1537018755697117,0.02595388035694634,0.005190768797460056,0.5,0.6387172669232852,0.34884497919520957
