Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,None,None,2020-12-21,28244,3200,132,792,1463,22,0.0,0.0,23572.0,1468.0,28244,1463,28244,1463
Africa,None,None,2020-12-22,28332,3102,129,794,1475,21,0.0,0.0,23846.0,1468.0,28332,1475,28332,1475
Africa,None,None,2020-12-23,28413,3003,126,797,1487,21,0.0,0.0,24058.0,1468.0,28413,1487,28413,1487
Africa,None,None,2020-12-24,28487,2904,123,799,1499,20,0.0,0.0,24341.0,1468.0,28487,1499,28487,1499
Africa,None,None,2020-12-25,28556,2805,119,801,1510,19,0.0,0.0,24588.0,1468.0,28556,1510,28556,1510
Africa,None,None,2020-12-26,28620,2708,116,802,1522,19,0.0,0.0,24694.0,1468.0,28620,1522,28620,1522
Africa,None,None,2020-12-27,28678,2612,113,804,1533,18,0.0,0.0,24888.0,1468.0,28678,1533,28678,1533
Africa,None,None,2020-12-28,28732,2518,110,806,1544,17,0.0,0.0,25060.0,1468.0,28732,1544,28732,1544
Africa,None,None,2020-12-29,28782,2426,106,807,1555,17,0.0,0.0,25238.0,1468.0,28782,1555,28782,1555
Africa,None,None,2020-12-30,28828,2335,103,808,1565,16,0.0,0.0,25500.0,1468.0,28828,1565,28828,1565
Africa,None,None,2020-12-31,28869,2245,100,809,1576,15,0.0,0.0,25730.0,1468.0,28869,1576,28869,1576
Africa,None,None,2021-01-01,28907,2158,97,810,1586,15,0.0,0.0,25882.0,1468.0,28907,1586,28907,1586
Africa,None,None,2021-01-02,28941,2073,94,811,1597,14,0.0,0.0,26039.0,1468.0,28941,1597,28941,1597
Africa,None,None,2021-01-03,28973,1990,91,812,1607,14,0.0,0.0,26279.0,1468.0,28973,1607,28973,1607
Africa,None,None,2021-01-04,29001,1910,88,813,1617,13,0.0,0.0,26279.0,1468.0,29001,1617,29001,1617
Africa,None,None,2021-01-05,29028,1832,85,814,1626,13,0.0,0.0,26279.0,1468.0,29028,1626,29028,1626
Africa,None,None,2021-01-06,29051,1757,82,814,1636,12,0.0,0.0,26279.0,1468.0,29051,1636,29051,1636
Africa,None,None,2021-01-07,29072,1684,79,815,1645,12,0.0,0.0,26279.0,1468.0,29072,1645,29072,1645
Africa,None,None,2021-01-08,29091,1613,77,816,1655,11,0.0,0.0,26279.0,1468.0,29091,1655,29091,1655
Africa,None,None,2021-01-09,29109,1545,74,816,1664,11,0.0,0.0,27494.0,1468.0,29109,1664,29109,1664
Africa,None,None,2021-01-10,29125,1479,71,816,1673,10,0.0,0.0,27619.0,1468.0,29125,1673,29125,1673
Africa,None,None,2021-01-11,29139,1416,69,817,1682,10,0.0,0.0,27768.0,1468.0,29139,1682,29139,1682
Africa,None,None,2021-01-12,29152,1355,66,817,1690,9,0.0,0.0,27827.0,1576.0,29152,1690,29152,1690
Africa,None,None,2021-01-13,29163,1297,64,818,1699,9,0.0,0.0,27969.0,1576.0,29163,1699,29163,1699
Africa,None,None,2021-01-14,29173,1241,62,818,1707,8,0.0,0.0,28097.0,1576.0,29173,1707,29173,1707
Africa,None,None,2021-01-15,29182,1187,59,818,1715,8,0.0,0.0,28179.0,1576.0,29182,1715,29182,1715
Africa,None,None,2021-01-16,29191,1136,57,818,1723,8,0.0,0.0,28233.0,1603.0,29191,1723,29191,1723
Africa,None,None,2021-01-17,29198,1087,55,819,1731,7,0.0,0.0,28317.0,1603.0,29198,1731,29198,1731
Africa,None,None,2021-01-18,29205,1040,53,819,1739,7,0.0,0.0,28450.0,1603.0,29205,1739,29205,1739
Africa,None,None,2021-01-19,29211,995,51,819,1746,7,0.0,0.0,28522.0,1603.0,29211,1746,29211,1746
Africa,None,None,2021-01-20,29216,952,49,819,1754,6,0.0,0.0,28522.0,1603.0,29216,1754,29216,1754
Africa,None,None,2021-01-21,29220,911,47,819,1761,6,0.0,0.0,28522.0,1603.0,29220,1761,29220,1761
Africa,None,None,2021-01-22,29225,872,46,819,1768,6,0.0,0.0,28522.0,1603.0,29225,1768,29225,1768
Africa,None,None,2021-01-23,29228,834,44,819,1775,6,0.0,0.0,28522.0,1603.0,29228,1775,29228,1775
Africa,None,None,2021-01-24,29232,799,42,819,1782,5,0.0,0.0,28522.0,1738.0,29232,1782,29232,1782
Africa,None,None,2021-01-25,29235,765,41,820,1789,5,0.0,0.0,28522.0,1750.0,29235,1789,29235,1789
Africa,None,None,2021-01-26,29237,733,39,820,1795,5,0.0,0.0,28994.0,1760.0,29237,1795,29237,1795
Africa,None,None,2021-01-27,29239,702,38,820,1802,5,0.0,0.0,29066.0,1798.0,29239,1802,29239,1802
Africa,None,None,2021-01-28,29241,673,36,820,1808,5,0.0,0.0,29291.0,1798.0,29241,1808,29241,1808
Africa,None,None,2021-01-29,29243,645,35,820,1815,4,0.0,0.0,29291.0,1804.0,29243,1815,29243,1815
Africa,None,None,2021-01-30,29245,618,34,820,1821,4,0.0,0.0,29380.0,1807.0,29245,1821,29245,1821
Africa,None,None,2021-01-31,29246,593,32,820,1827,4,0.0,0.0,29449.0,1812.0,29246,1827,29246,1827
Africa,None,None,2021-02-01,29247,569,31,820,1833,4,0.0,0.0,29488.0,1829.0,29247,1833,29247,1833
Africa,None,None,2021-02-02,29249,546,30,820,1838,4,0.0,0.0,29536.0,1830.0,29249,1838,29249,1838
Africa,None,None,2021-02-03,29250,525,29,820,1844,4,0.0,0.0,29577.0,1831.0,29250,1844,29250,1844
Africa,None,None,2021-02-04,29250,504,28,820,1849,3,0.0,0.0,29634.0,1831.0,29250,1849,29250,1849
Africa,None,None,2021-02-05,29251,484,27,820,1855,3,0.0,0.0,29634.0,1831.0,29251,1855,29251,1855
Africa,None,None,2021-02-06,29252,466,26,820,1860,3,0.0,0.0,29634.0,1835.0,29252,1860,29252,1860
Africa,None,None,2021-02-07,29252,448,25,820,1865,3,0.0,0.0,29765.0,1835.0,29252,1865,29252,1865
Africa,None,None,2021-02-08,29253,431,24,820,1871,3,0.0,0.0,29851.0,1835.0,29253,1871,29253,1871
Africa,None,None,2021-02-09,29253,415,23,820,1876,3,0.0,0.0,29851.0,1849.0,29253,1876,29253,1876
Africa,None,None,2021-02-10,29254,399,22,820,1881,3,0.0,0.0,29933.0,1849.0,29254,1881,29254,1881
Africa,None,None,2021-02-11,29254,385,21,820,1885,3,0.0,0.0,29933.0,1849.0,29254,1885,29254,1885
Africa,None,None,2021-02-12,29254,371,21,820,1890,3,0.0,0.0,29933.0,1849.0,29254,1890,29254,1890
Africa,None,None,2021-02-13,29255,358,20,820,1895,2,0.0,0.0,29933.0,1849.0,29255,1895,29255,1895
Africa,None,None,2021-02-14,29255,345,19,820,1899,2,0.0,0.0,29933.0,1858.0,29255,1899,29255,1899
Africa,None,None,2021-02-15,29255,333,18,820,1904,2,0.0,0.0,30052.0,1863.0,29255,1904,29255,1904
Africa,None,None,2021-02-16,29255,322,18,820,1908,2,0.0,0.0,30078.0,1864.0,29255,1908,29255,1908
Africa,None,None,2021-02-17,29255,311,17,820,1912,2,0.0,0.0,30115.0,1864.0,29255,1912,29255,1912
Africa,None,None,2021-02-18,29256,300,16,820,1917,2,0.0,0.0,30128.0,1864.0,29256,1917,29256,1917
Africa,None,None,2021-02-19,29256,290,16,820,1921,2,0.0,0.0,30128.0,1864.0,29256,1921,29256,1921
Africa,None,None,2021-02-20,29256,281,15,820,1925,2,0.0,0.0,30128.0,1864.0,29256,1925,29256,1925
Africa,None,None,2021-02-21,29256,272,15,820,1929,2,0.0,0.0,30128.0,1871.0,29256,1929,29256,1929
Africa,None,None,2021-02-22,29256,263,14,820,1933,2,0.0,0.0,30205.0,1876.0,29256,1933,29256,1933
Africa,None,None,2021-02-23,29256,255,14,820,1936,2,0.0,0.0,30236.0,1876.0,29256,1936,29256,1936
Africa,None,None,2021-02-24,29256,247,13,820,1940,2,0.0,0.0,30236.0,1878.0,29256,1940,29256,1940
Africa,None,None,2021-02-25,29256,239,13,820,1944,2,0.0,0.0,30284.0,1878.0,29256,1944,29256,1944
Africa,None,None,2021-02-26,29256,232,12,820,1947,2,0.0,0.0,30316.0,1880.0,29256,1947,29256,1947
Africa,None,None,2021-02-27,29256,225,12,820,1951,2,0.0,0.0,30347.0,1880.0,29256,1951,29256,1951
Africa,None,None,2021-02-28,29256,218,11,820,1954,1,0.0,0.0,30364.0,1890.0,29256,1954,29256,1954
Africa,None,None,2021-03-01,29256,212,11,820,1958,1,0.0,0.0,30417.0,1895.0,29256,1958,29256,1958
Africa,None,None,2021-03-02,29256,206,11,820,1961,1,0.0,0.0,30479.0,1895.0,29256,1961,29256,1961
Africa,None,None,2021-03-03,29256,200,10,820,1964,1,0.0,0.0,30479.0,1895.0,29256,1964,29256,1964
Africa,None,None,2021-03-04,29256,194,10,820,1967,1,0.0,0.0,30479.0,1895.0,29256,1967,29256,1967
Africa,None,None,2021-03-05,29256,189,10,820,1970,1,0.0,0.0,30479.0,1895.0,29256,1970,29256,1970
Africa,None,None,2021-03-06,29256,183,9,820,1973,1,0.0,0.0,30540.0,1895.0,29256,1973,29256,1973
Africa,None,None,2021-03-07,29256,178,9,820,1976,1,0.0,0.0,30540.0,1915.0,29256,1976,29256,1976
Africa,None,None,2021-03-08,29256,173,9,820,1979,1,0.0,0.0,30686.0,1915.0,29256,1979,29256,1979
Africa,None,None,2021-03-09,29256,169,8,820,1982,1,0.0,0.0,30686.0,1915.0,29256,1982,29256,1982
Africa,None,None,2021-03-10,29257,164,8,820,1985,1,0.0,0.0,30686.0,1940.0,29257,1985,29257,1985
Africa,None,None,2021-03-11,29257,160,8,820,1988,1,0.0,0.0,30873.0,1940.0,29257,1988,29257,1988
Africa,None,None,2021-03-12,29257,156,8,820,1990,1,0.0,0.0,30873.0,1940.0,29257,1990,29257,1990
Africa,None,None,2021-03-13,29257,152,7,820,1993,1,0.0,0.0,30873.0,1940.0,29257,1993,29257,1993
Africa,None,None,2021-03-14,29257,148,7,820,1996,1,0.0,0.0,30873.0,1959.0,29257,1996,29257,1996
Africa,None,None,2021-03-15,29257,144,7,820,1998,1,0.0,0.0,30989.0,1959.0,29257,1998,29257,1998
Africa,None,None,2021-03-16,29257,140,7,820,2001,1,0.0,0.0,30989.0,1959.0,29257,2001,29257,2001
Africa,None,None,2021-03-17,29257,137,6,820,2003,1,0.0,0.0,30989.0,1959.0,29257,2003,29257,2003
Africa,None,None,2021-03-18,29257,134,6,820,2006,1,0.0,0.0,30989.0,1959.0,29257,2006,29257,2006
Africa,None,None,2021-03-19,29257,130,6,820,2008,1,0.0,0.0,30989.0,1959.0,29257,2008,29257,2008
Africa,None,None,2021-03-20,29257,127,6,820,2010,1,0.0,0.0,30989.0,1986.0,29257,2010,29257,2010
Africa,None,None,2021-03-21,29257,124,6,820,2012,1,0.0,0.0,31147.0,1986.0,29257,2012,29257,2012
Africa,None,None,2021-03-22,29257,121,5,820,2015,1,0.0,0.0,31147.0,2003.0,29257,2015,29257,2015
Africa,None,None,2021-03-23,29257,118,5,820,2017,1,0.0,0.0,31282.0,2028.0,29257,2017,29257,2017
Africa,None,None,2021-03-24,29257,115,5,820,2019,1,0.0,0.0,31407.0,2028.0,29257,2019,29257,2019
Africa,None,None,2021-03-25,29257,113,5,820,2021,1,0.0,0.0,31407.0,2028.0,29257,2021,29257,2021
Africa,None,None,2021-03-26,29257,110,5,820,2023,1,0.0,0.0,31407.0,2028.0,29257,2023,29257,2023
Africa,None,None,2021-03-27,29257,107,5,820,2025,1,0.0,0.0,31407.0,2028.0,29257,2025,29257,2025
Africa,None,None,2021-03-28,29257,105,5,820,2027,1,0.0,0.0,31407.0,2028.0,29257,2027,29257,2027
Africa,None,None,2021-03-29,29257,103,4,820,2029,1,0.0,0.0,31407.0,2041.0,29257,2029,29257,2029
Africa,None,None,2021-03-30,29257,100,4,820,2031,1,0.0,0.0,31833.0,2063.0,29257,2031,29257,2031
Africa,None,None,2021-03-31,29257,98,4,820,2033,1,0.0,0.0,31833.0,2063.0,29257,2033,29257,2033
Africa,None,None,2021-04-01,29257,96,4,820,2035,1,0.0,0.0,31833.0,2063.0,29257,2035,29257,2035
Africa,None,None,2021-04-02,29257,94,4,820,2036,1,0.0,0.0,31833.0,2063.0,29257,2036,29257,2036
Africa,None,None,2021-04-03,29257,92,4,820,2038,1,0.0,0.0,31833.0,2063.0,29257,2038,29257,2038
Africa,None,None,2021-04-04,29257,89,4,820,2040,1,43122.0,0.0,31833.0,2063.0,29257,2040,29257,2040
Africa,None,None,2021-04-05,29257,87,4,820,2041,1,20715.0,0.0,31833.0,2063.0,29257,2041,29257,2041
Africa,None,None,2021-04-06,29257,86,3,820,2043,1,0.0,0.0,31833.0,2063.0,29257,2043,29257,2043
Africa,None,None,2021-04-07,29257,84,3,820,2045,1,0.0,0.0,31833.0,2063.0,29257,2045,29257,2045
Africa,None,None,2021-04-08,29257,82,3,820,2046,1,0.0,0.0,31833.0,2063.0,29257,2046,29257,2046
Africa,None,None,2021-04-09,29257,80,3,820,2048,1,36173.0,0.0,31833.0,2063.0,29257,2048,29257,2048
Africa,None,None,2021-04-10,29257,78,3,820,2049,1,0.0,0.0,31833.0,2063.0,29257,2049,29257,2049
Africa,None,None,2021-04-11,29257,77,3,820,2051,1,0.0,0.0,31833.0,2063.0,29257,2051,29257,2051
Africa,None,None,2021-04-12,29257,75,3,820,2052,1,0.0,0.0,31833.0,2194.0,29257,2052,29257,2052
Africa,None,None,2021-04-13,29257,73,3,820,2054,1,0.0,0.0,32932.0,2208.0,29257,2054,29257,2054
Africa,None,None,2021-04-14,29257,72,3,820,2055,0,0.0,0.0,32932.0,2208.0,29257,2055,29257,2055
Africa,None,None,2021-04-15,29257,70,3,820,2056,0,0.0,0.0,33022.0,2208.0,29257,2056,29257,2056
Africa,None,None,2021-04-16,29257,69,3,820,2058,0,0.0,0.0,33022.0,2208.0,29257,2058,29257,2058
Africa,None,None,2021-04-17,29257,67,3,820,2059,0,0.0,0.0,33022.0,2208.0,29257,2059,29257,2059
Africa,None,None,2021-04-18,29257,66,2,820,2060,0,0.0,0.0,33022.0,2281.0,29257,2060,29257,2060
Africa,None,None,2021-04-19,29257,65,2,820,2062,0,0.0,0.0,33083.0,2287.0,29257,2062,29257,2062
Africa,None,None,2021-04-20,29257,63,2,820,2063,0,0.0,0.0,33157.0,2289.0,29257,2063,29257,2063
Africa,None,None,2021-04-21,29257,62,2,820,2064,0,0.0,0.0,33599.0,2300.0,29257,2064,29257,2064
Africa,None,None,2021-04-22,29257,61,2,820,2065,0,334494.5178221289,0.0,33673.0,2300.0,29257,2065,29257,2065
Africa,None,None,2021-04-23,29257,59,2,820,2066,0,334494.5178221289,0.0,33673.0,2300.0,29257,2066,29257,2066
Africa,None,None,2021-04-24,29257,58,2,820,2068,0,334494.5178221289,0.0,33673.0,2300.0,29257,2068,29257,2068
Africa,None,None,2021-04-25,29257,57,2,820,2069,0,334494.5178221289,0.0,33673.0,2340.0,29257,2069,29257,2069
Africa,None,None,2021-04-26,29257,56,2,820,2070,0,334494.5178221289,0.0,33891.0,2349.0,29257,2070,29257,2070
Africa,None,None,2021-04-27,29257,55,2,820,2071,0,334494.5178221289,0.0,33944.0,2349.0,29257,2071,29257,2071
Africa,None,None,2021-04-28,29257,53,2,820,2072,0,334494.5178221289,0.0,,,29257,2072,29257,2072
Africa,None,None,2021-04-29,29257,52,2,820,2073,0,334494.5178221289,0.0,,,29257,2073,29257,2073
Africa,None,None,2021-04-30,29257,51,2,820,2074,0,334494.5178221289,0.0,,,29257,2074,29257,2074
Africa,None,None,2021-05-01,29257,50,2,820,2075,0,334494.5178221289,0.0,,,29257,2074,3022671,80749
Africa,None,None,2021-05-02,29257,49,2,820,2076,0,334494.5178221289,0.0,,,29257,2074,4262584,113338
Africa,None,None,2021-05-03,29257,48,2,820,2077,0,334494.5178221289,0.0,,,29257,2074,5214002,138345
Africa,None,None,2021-05-04,29257,47,2,820,2078,0,334494.5178221289,0.0,,,29257,2074,6016085,159427
Africa,None,None,2021-05-05,29257,46,2,820,2079,0,334494.5178221289,0.0,,,29257,2074,6722734,178000
Africa,None,None,2021-05-06,29257,45,2,820,2080,0,334494.5178221289,0.0,,,29257,2074,7361594,194792
Africa,None,None,2021-05-07,29257,44,2,820,2081,0,334494.5178221289,0.0,,,29257,2074,7949086,210234
Africa,None,None,2021-05-08,29257,43,1,820,2081,0,334494.5178221289,0.0,,,29257,2074,8495911,224606
Africa,None,None,2021-05-09,29257,43,1,820,2082,0,334494.5178221289,0.0,,,29257,2074,9009499,238105
Africa,None,None,2021-05-10,29257,42,1,820,2083,0,334494.5178221289,0.0,,,29257,2074,9495264,250873
Africa,None,None,2021-05-11,29257,41,1,820,2084,0,334494.5178221289,0.0,,,29257,2074,9957288,263018
Africa,None,None,2021-05-12,29257,40,1,820,2085,0,334494.5178221289,0.0,,,29257,2074,10398748,274621
Africa,None,None,2021-05-13,29257,39,1,820,2086,0,334494.5178221289,0.0,,,29257,2074,10822165,285751
Africa,None,None,2021-05-14,29257,38,1,820,2086,0,334494.5178221289,0.0,,,29257,2074,11229587,296459
Africa,None,None,2021-05-15,29257,38,1,820,2087,0,334494.5178221289,0.0,,,29257,2074,11622700,306792
Africa,Sudan,None,2020-04-21,140,234,7,7,13,2,0.0,0.0,140.0,13.0,140,13,140,13
Africa,Sudan,None,2020-04-22,514,581,16,17,14,4,0.0,0.0,162.0,16.0,514,14,514,14
Africa,Sudan,None,2020-04-23,859,879,25,27,15,6,0.0,0.0,174.0,16.0,859,15,859,15
Africa,Sudan,None,2020-04-24,1208,1162,34,36,17,8,0.0,0.0,213.0,17.0,1208,17,1208,17
Africa,Sudan,None,2020-04-25,1580,1451,42,47,19,10,0.0,0.0,237.0,21.0,1580,19,1580,19
Africa,Sudan,None,2020-04-26,1987,1755,52,58,22,12,0.0,0.0,275.0,22.0,1987,22,1987,22
Africa,Sudan,None,2020-04-27,2433,2079,62,71,26,14,0.0,0.0,318.0,25.0,2433,26,2433,26
Africa,Sudan,None,2020-04-28,2912,2414,72,84,30,17,0.0,0.0,375.0,28.0,2912,30,2912,30
Africa,Sudan,None,2020-04-29,3413,2750,83,98,35,19,0.0,0.0,375.0,31.0,3413,35,3413,35
Africa,Sudan,None,2020-04-30,3919,3070,93,112,41,21,0.0,0.0,442.0,36.0,3919,41,3919,41
Africa,Sudan,None,2020-05-01,4417,3364,103,126,48,23,0.0,0.0,533.0,41.0,4417,48,4417,48
Africa,Sudan,None,2020-05-02,4899,3623,111,140,55,25,0.0,0.0,592.0,41.0,4899,55,4899,55
Africa,Sudan,None,2020-05-03,5358,3844,119,152,63,27,0.0,0.0,678.0,41.0,5358,63,5358,63
Africa,Sudan,None,2020-05-04,5789,4026,126,164,71,28,0.0,0.0,778.0,45.0,5789,71,5789,71
Africa,Sudan,None,2020-05-05,6192,4170,132,176,80,29,0.0,0.0,852.0,49.0,6192,80,6192,80
Africa,Sudan,None,2020-05-06,6566,4276,136,186,89,30,0.0,0.0,930.0,52.0,6566,89,6566,89
Africa,Sudan,None,2020-05-07,6907,4345,140,196,99,30,0.0,0.0,930.0,59.0,6907,99,6907,99
Africa,Sudan,None,2020-05-08,7219,4383,142,204,109,30,0.0,0.0,1111.0,64.0,7219,109,7219,109
Africa,Sudan,None,2020-05-09,7504,4392,144,212,120,31,0.0,0.0,1164.0,70.0,7504,120,7504,120
Africa,Sudan,None,2020-05-10,7763,4377,145,220,130,30,0.0,0.0,1365.0,74.0,7763,130,7763,130
Africa,Sudan,None,2020-05-11,7997,4338,145,226,141,30,0.0,0.0,1526.0,80.0,7997,141,7997,141
Africa,Sudan,None,2020-05-12,8208,4281,145,232,152,30,0.0,0.0,1660.0,90.0,8208,152,8208,152
Africa,Sudan,None,2020-05-13,8399,4208,144,237,163,29,0.0,0.0,1818.0,90.0,8399,163,8399,163
Africa,Sudan,None,2020-05-14,8571,4122,142,242,175,29,0.0,0.0,1964.0,91.0,8571,175,8571,175
Africa,Sudan,None,2020-05-15,8727,4025,141,246,186,28,0.0,0.0,1964.0,97.0,8727,186,8727,186
Africa,Sudan,None,2020-05-16,8866,3920,138,250,197,27,0.0,0.0,2289.0,97.0,8866,197,8866,197
Africa,Sudan,None,2020-05-17,8991,3807,136,254,208,26,0.0,0.0,2591.0,105.0,8991,208,8991,208
Africa,Sudan,None,2020-05-18,9103,3690,133,257,220,26,0.0,0.0,2591.0,111.0,9103,220,9103,220
Africa,Sudan,None,2020-05-19,9204,3570,131,260,231,25,0.0,0.0,2728.0,111.0,9204,231,9204,231
Africa,Sudan,None,2020-05-20,9295,3447,127,262,242,24,0.0,0.0,3138.0,121.0,9295,242,9295,242
Africa,Sudan,None,2020-05-21,9376,3324,124,265,253,23,0.0,0.0,3138.0,137.0,9376,253,9376,253
Africa,Sudan,None,2020-05-22,9449,3200,121,267,264,22,0.0,0.0,3378.0,146.0,9449,264,9449,264
Africa,Sudan,None,2020-05-23,9515,3077,118,269,275,21,0.0,0.0,3634.0,165.0,9515,275,9515,275
Africa,Sudan,None,2020-05-24,9574,2956,115,270,285,20,0.0,0.0,3826.0,170.0,9574,285,9574,285
Africa,Sudan,None,2020-05-25,9627,2837,111,272,296,20,0.0,0.0,3976.0,170.0,9627,296,9627,296
Africa,Sudan,None,2020-05-26,9675,2720,108,273,306,19,0.0,0.0,4146.0,195.0,9675,306,9675,306
Africa,Sudan,None,2020-05-27,9718,2606,104,274,317,18,0.0,0.0,4346.0,195.0,9718,317,9718,317
Africa,Sudan,None,2020-05-28,9756,2495,101,275,327,17,0.0,0.0,4346.0,233.0,9756,327,9756,327
Africa,Sudan,None,2020-05-29,9791,2387,98,276,337,16,0.0,0.0,4521.0,262.0,9791,337,9791,337
Africa,Sudan,None,2020-05-30,9823,2283,95,277,347,16,0.0,0.0,4800.0,286.0,9823,347,9823,347
Africa,Sudan,None,2020-05-31,9851,2183,92,278,356,15,0.0,0.0,5026.0,298.0,9851,356,9851,356
Africa,Sudan,None,2020-06-01,9877,2086,88,279,366,14,0.0,0.0,5173.0,307.0,9877,366,9877,366
Africa,Sudan,None,2020-06-02,9900,1992,85,279,375,14,0.0,0.0,5310.0,314.0,9900,375,9900,375
Africa,Sudan,None,2020-06-03,9920,1903,82,280,385,13,0.0,0.0,5499.0,333.0,9920,385,9920,385
Africa,Sudan,None,2020-06-04,9939,1817,80,280,394,12,0.0,0.0,5714.0,347.0,9939,394,9939,394
Africa,Sudan,None,2020-06-05,9956,1734,77,281,403,12,0.0,0.0,5866.0,359.0,9956,403,9956,403
Africa,Sudan,None,2020-06-06,9972,1656,74,281,412,11,0.0,0.0,6081.0,359.0,9972,412,9972,412
Africa,Sudan,None,2020-06-07,9986,1581,71,282,420,11,0.0,0.0,6081.0,372.0,9986,420,9986,420
Africa,Sudan,None,2020-06-08,9999,1509,69,282,429,10,0.0,0.0,6242.0,389.0,9999,429,9999,429
Africa,Sudan,None,2020-06-09,10011,1440,66,282,437,10,0.0,0.0,6427.0,401.0,10011,437,10011,437
Africa,Sudan,None,2020-06-10,10022,1375,64,283,445,9,0.0,0.0,6582.0,413.0,10022,445,10022,445
Africa,Sudan,None,2020-06-11,10031,1313,62,283,454,9,0.0,0.0,6730.0,433.0,10031,454,10031,454
Africa,Sudan,None,2020-06-12,10040,1254,59,283,462,9,0.0,0.0,6879.0,447.0,10040,462,10040,462
Africa,Sudan,None,2020-06-13,10049,1197,57,283,469,8,0.0,0.0,7007.0,459.0,10049,469,10049,469
Africa,Sudan,None,2020-06-14,10056,1144,55,284,477,8,0.0,0.0,7220.0,468.0,10056,477,10056,477
Africa,Sudan,None,2020-06-15,10063,1093,53,284,484,7,0.0,0.0,7435.0,477.0,10063,484,10063,484
Africa,Sudan,None,2020-06-16,10069,1044,51,284,492,7,0.0,0.0,7740.0,487.0,10069,492,10069,492
Africa,Sudan,None,2020-06-17,10075,998,49,284,499,7,0.0,0.0,8020.0,487.0,10075,499,10075,499
Africa,Sudan,None,2020-06-18,10081,954,47,284,506,7,0.0,0.0,8020.0,506.0,10081,506,10081,506
Africa,Sudan,None,2020-06-19,10086,912,46,284,513,6,0.0,0.0,8416.0,521.0,10086,513,10086,513
Africa,Sudan,None,2020-06-20,10090,873,44,285,520,6,0.0,0.0,8580.0,521.0,10090,520,10090,520
Africa,Sudan,None,2020-06-21,10095,835,42,285,527,6,0.0,0.0,8698.0,533.0,10095,527,10095,527
Africa,Sudan,None,2020-06-22,10099,800,41,285,533,5,0.0,0.0,8796.0,548.0,10099,533,10099,533
Africa,Sudan,None,2020-06-23,10102,766,39,285,540,5,0.0,0.0,8887.0,548.0,10102,540,10102,540
Africa,Sudan,None,2020-06-24,10106,734,38,285,546,5,0.0,0.0,8887.0,556.0,10106,546,10106,546
Africa,Sudan,None,2020-06-25,10109,703,36,285,552,5,0.0,0.0,8982.0,572.0,10109,552,10109,552
Africa,Sudan,None,2020-06-26,10112,674,35,285,558,5,0.0,0.0,9257.0,572.0,10112,558,10112,558
Africa,Sudan,None,2020-06-27,10115,647,34,285,564,4,0.0,0.0,9314.0,572.0,10115,564,10115,564
Africa,Sudan,None,2020-06-28,10118,620,33,285,570,4,0.0,0.0,9320.0,572.0,10118,570,10118,570
Africa,Sudan,None,2020-06-29,10120,596,31,285,576,4,0.0,0.0,9372.0,572.0,10120,576,10120,576
Africa,Sudan,None,2020-06-30,10123,572,30,285,582,4,0.0,0.0,9500.0,602.0,10123,582,10123,582
Africa,Sudan,None,2020-07-01,10125,550,29,286,587,4,0.0,0.0,9573.0,602.0,10125,587,10125,587
Africa,Sudan,None,2020-07-02,10127,528,28,286,593,4,0.0,0.0,9689.0,604.0,10127,593,10127,593
Africa,Sudan,None,2020-07-03,10129,508,27,286,598,3,0.0,0.0,9689.0,608.0,10129,598,10129,598
Africa,Sudan,None,2020-07-04,10131,489,26,286,603,3,0.0,0.0,9767.0,608.0,10131,603,10131,603
Africa,Sudan,None,2020-07-05,10133,470,25,286,608,3,0.0,0.0,9767.0,616.0,10133,608,10133,608
Africa,Sudan,None,2020-07-06,10135,453,24,286,613,3,0.0,0.0,9894.0,622.0,10135,613,10135,613
Africa,Sudan,None,2020-07-07,10136,436,23,286,618,3,0.0,0.0,9997.0,636.0,10136,618,10136,618
Africa,Sudan,None,2020-07-08,10138,421,22,286,623,3,0.0,0.0,10084.0,641.0,10138,623,10138,623
Africa,Sudan,None,2020-07-09,10140,406,22,286,628,3,0.0,0.0,10204.0,649.0,10140,628,10140,628
Africa,Sudan,None,2020-07-10,10141,391,21,286,633,3,0.0,0.0,10204.0,650.0,10141,633,10141,633
Africa,Sudan,None,2020-07-11,10143,378,20,286,637,3,0.0,0.0,10250.0,650.0,10143,637,10143,637
Africa,Sudan,None,2020-07-12,10144,365,19,286,642,2,0.0,0.0,10250.0,657.0,10144,642,10144,642
Africa,Sudan,None,2020-07-13,10145,352,19,286,646,2,0.0,0.0,10316.0,659.0,10145,646,10145,646
Africa,Sudan,None,2020-07-14,10147,341,18,286,650,2,0.0,0.0,10417.0,668.0,10147,650,10147,650
Africa,Sudan,None,2020-07-15,10148,329,17,286,654,2,0.0,0.0,10527.0,668.0,10148,654,10148,654
Africa,Sudan,None,2020-07-16,10149,319,17,286,659,2,0.0,0.0,10527.0,668.0,10149,659,10149,659
Africa,Sudan,None,2020-07-17,10151,308,16,286,663,2,0.0,0.0,10527.0,673.0,10151,663,10151,663
Africa,Sudan,None,2020-07-18,10152,299,16,286,667,2,0.0,0.0,10762.0,693.0,10152,667,10152,667
Africa,Sudan,None,2020-07-19,10153,289,15,286,671,2,0.0,0.0,10992.0,693.0,10153,671,10153,671
