Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Second Wave Jump,Jump Time
North America,US,New Hampshire,2020-03-23,11.334761643584324,0.6818581382400032,-12.005764540114637,0.3584661663600451,0.04854596303822887,0.07694940124872127,0.00014119405216450357,2.406952481218292,0.46065159728894217,1.9410764857064565e-06,75.00896017770314
North America,US,New Jersey,2020-03-16,28.504364662911954,0.8175695916341743,0.06406186422951592,0.9165955980364169,0.09453901976944751,0.0799613098175689,3.835180623164509e-10,68.6300876128767,0.8993484456559399,0.06679816780591064,64.83497559402967
North America,US,New Mexico,2020-03-24,19.472687901126974,0.5420050979539985,-1.210021970747403,0.2518530562198416,0.19296602825779144,0.05359978472953432,0.09742877214564535,4.733498259780957,0.1540776814917957,0.10015590708175207,73.756315716868
North America,US,New York,2020-03-08,70.59804352384347,15.832706384878499,0.3538159392688905,20.323896169908043,0.33185344619483576,0.08708592365743112,0.06509585254565103,3.3183623879986297,0.7276359082894894,0.005243091656949676,69.16875324369212
North America,US,North Carolina,2020-03-19,49.13735532181994,0.4402503900281118,-19.191805383073717,0.0036721004135309974,1.8672706902425302,0.03348609736538183,0.1736006034341404,10.556579243015511,1.2188820012711523,1.492032815724031e-11,78.9757315790438
North America,US,North Dakota,2020-03-30,6.307851276934212,0.8946217972968009,-6.930141054661211,0.6209332566357995,0.24228857168236695,0.026309538889722255,0.1005623173605326,0.6956958337578444,0.30944374938946606,0.07243049453941038,71.85987230241089
North America,US,Ohio,2020-03-19,17.945470519275133,0.5244838849363064,-0.31817362824147827,0.2594344251065274,0.16280035077108398,0.06980708926400456,0.04930496501264864,19.718260100166408,0.6039052386701408,0.19352285551746978,80.54540058490738
North America,US,Oklahoma,2020-03-24,21.09340023300484,0.34888545663792,-22.856191001166874,0.007417174489084656,5.442807158711839,0.053910429399160895,0.2408668391474433,3.1342135528102557,7.3533772269594815,0.48827205226718406,74.04230525476468
North America,US,Oregon,2020-03-20,18.026346438950966,0.3608042852194631,-4.078586000745402,0.018879556420826706,2.608142480121896,0.03878822313391367,0.22010053482275285,1.7635757060419237,3.6335257683812143,0.29964292722885605,72.5246806806017
North America,US,Pennsylvania,2020-03-17,60.11061353879475,0.5964363945049856,0.2076209331732604,0.45739346609281,0.06896229106913086,0.0966788884221161,0.12264185325229009,47.91995939131765,2.0901832047895064,0.19219515352221625,80.47269487073305
North America,US,Rhode Island,2020-03-23,8.603345208576014,1.0808449359876728,0.1617794888275685,1.1326864899458697,0.049358427902096234,0.07297141444613613,0.13920041782316955,1.1587244835013817,1.901251685848503,0.09391509793984995,74.90377080440207
North America,US,South Carolina,2020-03-20,19.323431630585826,0.5499931207033686,0.04932187377057356,0.18783233726592796,0.1434893199207867,0.04778930082760948,0.17586282088176053,4.347332867380535,0.3018677390157948,0.2980763434728192,75.94995005333114
North America,US,South Dakota,2020-03-30,11.726073988832283,0.40484583158810167,0.3883913424460736,0.14921763396088925,0.04757368395801651,0.018388095497821506,0.21973052131675236,7.688294635203088,0.030813181266854995,0.07862236444616948,67.9855139335486
North America,US,Tennessee,2020-03-19,31.140594110292653,0.3901843322332105,-0.7934263770337562,0.015890099722249904,4.547491608302106,0.01903217678774234,0.2962447934547132,14.149647130790784,0.5459175201799156,0.10414110458507951,74.99912451924045
North America,US,Texas,2020-03-17,44.67923352373779,0.40561936150446365,0.2869693118997136,0.021563478193260842,2.354596482280371,0.02739849057483422,0.21400726602629327,49.74341909054413,0.6113358413716485,0.3719799527453965,84.19672445540247
North America,US,Utah,2020-03-20,24.79312321557357,0.4094094359580753,-0.5519681219959229,0.016392695108903416,0.38282324700756865,0.011054873121361906,0.4999999810580989,1.7540175272827563,4.527509942234096,0.1232306765742577,69.4397038430941
North America,US,Vermont,2020-03-24,5.461430438312801,0.617978715622038,-336.48533021769003,0.10692447582581174,0.3070771121179525,0.055549757321094566,0.3258971025504035,5.094953384868667,0.1326700143096691,0.6537036811780585,72.76573883077573
North America,US,Virginia,2020-03-20,13.694057769434535,1.5063130639117113,-24.557878223039243,0.6431415416144457,6.410714066911911,0.03567195169050861,0.16157193296666122,7.912904768033667,0.4043176603332381,2.8071519713947734e-12,81.2647446941408
North America,US,Washington,2020-03-07,32.419373366710566,0.3828185887901425,0.15868498516094798,0.05407012064099921,12.492767630116742,0.05881469358697063,0.15945840638985523,212.26677647869622,138.1612595935035,0.1939317235155132,91.01771789091129
North America,US,West Virginia,2020-03-29,31.138066432132426,0.4075367287216738,-236.29601613601315,0.02029330210647286,0.3114630483595036,0.04644930421218325,0.21576642670462898,1.3910260647004216,1.268024765305537,0.08733349052660815,69.00614075375235
North America,US,Wisconsin,2020-03-18,17.453466465550203,0.6875889034107957,-31.92723563612981,0.1963601878330036,3.4717420666459655,0.03842872544972379,0.1655840213983487,5.280374256067839,1.175071256629049,7.150144574069906e-10,75.75489225099602
North America,US,Wyoming,2020-03-31,12.910032089034791,0.8632609218340543,-216.1929408968499,0.11758323666149016,0.017892179405114242,0.04266851536116488,0.4831665531678188,0.06100808423368836,1.022456713561693,0.18347299056028257,67.22660522520012
