key,date,new_cases,new_deaths,cumulative_cases,cumulative_deaths,population,country,state_province,county,aggregation_level
CO_50_50001,2020-03-13,1,0,1,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-30,21,2,367,6,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-15,0,0,915,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-18,2,0,922,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-13,138,2,4313,76,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-09,21,0,1325,12,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-08,1,0,950,9,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-03-25,1,0,8,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-14,100,2,4413,78,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-12,121,1,4175,74,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-21,19,0,1030,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-03,58,1,2789,48,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-14,1,0,915,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-29,89,3,2423,35,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-03-24,2,0,7,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-11,245,2,4054,73,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-05,0,1,13,1,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-05,14,0,1240,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-07,0,1,13,3,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-21,27,1,1803,25,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-23,32,0,129,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-06,0,1,13,2,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-03-29,0,0,8,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-18,2,0,46,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-12,0,0,970,10,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-16,53,0,1663,17,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-26,38,3,2132,31,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-11,50,0,1434,12,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-12,27,1,1461,13,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-07,35,0,1285,12,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-11,5,0,20,3,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-01,24,0,1174,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-01,71,3,2701,45,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-26,2,0,940,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-04,18,0,1226,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-22,100,1,1903,26,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-11,12,0,970,10,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-07,1,0,949,9,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-04,161,2,2950,50,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-25,23,0,178,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-20,29,1,1776,24,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-28,104,0,342,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-10,24,0,900,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-09,1,0,14,3,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-22,40,0,97,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-03-31,3,0,11,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-02,4,0,461,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-10,59,0,1384,12,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-17,2,0,44,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-29,4,0,346,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-28,127,0,2334,32,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-20,7,0,1011,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-27,75,1,2207,32,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-23,54,1,1957,27,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-09,103,4,3678,67,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-26,44,0,222,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-19,18,5,1747,23,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-12,8,0,912,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-04,0,0,546,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-16,3,0,918,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-03,85,0,546,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-25,13,0,1086,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-02,30,2,2731,47,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-17,33,1,1696,18,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-07,17,0,737,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-18,33,0,1729,18,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-06,10,1,1250,12,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-05,125,4,3075,54,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-14,77,0,1571,15,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-24,111,0,2068,27,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-14,15,0,37,3,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-21,3,0,936,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-08,19,0,1304,12,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-13,33,2,1494,15,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-08-08,146,4,3575,63,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-25,26,1,2094,28,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-08,76,0,813,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-06,20,0,720,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-13,2,0,22,3,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-16,5,1,42,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-19,2,0,924,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-05,154,0,700,7,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-01,1,0,12,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-13,2,0,914,8,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-06-22,2,0,1032,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-03-28,0,0,8,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-24,26,0,155,4,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-07-02,18,0,1192,11,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-04-02,0,0,12,0,527668,Colombia,Meta,Villavicencio,2
CO_50_50001,2020-05-09,63,0,876,7,527668,Colombia,Meta,Villavicencio,2
CO_68_68276,2020-06-14,1,0,29,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-03,98,4,959,46,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-19,3,0,41,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-06,7,0,146,5,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-04,80,3,1039,49,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-06,0,1,16,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-04,7,0,132,4,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-05,7,1,139,5,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-26,16,2,542,25,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-11,3,0,25,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-23,37,2,468,21,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-03,11,0,125,4,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-04-27,0,0,8,1,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-30,45,5,752,35,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-12,70,3,1707,83,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-17,0,0,1917,88,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-03-29,1,0,2,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-13,3,0,28,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-17,4,0,36,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-03,5,0,15,1,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-05,84,4,1123,53,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-02,5,1,114,4,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-02,1,0,10,1,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-15,12,1,281,11,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-21,17,0,392,17,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-16,1,0,32,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-15,66,0,1898,85,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-07,103,1,1245,55,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-24,42,2,510,23,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-07,1,0,17,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-11,154,7,1637,80,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-04-11,1,0,6,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-05-14,0,0,9,1,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-10,1,0,22,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-28,72,2,663,29,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-16,19,3,1917,88,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-29,4,0,102,3,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-23,0,0,57,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-04-06,1,0,5,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-25,10,0,70,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-01,6,0,109,3,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-14,66,1,1832,85,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-09,3,0,21,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-30,1,0,103,3,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-22,4,0,57,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-15,2,0,31,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-26,9,0,79,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-08,127,3,1372,58,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-06,19,1,1142,54,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-16,24,1,305,12,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-04,1,0,16,1,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-04-25,1,1,8,1,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-14,29,2,269,10,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-01,51,3,842,41,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-10,15,0,202,6,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-18,2,0,38,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-13,59,1,1766,84,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-28,12,0,98,3,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-27,49,2,591,27,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-31,39,3,791,38,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-04-12,1,0,7,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-19,15,2,371,16,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-04-01,1,0,4,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-18,25,2,356,14,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-22,39,2,431,19,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-21,4,0,53,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-03-31,1,0,3,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-08,8,0,172,6,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-09,43,5,1415,63,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-24,3,0,60,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-09,15,0,187,6,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-17,26,0,331,12,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-13,31,2,240,8,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-29,44,1,707,30,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-08,1,0,18,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-20,4,1,375,17,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-03-16,1,0,1,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-25,16,0,526,23,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-04-08,0,0,5,0,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-20,8,0,49,2,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-07,18,1,164,6,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-11,3,0,205,6,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-10,68,10,1483,73,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-08-02,19,1,861,42,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-05-09,1,0,9,1,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-06-27,7,1,86,3,267170,Colombia,Santander,Floridablanca,2
CO_68_68276,2020-07-12,4,0,209,6,267170,Colombia,Santander,Floridablanca,2
CO_76_76001,2020-04-15,15,3,421,20,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-25,400,24,17022,668,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-01,79,3,2690,129,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-13,506,17,28553,1039,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-31,722,20,20400,799,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-17,379,17,13313,489,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-09,34,1,277,10,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-12,641,11,28047,1022,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-24,90,6,1910,94,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-02,83,4,2773,133,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-14,514,8,29067,1047,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-11,45,0,384,10,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-01,42,0,796,46,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-22,24,2,576,36,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-30,90,8,7334,282,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-08,161,8,3420,159,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-25,17,0,644,38,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-15,452,14,29519,1061,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-25,1,2,46,2,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-18,22,3,1431,74,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-07,13,0,168,9,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-29,7,0,63,2,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-04,394,8,8736,319,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-05,114,3,3090,141,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-26,19,1,663,39,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-03,129,3,2902,136,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-20,38,2,528,33,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-01,441,11,7775,293,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-19,165,5,5122,205,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-23,209,7,5793,235,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-18,217,4,4957,200,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-20,1,0,9,0,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-30,7,1,70,3,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-17,15,2,29681,1074,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-16,18,4,439,24,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-19,266,18,13868,525,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-16,129,7,4572,190,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-25,43,4,1953,98,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-17,168,6,4740,196,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-02,41,1,837,47,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-23,3,0,22,0,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-14,50,8,4270,181,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-26,135,4,2088,102,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-28,107,5,2307,111,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-07,47,4,3259,151,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-21,190,8,5475,224,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-25,281,6,6374,249,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-22,106,3,1741,86,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-01,23,0,101,4,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-12,27,1,1121,63,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-26,2,0,48,2,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-23,34,2,610,38,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-10,112,1,3646,163,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-03,15,1,118,5,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-21,24,1,552,34,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-08,75,0,243,9,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-11,254,2,3900,165,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-27,155,6,6900,263,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-23,413,28,16047,623,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-08,621,24,24880,958,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-04,26,3,865,50,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-30,520,22,19678,779,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-29,94,6,2401,117,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-09,467,8,10252,382,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-07,316,20,9416,361,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-18,12,3,481,28,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-12,72,5,3972,170,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-13,1,0,1,0,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-16,147,11,29666,1072,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-03,2,0,839,47,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-31,65,4,2611,126,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-19,9,3,490,31,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-06,199,10,9100,341,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-24,17,0,627,38,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-30,145,5,2546,122,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-10,567,19,25596,993,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-07,39,2,971,54,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-20,66,6,1577,82,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-27,6,2,669,41,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-09,114,3,3534,162,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-15,39,0,1275,69,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-11,277,8,11004,402,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-04,13,2,131,7,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-15,173,2,4443,183,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-24,575,21,16622,644,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-29,218,9,7244,274,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-22,4,0,19,0,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-17,72,2,1409,71,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-04,787,17,22438,877,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-17,30,1,469,25,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-07,422,19,24259,934,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-05,165,12,8901,331,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-15,323,17,12698,461,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-24,300,8,6093,243,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-11,1810,18,27406,1011,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-22,109,4,5584,228,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-06,10,2,155,9,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-06,645,22,23837,915,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-21,617,24,14731,573,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-31,8,1,78,4,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-28,29,1,698,42,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-05,754,16,23192,893,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-12,6,4,390,14,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-19,80,2,1511,76,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-02,2,0,103,4,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-26,371,8,6745,257,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-20,246,24,14114,549,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-18,289,18,13602,507,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-28,126,2,7026,265,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-13,248,3,4220,173,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-12,243,14,11247,416,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-10,475,12,10727,394,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-16,236,11,12934,472,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-02,300,6,8075,299,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-21,58,1,1635,83,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-08,369,13,9785,374,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-08,36,1,1007,55,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-22,903,22,15634,595,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-03-17,5,0,8,0,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-04-30,37,1,754,46,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-05,28,0,893,50,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-08-03,358,17,21651,860,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-05-27,112,4,2200,106,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-06-06,122,6,3212,147,2471474,Colombia,Valle Del Cauca,Cali,2
CO_76_76001,2020-07-29,850,21,19158,757,2471474,Colombia,Valle Del Cauca,Cali,2
