date,country,country_population,state_province,state_province_population,new_cases,new_deaths,cumulative_cases,cumulative_deaths
2020-09-13,Colombia,NA,Risaralda,961055,57,4,8558,191
2020-09-14,Colombia,NA,Risaralda,961055,95,3,8653,194
2020-09-15,Colombia,NA,Risaralda,961055,1,0,8654,194
2020-05-12,Colombia,NA,San Andres and Providencia,63692,9,0,15,0
2020-05-14,Colombia,NA,San Andres and Providencia,63692,0,0,15,0
2020-05-21,Colombia,NA,San Andres and Providencia,63692,0,0,15,0
2020-05-22,Colombia,NA,San Andres and Providencia,63692,0,0,15,0
2020-05-24,Colombia,NA,San Andres and Providencia,63692,0,0,15,0
2020-05-27,Colombia,NA,San Andres and Providencia,63692,2,0,17,0
2020-05-31,Colombia,NA,San Andres and Providencia,63692,0,0,17,0
2020-06-05,Colombia,NA,San Andres and Providencia,63692,0,0,17,0
2020-06-12,Colombia,NA,San Andres and Providencia,63692,1,0,18,0
2020-06-15,Colombia,NA,San Andres and Providencia,63692,1,0,19,0
2020-06-16,Colombia,NA,San Andres and Providencia,63692,1,0,20,0
2020-06-19,Colombia,NA,San Andres and Providencia,63692,3,0,23,0
2020-06-25,Colombia,NA,San Andres and Providencia,63692,0,0,23,0
2020-06-26,Colombia,NA,San Andres and Providencia,63692,0,0,23,0
2020-07-02,Colombia,NA,San Andres and Providencia,63692,5,0,28,0
2020-07-11,Colombia,NA,San Andres and Providencia,63692,1,0,29,0
2020-07-16,Colombia,NA,San Andres and Providencia,63692,1,0,30,0
2020-07-17,Colombia,NA,San Andres and Providencia,63692,1,0,31,0
2020-07-21,Colombia,NA,San Andres and Providencia,63692,1,0,32,0
2020-07-22,Colombia,NA,San Andres and Providencia,63692,2,0,34,0
2020-07-23,Colombia,NA,San Andres and Providencia,63692,0,0,34,0
2020-07-24,Colombia,NA,San Andres and Providencia,63692,2,0,36,0
2020-07-26,Colombia,NA,San Andres and Providencia,63692,2,0,38,0
2020-07-28,Colombia,NA,San Andres and Providencia,63692,2,0,40,0
2020-07-29,Colombia,NA,San Andres and Providencia,63692,0,0,40,0
2020-08-01,Colombia,NA,San Andres and Providencia,63692,4,0,44,0
2020-08-02,Colombia,NA,San Andres and Providencia,63692,1,0,45,0
2020-08-03,Colombia,NA,San Andres and Providencia,63692,1,0,46,0
2020-08-04,Colombia,NA,San Andres and Providencia,63692,0,0,46,0
2020-08-06,Colombia,NA,San Andres and Providencia,63692,4,0,50,0
2020-08-08,Colombia,NA,San Andres and Providencia,63692,4,0,54,0
2020-08-09,Colombia,NA,San Andres and Providencia,63692,1,0,55,0
2020-08-10,Colombia,NA,San Andres and Providencia,63692,3,0,58,0
2020-08-11,Colombia,NA,San Andres and Providencia,63692,2,0,60,0
2020-08-12,Colombia,NA,San Andres and Providencia,63692,5,0,65,0
2020-08-13,Colombia,NA,San Andres and Providencia,63692,3,0,68,0
2020-08-14,Colombia,NA,San Andres and Providencia,63692,10,0,78,0
2020-08-15,Colombia,NA,San Andres and Providencia,63692,6,0,84,0
2020-08-16,Colombia,NA,San Andres and Providencia,63692,17,0,101,0
2020-08-17,Colombia,NA,San Andres and Providencia,63692,0,0,101,0
2020-08-18,Colombia,NA,San Andres and Providencia,63692,13,0,114,0
2020-08-19,Colombia,NA,San Andres and Providencia,63692,4,1,118,1
2020-08-20,Colombia,NA,San Andres and Providencia,63692,1,0,119,1
2020-08-21,Colombia,NA,San Andres and Providencia,63692,8,0,127,1
2020-08-22,Colombia,NA,San Andres and Providencia,63692,0,0,127,1
2020-08-23,Colombia,NA,San Andres and Providencia,63692,0,0,127,1
2020-08-24,Colombia,NA,San Andres and Providencia,63692,46,0,173,1
2020-08-25,Colombia,NA,San Andres and Providencia,63692,3,0,176,1
2020-08-26,Colombia,NA,San Andres and Providencia,63692,0,1,176,2
2020-08-27,Colombia,NA,San Andres and Providencia,63692,0,0,176,2
2020-08-28,Colombia,NA,San Andres and Providencia,63692,0,0,176,2
2020-08-29,Colombia,NA,San Andres and Providencia,63692,33,0,209,2
2020-08-30,Colombia,NA,San Andres and Providencia,63692,15,0,224,2
2020-08-31,Colombia,NA,San Andres and Providencia,63692,40,0,264,2
2020-09-01,Colombia,NA,San Andres and Providencia,63692,11,1,275,3
2020-09-02,Colombia,NA,San Andres and Providencia,63692,5,1,280,4
2020-09-03,Colombia,NA,San Andres and Providencia,63692,17,0,297,4
2020-09-04,Colombia,NA,San Andres and Providencia,63692,5,1,302,5
2020-09-05,Colombia,NA,San Andres and Providencia,63692,38,1,340,6
2020-09-06,Colombia,NA,San Andres and Providencia,63692,56,0,396,6
2020-09-07,Colombia,NA,San Andres and Providencia,63692,21,0,417,6
2020-09-08,Colombia,NA,San Andres and Providencia,63692,51,0,468,6
2020-09-09,Colombia,NA,San Andres and Providencia,63692,11,0,479,6
2020-09-10,Colombia,NA,San Andres and Providencia,63692,29,1,508,7
2020-09-11,Colombia,NA,San Andres and Providencia,63692,43,1,551,8
2020-09-12,Colombia,NA,San Andres and Providencia,63692,38,0,589,8
2020-09-13,Colombia,NA,San Andres and Providencia,63692,2,1,591,9
2020-09-14,Colombia,NA,San Andres and Providencia,63692,5,0,596,9
2020-03-31,Colombia,NA,Santander,2280908,3,0,11,0
2020-04-01,Colombia,NA,Santander,2280908,1,0,12,0
2020-04-06,Colombia,NA,Santander,2280908,2,0,14,0
2020-04-07,Colombia,NA,Santander,2280908,0,1,14,1
2020-04-08,Colombia,NA,Santander,2280908,0,0,14,1
2020-04-09,Colombia,NA,Santander,2280908,7,0,21,1
2020-04-10,Colombia,NA,Santander,2280908,0,0,21,1
2020-04-11,Colombia,NA,Santander,2280908,6,0,27,1
2020-04-12,Colombia,NA,Santander,2280908,2,0,29,1
2020-04-13,Colombia,NA,Santander,2280908,0,0,29,1
2020-04-14,Colombia,NA,Santander,2280908,1,0,30,1
2020-04-16,Colombia,NA,Santander,2280908,3,0,33,1
2020-04-17,Colombia,NA,Santander,2280908,0,1,33,2
2020-04-21,Colombia,NA,Santander,2280908,1,0,34,2
2020-04-22,Colombia,NA,Santander,2280908,2,0,36,2
2020-04-23,Colombia,NA,Santander,2280908,1,0,37,2
2020-04-24,Colombia,NA,Santander,2280908,0,0,37,2
2020-04-25,Colombia,NA,Santander,2280908,1,1,38,3
2020-04-26,Colombia,NA,Santander,2280908,1,0,39,3
2020-04-27,Colombia,NA,Santander,2280908,0,0,39,3
2020-04-28,Colombia,NA,Santander,2280908,1,0,40,3
2020-05-01,Colombia,NA,Santander,2280908,0,0,40,3
2020-05-07,Colombia,NA,Santander,2280908,0,0,40,3
2020-05-08,Colombia,NA,Santander,2280908,1,0,41,3
2020-05-09,Colombia,NA,Santander,2280908,1,0,42,3
2020-05-14,Colombia,NA,Santander,2280908,0,0,42,3
2020-05-16,Colombia,NA,Santander,2280908,7,0,49,3
2020-05-18,Colombia,NA,Santander,2280908,1,0,50,3
2020-05-21,Colombia,NA,Santander,2280908,1,0,51,3
2020-05-22,Colombia,NA,Santander,2280908,1,0,52,3
2020-05-23,Colombia,NA,Santander,2280908,5,0,57,3
2020-05-26,Colombia,NA,Santander,2280908,0,0,57,3
2020-05-27,Colombia,NA,Santander,2280908,0,0,57,3
2020-05-28,Colombia,NA,Santander,2280908,0,0,57,3
2020-05-29,Colombia,NA,Santander,2280908,1,0,58,3
2020-05-30,Colombia,NA,Santander,2280908,0,1,58,4
2020-05-31,Colombia,NA,Santander,2280908,11,0,69,4
2020-06-01,Colombia,NA,Santander,2280908,3,0,72,4
2020-06-02,Colombia,NA,Santander,2280908,11,0,83,4
2020-06-03,Colombia,NA,Santander,2280908,30,1,113,5
2020-06-04,Colombia,NA,Santander,2280908,2,0,115,5
2020-06-05,Colombia,NA,Santander,2280908,20,0,135,5
2020-06-06,Colombia,NA,Santander,2280908,14,2,149,7
2020-06-07,Colombia,NA,Santander,2280908,10,0,159,7
2020-06-08,Colombia,NA,Santander,2280908,7,1,166,8
2020-06-09,Colombia,NA,Santander,2280908,25,0,191,8
2020-06-10,Colombia,NA,Santander,2280908,11,1,202,9
2020-06-11,Colombia,NA,Santander,2280908,9,1,211,10
2020-06-12,Colombia,NA,Santander,2280908,0,0,211,10
2020-06-13,Colombia,NA,Santander,2280908,19,0,230,10
2020-06-14,Colombia,NA,Santander,2280908,11,0,241,10
2020-06-15,Colombia,NA,Santander,2280908,22,0,263,10
2020-06-16,Colombia,NA,Santander,2280908,19,0,282,10
2020-06-17,Colombia,NA,Santander,2280908,32,0,314,10
2020-06-18,Colombia,NA,Santander,2280908,19,1,333,11
2020-06-19,Colombia,NA,Santander,2280908,15,1,348,12
2020-06-20,Colombia,NA,Santander,2280908,18,0,366,12
2020-06-21,Colombia,NA,Santander,2280908,93,0,459,12
2020-06-22,Colombia,NA,Santander,2280908,21,0,480,12
2020-06-23,Colombia,NA,Santander,2280908,10,1,490,13
2020-06-24,Colombia,NA,Santander,2280908,11,0,501,13
2020-06-25,Colombia,NA,Santander,2280908,26,0,527,13
2020-06-26,Colombia,NA,Santander,2280908,51,0,578,13
2020-06-27,Colombia,NA,Santander,2280908,33,2,611,15
2020-06-28,Colombia,NA,Santander,2280908,24,1,635,16
2020-06-29,Colombia,NA,Santander,2280908,35,1,670,17
2020-06-30,Colombia,NA,Santander,2280908,16,0,686,17
2020-07-01,Colombia,NA,Santander,2280908,45,1,731,18
2020-07-02,Colombia,NA,Santander,2280908,56,1,787,19
2020-07-03,Colombia,NA,Santander,2280908,37,2,824,21
2020-07-04,Colombia,NA,Santander,2280908,101,1,925,22
2020-07-05,Colombia,NA,Santander,2280908,47,1,972,23
2020-07-06,Colombia,NA,Santander,2280908,15,3,987,26
2020-07-07,Colombia,NA,Santander,2280908,60,1,1047,27
2020-07-08,Colombia,NA,Santander,2280908,40,0,1087,27
2020-07-09,Colombia,NA,Santander,2280908,65,3,1152,30
2020-07-10,Colombia,NA,Santander,2280908,90,2,1242,32
2020-07-11,Colombia,NA,Santander,2280908,42,3,1284,35
2020-07-12,Colombia,NA,Santander,2280908,46,1,1330,36
2020-07-13,Colombia,NA,Santander,2280908,134,4,1464,40
2020-07-14,Colombia,NA,Santander,2280908,152,5,1616,45
2020-07-15,Colombia,NA,Santander,2280908,88,2,1704,47
2020-07-16,Colombia,NA,Santander,2280908,137,5,1841,52
2020-07-17,Colombia,NA,Santander,2280908,105,3,1946,55
2020-07-18,Colombia,NA,Santander,2280908,78,4,2024,59
2020-07-19,Colombia,NA,Santander,2280908,90,3,2114,62
2020-07-20,Colombia,NA,Santander,2280908,39,5,2153,67
2020-07-21,Colombia,NA,Santander,2280908,91,5,2244,72
2020-07-22,Colombia,NA,Santander,2280908,166,8,2410,80
2020-07-23,Colombia,NA,Santander,2280908,175,4,2585,84
2020-07-24,Colombia,NA,Santander,2280908,181,8,2766,92
2020-07-25,Colombia,NA,Santander,2280908,174,5,2940,97
2020-07-26,Colombia,NA,Santander,2280908,99,10,3039,107
2020-07-27,Colombia,NA,Santander,2280908,235,12,3274,119
2020-07-28,Colombia,NA,Santander,2280908,316,12,3590,131
2020-07-29,Colombia,NA,Santander,2280908,215,12,3805,143
2020-07-30,Colombia,NA,Santander,2280908,244,20,4049,163
2020-07-31,Colombia,NA,Santander,2280908,219,13,4268,176
2020-08-01,Colombia,NA,Santander,2280908,309,24,4577,200
2020-08-02,Colombia,NA,Santander,2280908,138,17,4715,217
2020-08-03,Colombia,NA,Santander,2280908,470,19,5185,236
2020-08-04,Colombia,NA,Santander,2280908,353,9,5538,245
2020-08-05,Colombia,NA,Santander,2280908,501,23,6039,268
2020-08-06,Colombia,NA,Santander,2280908,302,29,6341,297
2020-08-07,Colombia,NA,Santander,2280908,515,19,6856,316
2020-08-08,Colombia,NA,Santander,2280908,595,26,7451,342
2020-08-09,Colombia,NA,Santander,2280908,246,22,7697,364
2020-08-10,Colombia,NA,Santander,2280908,478,31,8175,395
2020-08-11,Colombia,NA,Santander,2280908,587,29,8762,424
2020-08-12,Colombia,NA,Santander,2280908,508,23,9270,447
2020-08-13,Colombia,NA,Santander,2280908,445,18,9715,465
2020-08-14,Colombia,NA,Santander,2280908,412,15,10127,480
2020-08-15,Colombia,NA,Santander,2280908,437,21,10564,501
2020-08-16,Colombia,NA,Santander,2280908,228,29,10792,530
2020-08-17,Colombia,NA,Santander,2280908,472,25,11264,555
2020-08-18,Colombia,NA,Santander,2280908,719,21,11983,576
2020-08-19,Colombia,NA,Santander,2280908,461,28,12444,604
2020-08-20,Colombia,NA,Santander,2280908,754,22,13198,626
2020-08-21,Colombia,NA,Santander,2280908,562,34,13760,660
2020-08-22,Colombia,NA,Santander,2280908,597,22,14357,682
2020-08-23,Colombia,NA,Santander,2280908,440,24,14797,706
2020-08-24,Colombia,NA,Santander,2280908,621,23,15418,729
2020-08-25,Colombia,NA,Santander,2280908,630,25,16048,754
2020-08-26,Colombia,NA,Santander,2280908,587,26,16635,780
2020-08-27,Colombia,NA,Santander,2280908,651,16,17286,796
2020-08-28,Colombia,NA,Santander,2280908,651,21,17937,817
2020-08-29,Colombia,NA,Santander,2280908,531,33,18468,850
2020-08-30,Colombia,NA,Santander,2280908,379,17,18847,867
2020-08-31,Colombia,NA,Santander,2280908,680,16,19527,883
2020-09-01,Colombia,NA,Santander,2280908,610,19,20137,902
2020-09-02,Colombia,NA,Santander,2280908,764,23,20901,925
2020-09-03,Colombia,NA,Santander,2280908,155,21,21056,946
2020-09-04,Colombia,NA,Santander,2280908,457,30,21513,976
2020-09-05,Colombia,NA,Santander,2280908,371,26,21884,1002
2020-09-06,Colombia,NA,Santander,2280908,183,21,22067,1023
2020-09-07,Colombia,NA,Santander,2280908,409,19,22476,1042
2020-09-08,Colombia,NA,Santander,2280908,507,15,22983,1057
2020-09-09,Colombia,NA,Santander,2280908,492,22,23475,1079
2020-09-10,Colombia,NA,Santander,2280908,554,9,24029,1088
2020-09-11,Colombia,NA,Santander,2280908,304,16,24333,1104
2020-09-12,Colombia,NA,Santander,2280908,452,14,24785,1118
2020-09-13,Colombia,NA,Santander,2280908,181,14,24966,1132
2020-09-14,Colombia,NA,Santander,2280908,430,7,25396,1139
2020-05-28,Colombia,NA,Sucre,949252,5,0,15,1
2020-05-30,Colombia,NA,Sucre,949252,4,0,19,1
2020-05-31,Colombia,NA,Sucre,949252,2,1,21,2
2020-06-01,Colombia,NA,Sucre,949252,3,0,24,2
2020-06-02,Colombia,NA,Sucre,949252,1,0,25,2
2020-06-03,Colombia,NA,Sucre,949252,22,0,47,2
2020-06-04,Colombia,NA,Sucre,949252,26,0,73,2
2020-06-05,Colombia,NA,Sucre,949252,8,0,81,2
2020-06-06,Colombia,NA,Sucre,949252,17,1,98,3
2020-06-07,Colombia,NA,Sucre,949252,28,0,126,3
2020-06-08,Colombia,NA,Sucre,949252,6,1,132,4
2020-06-09,Colombia,NA,Sucre,949252,14,2,146,6
2020-06-10,Colombia,NA,Sucre,949252,24,3,170,9
2020-06-11,Colombia,NA,Sucre,949252,8,1,178,10
2020-06-12,Colombia,NA,Sucre,949252,23,2,201,12
2020-06-13,Colombia,NA,Sucre,949252,18,3,219,15
2020-06-14,Colombia,NA,Sucre,949252,24,1,243,16
2020-06-15,Colombia,NA,Sucre,949252,2,2,245,18
2020-06-16,Colombia,NA,Sucre,949252,32,5,277,23
2020-06-17,Colombia,NA,Sucre,949252,29,3,306,26
2020-06-18,Colombia,NA,Sucre,949252,101,2,407,28
2020-06-19,Colombia,NA,Sucre,949252,42,4,449,32
2020-06-20,Colombia,NA,Sucre,949252,46,4,495,36
2020-06-21,Colombia,NA,Sucre,949252,41,5,536,41
2020-06-22,Colombia,NA,Sucre,949252,58,7,594,48
2020-06-23,Colombia,NA,Sucre,949252,63,5,657,53
2020-06-24,Colombia,NA,Sucre,949252,88,7,745,60
2020-06-25,Colombia,NA,Sucre,949252,116,12,861,72
2020-06-26,Colombia,NA,Sucre,949252,88,10,949,82
2020-06-27,Colombia,NA,Sucre,949252,61,11,1010,93
2020-06-28,Colombia,NA,Sucre,949252,126,9,1136,102
2020-06-29,Colombia,NA,Sucre,949252,49,4,1185,106
2020-06-30,Colombia,NA,Sucre,949252,93,8,1278,114
2020-07-01,Colombia,NA,Sucre,949252,148,4,1426,118
2020-07-02,Colombia,NA,Sucre,949252,142,13,1568,131
2020-07-03,Colombia,NA,Sucre,949252,102,10,1670,141
2020-07-04,Colombia,NA,Sucre,949252,155,6,1825,147
2020-07-05,Colombia,NA,Sucre,949252,160,11,1985,158
2020-07-06,Colombia,NA,Sucre,949252,98,13,2083,171
2020-07-07,Colombia,NA,Sucre,949252,141,15,2224,186
2020-07-08,Colombia,NA,Sucre,949252,183,15,2407,201
2020-07-09,Colombia,NA,Sucre,949252,204,10,2611,211
2020-07-10,Colombia,NA,Sucre,949252,210,14,2821,225
2020-07-11,Colombia,NA,Sucre,949252,158,13,2979,238
2020-07-12,Colombia,NA,Sucre,949252,127,12,3106,250
2020-07-13,Colombia,NA,Sucre,949252,224,8,3330,258
2020-07-14,Colombia,NA,Sucre,949252,275,8,3605,266
2020-07-15,Colombia,NA,Sucre,949252,192,8,3797,274
2020-07-16,Colombia,NA,Sucre,949252,211,15,4008,289
2020-07-17,Colombia,NA,Sucre,949252,224,10,4232,299
2020-07-18,Colombia,NA,Sucre,949252,248,15,4480,314
2020-07-19,Colombia,NA,Sucre,949252,119,8,4599,322
2020-07-20,Colombia,NA,Sucre,949252,51,7,4650,329
2020-07-21,Colombia,NA,Sucre,949252,134,6,4784,335
2020-07-22,Colombia,NA,Sucre,949252,291,12,5075,347
2020-07-23,Colombia,NA,Sucre,949252,176,12,5251,359
2020-07-24,Colombia,NA,Sucre,949252,213,15,5464,374
2020-07-25,Colombia,NA,Sucre,949252,132,4,5596,378
2020-07-26,Colombia,NA,Sucre,949252,23,9,5619,387
2020-07-27,Colombia,NA,Sucre,949252,257,4,5876,391
2020-07-28,Colombia,NA,Sucre,949252,182,8,6058,399
2020-07-29,Colombia,NA,Sucre,949252,209,6,6267,405
2020-07-30,Colombia,NA,Sucre,949252,95,5,6362,410
2020-07-31,Colombia,NA,Sucre,949252,63,7,6425,417
2020-08-01,Colombia,NA,Sucre,949252,166,6,6591,423
2020-08-02,Colombia,NA,Sucre,949252,162,7,6753,430
2020-08-03,Colombia,NA,Sucre,949252,174,6,6927,436
2020-08-04,Colombia,NA,Sucre,949252,140,3,7067,439
2020-08-05,Colombia,NA,Sucre,949252,111,2,7178,441
2020-08-06,Colombia,NA,Sucre,949252,250,4,7428,445
2020-08-07,Colombia,NA,Sucre,949252,102,3,7530,448
2020-08-08,Colombia,NA,Sucre,949252,286,5,7816,453
2020-08-09,Colombia,NA,Sucre,949252,65,2,7881,455
2020-08-10,Colombia,NA,Sucre,949252,237,4,8118,459
2020-08-11,Colombia,NA,Sucre,949252,265,2,8383,461
2020-08-12,Colombia,NA,Sucre,949252,269,7,8652,468
2020-08-13,Colombia,NA,Sucre,949252,161,5,8813,473
2020-08-14,Colombia,NA,Sucre,949252,145,7,8958,480
2020-08-15,Colombia,NA,Sucre,949252,143,5,9101,485
2020-08-16,Colombia,NA,Sucre,949252,103,5,9204,490
2020-08-17,Colombia,NA,Sucre,949252,262,5,9466,495
2020-08-18,Colombia,NA,Sucre,949252,343,8,9809,503
2020-08-19,Colombia,NA,Sucre,949252,149,5,9958,508
2020-08-20,Colombia,NA,Sucre,949252,339,3,10297,511
2020-08-21,Colombia,NA,Sucre,949252,80,4,10377,515
2020-08-22,Colombia,NA,Sucre,949252,150,2,10527,517
2020-08-23,Colombia,NA,Sucre,949252,73,2,10600,519
2020-08-24,Colombia,NA,Sucre,949252,251,4,10851,523
2020-08-25,Colombia,NA,Sucre,949252,86,3,10937,526
2020-08-26,Colombia,NA,Sucre,949252,369,5,11306,531
2020-08-27,Colombia,NA,Sucre,949252,142,2,11448,533
2020-08-28,Colombia,NA,Sucre,949252,91,4,11539,537
2020-08-29,Colombia,NA,Sucre,949252,75,1,11614,538
2020-08-30,Colombia,NA,Sucre,949252,98,3,11712,541
2020-08-31,Colombia,NA,Sucre,949252,35,1,11747,542
2020-09-01,Colombia,NA,Sucre,949252,159,3,11906,545
2020-09-02,Colombia,NA,Sucre,949252,168,1,12074,546
2020-09-03,Colombia,NA,Sucre,949252,105,5,12179,551
2020-09-04,Colombia,NA,Sucre,949252,124,4,12303,555
2020-09-05,Colombia,NA,Sucre,949252,161,1,12464,556
2020-09-06,Colombia,NA,Sucre,949252,40,0,12504,556
2020-09-07,Colombia,NA,Sucre,949252,109,1,12613,557
2020-09-08,Colombia,NA,Sucre,949252,127,3,12740,560
2020-09-09,Colombia,NA,Sucre,949252,48,1,12788,561
2020-09-10,Colombia,NA,Sucre,949252,162,2,12950,563
2020-09-11,Colombia,NA,Sucre,949252,92,3,13042,566
2020-09-12,Colombia,NA,Sucre,949252,138,0,13180,566
2020-09-13,Colombia,NA,Sucre,949252,19,1,13199,567
2020-09-14,Colombia,NA,Sucre,949252,49,2,13248,569
2020-04-01,Colombia,NA,Tolima,1339998,5,0,14,0
2020-04-03,Colombia,NA,Tolima,1339998,1,0,15,0
2020-04-04,Colombia,NA,Tolima,1339998,0,0,15,0
2020-04-09,Colombia,NA,Tolima,1339998,1,0,16,0
2020-04-10,Colombia,NA,Tolima,1339998,5,0,21,0
2020-04-11,Colombia,NA,Tolima,1339998,2,1,23,1
2020-04-12,Colombia,NA,Tolima,1339998,0,1,23,2
2020-04-13,Colombia,NA,Tolima,1339998,2,0,25,2
2020-04-15,Colombia,NA,Tolima,1339998,2,0,27,2
2020-04-16,Colombia,NA,Tolima,1339998,1,0,28,2
2020-04-17,Colombia,NA,Tolima,1339998,2,0,30,2
2020-04-18,Colombia,NA,Tolima,1339998,0,0,30,2
2020-04-19,Colombia,NA,Tolima,1339998,2,0,32,2
2020-04-21,Colombia,NA,Tolima,1339998,4,0,36,2
2020-04-22,Colombia,NA,Tolima,1339998,4,0,40,2
2020-04-23,Colombia,NA,Tolima,1339998,1,0,41,2
2020-04-25,Colombia,NA,Tolima,1339998,1,0,42,2
2020-04-26,Colombia,NA,Tolima,1339998,1,0,43,2
2020-04-27,Colombia,NA,Tolima,1339998,12,0,55,2
2020-04-28,Colombia,NA,Tolima,1339998,7,0,62,2
2020-04-29,Colombia,NA,Tolima,1339998,4,1,66,3
2020-04-30,Colombia,NA,Tolima,1339998,2,0,68,3
2020-05-01,Colombia,NA,Tolima,1339998,19,1,87,4
2020-05-02,Colombia,NA,Tolima,1339998,1,1,88,5
2020-05-03,Colombia,NA,Tolima,1339998,5,0,93,5
2020-05-04,Colombia,NA,Tolima,1339998,1,0,94,5
2020-05-05,Colombia,NA,Tolima,1339998,0,1,94,6
2020-05-06,Colombia,NA,Tolima,1339998,0,0,94,6
2020-05-07,Colombia,NA,Tolima,1339998,4,0,98,6
2020-05-08,Colombia,NA,Tolima,1339998,5,0,103,6
2020-05-10,Colombia,NA,Tolima,1339998,27,0,130,6
2020-05-11,Colombia,NA,Tolima,1339998,0,0,130,6
2020-05-12,Colombia,NA,Tolima,1339998,3,0,133,6
2020-05-13,Colombia,NA,Tolima,1339998,1,0,134,6
2020-05-14,Colombia,NA,Tolima,1339998,0,0,134,6
2020-05-15,Colombia,NA,Tolima,1339998,20,0,154,6
2020-05-16,Colombia,NA,Tolima,1339998,5,0,159,6
2020-05-17,Colombia,NA,Tolima,1339998,0,1,159,7
2020-05-18,Colombia,NA,Tolima,1339998,5,0,164,7
2020-05-19,Colombia,NA,Tolima,1339998,10,0,174,7
2020-05-20,Colombia,NA,Tolima,1339998,2,0,176,7
2020-05-21,Colombia,NA,Tolima,1339998,1,0,177,7
2020-05-22,Colombia,NA,Tolima,1339998,4,0,181,7
2020-05-23,Colombia,NA,Tolima,1339998,6,0,187,7
2020-05-24,Colombia,NA,Tolima,1339998,2,0,189,7
2020-05-25,Colombia,NA,Tolima,1339998,36,0,225,7
2020-05-26,Colombia,NA,Tolima,1339998,13,0,238,7
2020-05-27,Colombia,NA,Tolima,1339998,0,0,238,7
2020-05-28,Colombia,NA,Tolima,1339998,9,0,247,7
2020-05-29,Colombia,NA,Tolima,1339998,0,0,247,7
2020-05-30,Colombia,NA,Tolima,1339998,1,0,248,7
2020-05-31,Colombia,NA,Tolima,1339998,15,0,263,7
2020-06-01,Colombia,NA,Tolima,1339998,10,0,273,7
2020-06-02,Colombia,NA,Tolima,1339998,1,0,274,7
2020-06-03,Colombia,NA,Tolima,1339998,0,0,274,7
2020-06-04,Colombia,NA,Tolima,1339998,2,0,276,7
2020-06-05,Colombia,NA,Tolima,1339998,3,1,279,8
2020-06-06,Colombia,NA,Tolima,1339998,1,0,280,8
2020-06-07,Colombia,NA,Tolima,1339998,7,3,287,11
2020-06-08,Colombia,NA,Tolima,1339998,5,1,292,12
2020-06-09,Colombia,NA,Tolima,1339998,2,0,294,12
2020-06-10,Colombia,NA,Tolima,1339998,3,1,297,13
2020-06-11,Colombia,NA,Tolima,1339998,18,1,315,14
2020-06-12,Colombia,NA,Tolima,1339998,26,0,341,14
2020-06-13,Colombia,NA,Tolima,1339998,40,0,381,14
2020-06-14,Colombia,NA,Tolima,1339998,3,1,384,15
2020-06-15,Colombia,NA,Tolima,1339998,9,0,393,15
2020-06-16,Colombia,NA,Tolima,1339998,12,0,405,15
2020-06-17,Colombia,NA,Tolima,1339998,65,0,470,15
2020-06-18,Colombia,NA,Tolima,1339998,33,0,503,15
2020-06-19,Colombia,NA,Tolima,1339998,10,0,513,15
2020-06-20,Colombia,NA,Tolima,1339998,32,3,545,18
2020-06-21,Colombia,NA,Tolima,1339998,70,2,615,20
2020-06-22,Colombia,NA,Tolima,1339998,77,1,692,21
2020-06-23,Colombia,NA,Tolima,1339998,14,1,706,22
2020-06-24,Colombia,NA,Tolima,1339998,32,1,738,23
2020-06-25,Colombia,NA,Tolima,1339998,11,0,749,23
2020-06-26,Colombia,NA,Tolima,1339998,25,1,774,24
2020-06-27,Colombia,NA,Tolima,1339998,24,0,798,24
2020-06-28,Colombia,NA,Tolima,1339998,36,0,834,24
2020-06-29,Colombia,NA,Tolima,1339998,111,0,945,24
2020-06-30,Colombia,NA,Tolima,1339998,12,0,957,24
2020-07-01,Colombia,NA,Tolima,1339998,78,1,1035,25
2020-07-02,Colombia,NA,Tolima,1339998,20,1,1055,26
2020-07-03,Colombia,NA,Tolima,1339998,52,0,1107,26
2020-07-04,Colombia,NA,Tolima,1339998,15,0,1122,26
2020-07-05,Colombia,NA,Tolima,1339998,26,0,1148,26
2020-07-06,Colombia,NA,Tolima,1339998,37,1,1185,27
2020-07-07,Colombia,NA,Tolima,1339998,16,0,1201,27
2020-07-08,Colombia,NA,Tolima,1339998,17,1,1218,28
2020-07-09,Colombia,NA,Tolima,1339998,127,1,1345,29
2020-07-10,Colombia,NA,Tolima,1339998,127,0,1472,29
2020-07-11,Colombia,NA,Tolima,1339998,28,1,1500,30
2020-07-12,Colombia,NA,Tolima,1339998,31,1,1531,31
2020-07-13,Colombia,NA,Tolima,1339998,28,2,1559,33
2020-07-14,Colombia,NA,Tolima,1339998,35,0,1594,33
2020-07-15,Colombia,NA,Tolima,1339998,74,2,1668,35
2020-07-16,Colombia,NA,Tolima,1339998,58,1,1726,36
2020-07-17,Colombia,NA,Tolima,1339998,54,2,1780,38
2020-07-18,Colombia,NA,Tolima,1339998,48,2,1828,40
2020-07-19,Colombia,NA,Tolima,1339998,27,0,1855,40
2020-07-20,Colombia,NA,Tolima,1339998,15,2,1870,42
2020-07-21,Colombia,NA,Tolima,1339998,33,1,1903,43
2020-07-22,Colombia,NA,Tolima,1339998,46,3,1949,46
2020-07-23,Colombia,NA,Tolima,1339998,65,3,2014,49
2020-07-24,Colombia,NA,Tolima,1339998,84,1,2098,50
