date,country,country_population,state_province,state_province_population,new_cases,new_deaths,cumulative_cases,cumulative_deaths
2020-04-16,USA,,None,328239523,32584,2230,660829,31382
2020-04-16,Australia,,None,25364307,60,3,6522,66
2020-04-17,China,,None,1397715000,358,1290,84156,4642
2020-04-17,USA,,None,328239523,30912,1842,691741,33224
2020-04-17,Canada,,None,37589262,1792,116,31872,1309
2020-04-17,Taiwan,,None,23593794,0,0,395,6
2020-04-17,Australia,,None,25364307,46,1,6568,67
2020-04-18,Taiwan,,None,23593794,22,0,420,6
2020-04-18,Canada,,None,37589262,1470,158,33341,1467
2020-04-18,China,,None,1397715000,24,0,84180,4642
2020-04-18,Australia,,None,25364307,42,0,6610,67
2020-04-18,USA,,None,328239523,27676,1631,719417,34855
2020-04-19,Australia,,None,25364307,13,0,6623,67
2020-04-19,Taiwan,,None,23593794,25,0,420,6
2020-04-19,Canada,,None,37589262,1432,113,34777,1580
2020-04-19,China,,None,1397715000,45,0,84225,4642
2020-04-19,USA,,None,328239523,25589,2514,745006,37369
2020-04-20,USA,,None,328239523,26358,1779,771364,39148
2020-04-20,Canada,,None,37589262,2045,110,36823,1690
2020-04-20,Taiwan,,None,23593794,2,0,422,6
2020-04-20,Australia,,None,25364307,22,0,6645,67
2020-04-20,China,,None,1397715000,14,0,84239,4642
2020-04-21,Australia,,None,25364307,7,0,6652,67
2020-04-21,China,,None,1397715000,32,0,84271,4642
2020-04-21,Taiwan,,None,23593794,0,0,422,6
2020-04-21,USA,,None,328239523,25254,2683,796618,41831
2020-04-21,Canada,,None,37589262,1591,144,38413,1834
2020-04-22,China,,None,1397715000,18,0,84289,4642
2020-04-22,Canada,,None,37589262,1768,140,40179,1974
2020-04-22,Taiwan,,None,23593794,3,0,425,6
2020-04-22,Australia,,None,25364307,10,8,6662,75
2020-04-22,USA,,None,328239523,28606,2018,825224,43849
2020-04-23,Canada,,None,37589262,1920,172,42099,2146
2020-04-23,China,,None,1397715000,13,0,84302,4642
2020-04-23,Australia,,None,25364307,15,4,6677,79
2020-04-23,Taiwan,,None,23593794,1,0,426,6
2020-04-23,USA,,None,328239523,31299,1846,856523,45695
2020-04-24,China,,None,1397715000,10,0,84312,4642
2020-04-24,Australia,,None,25364307,17,1,6694,80
2020-04-24,USA,,None,328239523,37256,2785,893779,48480
2020-04-24,Canada,,None,37589262,1778,156,43877,2302
2020-04-24,Taiwan,,None,23593794,2,0,428,6
2020-04-25,Australia,,None,25364307,20,3,6714,83
2020-04-25,Canada,,None,37589262,1466,163,45341,2465
2020-04-25,China,,None,1397715000,18,0,84330,4642
2020-04-25,Taiwan,,None,23593794,1,0,429,6
2020-04-25,USA,,None,328239523,33632,2101,927411,50581
2020-04-26,Canada,,None,37589262,1541,95,46884,2560
2020-04-26,China,,None,1397715000,8,0,84338,4642
2020-04-26,USA,,None,328239523,25280,1170,952691,51751
2020-04-26,Taiwan,,None,23593794,0,0,429,6
2020-04-26,Australia,,None,25364307,7,0,6721,83
2020-04-27,China,,None,1397715000,3,1,84341,4643
2020-04-27,Taiwan,,None,23593794,0,0,429,6
2020-04-27,Canada,,None,37589262,1605,147,48489,2707
2020-04-27,USA,,None,328239523,22863,1368,975554,53119
2020-04-27,Australia,,None,25364307,23,6,6744,89
2020-04-28,Canada,,None,37589262,1526,152,50015,2859
2020-04-28,Taiwan,,None,23593794,0,0,429,6
2020-04-28,Australia,,None,25364307,8,2,6752,91
2020-04-28,China,,None,1397715000,26,0,84367,4643
2020-04-28,USA,,None,328239523,24227,2149,999781,55268
2020-04-29,USA,,None,328239523,27875,2958,1027656,58226
2020-04-29,Canada,,None,37589262,1571,137,51587,2996
2020-04-29,Australia,,None,25364307,14,2,6766,93
2020-04-29,Taiwan,,None,23593794,0,0,429,6
2020-04-29,China,,None,1397715000,2,0,84369,4643
2020-04-30,China,,None,1397715000,4,0,84373,4643
2020-04-30,Taiwan,,None,23593794,0,0,429,6
2020-04-30,USA,,None,328239523,28895,2128,1056551,60354
2020-04-30,Canada,,None,37589262,1639,188,53225,3184
2020-04-30,Australia,,None,25364307,12,0,6778,93
2020-05-01,China,,None,1397715000,14,0,84387,4643
2020-05-01,USA,,None,328239523,33441,1846,1089992,62200
2020-05-01,Taiwan,,None,23593794,0,0,429,6
2020-05-01,Australia,,None,25364307,21,1,6799,94
2020-05-01,Canada,,None,37589262,1825,207,55050,3391
2020-05-02,Australia,,None,25364307,23,1,6822,95
2020-05-02,China,,None,1397715000,4,0,84391,4643
2020-05-02,Taiwan,,None,23593794,3,0,432,6
2020-05-02,USA,,None,328239523,29599,1765,1119591,63965
2020-05-02,Canada,,None,37589262,1653,175,56703,3566
2020-05-03,Australia,,None,25364307,25,1,6847,96
2020-05-03,China,,None,1397715000,2,0,84393,4643
2020-05-03,USA,,None,328239523,24563,1229,1144154,65194
2020-05-03,Taiwan,,None,23593794,2,0,438,6
2020-05-03,Canada,,None,37589262,2760,116,59463,3682
2020-05-04,Taiwan,,None,23593794,4,0,436,6
2020-05-04,Canada,,None,37589262,1298,172,60761,3854
2020-05-04,China,,None,1397715000,7,0,84400,4643
2020-05-04,Australia,,None,25364307,28,1,6875,97
2020-05-04,USA,,None,328239523,21850,976,1166004,66170
2020-05-05,Taiwan,,None,23593794,2,0,438,6
2020-05-05,Canada,,None,37589262,1274,189,62035,4043
2020-05-05,China,,None,1397715000,4,0,84404,4643
2020-05-05,Australia,,None,25364307,19,0,6894,97
2020-05-05,USA,,None,328239523,23427,2477,1189431,68647
2020-05-06,China,,None,1397715000,3,0,84407,4643
2020-05-06,Canada,,None,37589262,1450,189,63485,4232
2020-05-06,USA,,None,328239523,24281,2767,1213712,71414
2020-05-06,Taiwan,,None,23593794,1,0,439,6
2020-05-06,Australia,,None,25364307,19,0,6913,97
2020-05-07,China,,None,1397715000,2,0,84409,4643
2020-05-07,USA,,None,328239523,27221,2098,1240933,73512
2020-05-07,Australia,,None,25364307,5,0,6918,97
2020-05-07,Taiwan,,None,23593794,0,0,440,6
2020-05-07,Canada,,None,37589262,1426,176,64911,4408
2020-05-08,Taiwan,,None,23593794,1,0,440,6
2020-05-08,China,,None,1397715000,7,0,84416,4643
2020-05-08,Australia,,None,25364307,21,0,6939,97
2020-05-08,USA,,None,328239523,27034,1732,1267967,75244
2020-05-08,Canada,,None,37589262,1512,161,66423,4569
2020-05-09,Taiwan,,None,23593794,0,0,440,6
2020-05-09,USA,,None,328239523,25394,1597,1293361,76841
2020-05-09,Canada,,None,37589262,1268,124,67691,4693
2020-05-09,Australia,,None,25364307,9,0,6948,97
2020-05-09,China,,None,1397715000,0,0,84416,4643
2020-05-10,Canada,,None,37589262,1146,178,68837,4871
2020-05-10,China,,None,1397715000,19,0,84435,4643
2020-05-10,Australia,,None,25364307,22,0,6970,97
2020-05-10,USA,,None,328239523,19369,965,1312730,77806
2020-05-10,Taiwan,,None,23593794,0,0,440,6
2020-05-11,USA,,None,328239523,19219,987,1331949,78793
2020-05-11,Taiwan,,None,23593794,0,1,440,7
2020-05-11,China,,None,1397715000,15,1,84450,4644
2020-05-11,Australia,,None,25364307,10,1,6980,98
2020-05-11,Canada,,None,37589262,1133,122,69970,4993
2020-05-12,Australia,,None,25364307,9,0,6989,98
2020-05-12,USA,,None,328239523,21288,1637,1353237,80430
2020-05-12,Taiwan,,None,23593794,0,0,440,7
2020-05-12,Canada,,None,37589262,1176,176,71146,5169
2020-05-12,China,,None,1397715000,1,0,84451,4644
2020-05-13,Canada,,None,37589262,1121,135,72267,5304
2020-05-13,China,,None,1397715000,7,0,84458,4644
2020-05-13,USA,,None,328239523,21045,1777,1374282,82207
2020-05-13,Taiwan,,None,23593794,0,0,440,7
2020-05-13,Australia,,None,25364307,30,0,7019,98
2020-05-14,China,,None,1397715000,6,0,84464,4644
2020-05-14,Australia,,None,25364307,16,0,7035,98
2020-05-14,USA,,None,328239523,26424,1858,1400706,84065
2020-05-14,Taiwan,,None,23593794,0,0,440,7
2020-05-14,Canada,,None,37589262,1210,168,73477,5472
2020-05-15,USA,,None,328239523,24635,1529,1425341,85594
2020-05-15,Taiwan,,None,23593794,0,0,440,7
2020-05-15,Australia,,None,25364307,9,0,7044,98
2020-05-15,China,,None,1397715000,5,0,84469,4644
2020-05-15,Canada,,None,37589262,1125,90,74602,5562
2020-05-16,USA,,None,328239523,24121,1284,1449462,86878
2020-05-16,Australia,,None,25364307,10,1,7054,99
2020-05-16,Taiwan,,None,23593794,0,0,440,7
2020-05-16,Canada,,None,37589262,1251,117,75853,5679
2020-05-16,China,,None,1397715000,9,0,84478,4644
2020-05-17,USA,,None,328239523,17920,822,1467382,87700
2020-05-17,Australia,,None,25364307,14,0,7068,99
2020-05-17,Taiwan,,None,23593794,0,0,440,7
2020-05-17,Canada,,None,37589262,1138,103,76991,5782
2020-05-17,China,,None,1397715000,9,1,84487,4645
2020-05-18,Canada,,None,37589262,1070,60,78061,5842
2020-05-18,USA,,None,328239523,20933,1027,1488315,88727
2020-05-18,Australia,,None,25364307,4,1,7072,100
2020-05-18,Taiwan,,None,23593794,0,0,440,7
2020-05-18,China,,None,1397715000,7,0,84494,4645
2020-05-19,USA,,None,328239523,20599,1504,1508914,90231
2020-05-19,Taiwan,,None,23593794,0,0,440,7
2020-05-19,China,,None,1397715000,9,0,84503,4645
2020-05-19,Australia,,None,25364307,9,0,7081,100
2020-05-19,Canada,,None,37589262,1040,70,79101,5912
2020-05-20,Taiwan,,None,23593794,0,0,440,7
2020-05-20,Canada,,None,37589262,1011,118,80112,6030
2020-05-20,USA,,None,328239523,22543,1579,1531457,91810
2020-05-20,Australia,,None,25364307,14,1,7095,101
2020-05-20,China,,None,1397715000,3,0,84506,4645
2020-05-21,Canada,,None,37589262,1201,122,81313,6152
2020-05-21,USA,,None,328239523,25542,1321,1556999,93131
2020-05-21,Australia,,None,25364307,4,0,7099,101
2020-05-21,China,,None,1397715000,18,0,84081,4638
2020-05-21,Taiwan,,None,23593794,1,0,441,7
2020-05-22,Canada,,None,37589262,1156,98,82469,6250
2020-05-22,Australia,,None,25364307,15,1,7114,102
2020-05-22,USA,,None,328239523,23599,1337,1580598,94468
2020-05-22,Taiwan,,None,23593794,1,0,441,7
2020-05-22,China,,None,1397715000,16,0,84522,4645
2020-05-23,USA,,None,328239523,21836,1113,1602434,95581
2020-05-23,Canada,,None,37589262,1141,105,83610,6355
2020-05-23,Australia,,None,25364307,0,0,7114,102
2020-05-23,Taiwan,,None,23593794,0,0,441,7
2020-05-23,China,,None,1397715000,0,0,84522,4645
2020-05-24,Taiwan,,None,23593794,0,0,441,7
2020-05-24,Australia,,None,25364307,12,0,7126,102
2020-05-24,China,,None,1397715000,3,0,84525,4645
2020-05-24,Canada,,None,37589262,1078,69,84688,6424
2020-05-24,USA,,None,328239523,20288,626,1622722,96207
2020-05-25,Canada,,None,37589262,1012,121,85700,6545
2020-05-25,USA,,None,328239523,19464,622,1642186,96829
2020-05-25,Australia,,None,25364307,13,1,7139,103
2020-05-25,China,,None,1397715000,11,0,84536,4645
2020-05-25,Taiwan,,None,23593794,0,0,441,7
2020-05-26,USA,,None,328239523,17832,658,1660018,97487
2020-05-26,Canada,,None,37589262,936,94,86636,6639
2020-05-26,China,,None,1397715000,7,0,84543,4645
2020-05-26,Taiwan,,None,23593794,0,0,441,7
2020-05-26,Australia,,None,25364307,11,0,7150,103
2020-05-27,Canada,,None,37589262,872,126,87508,6765
2020-05-27,Taiwan,,None,23593794,0,0,441,7
2020-05-27,Australia,,None,25364307,15,0,7165,103
2020-05-27,USA,,None,328239523,18458,1355,1678476,98842
2020-05-27,China,,None,1397715000,1,0,84544,4645
2020-05-28,Taiwan,,None,23593794,0,0,441,7
2020-05-28,Australia,,None,25364307,19,0,7184,103
2020-05-28,Canada,,None,37589262,993,112,88501,6877
2020-05-28,China,,None,1397715000,3,0,84547,4645
2020-05-28,USA,,None,328239523,22451,1182,1700927,100024
2020-05-29,Australia,,None,25364307,8,0,7192,103
2020-05-29,Canada,,None,37589262,906,102,89407,6979
2020-05-29,China,,None,1397715000,14,0,84561,4645
2020-05-29,Taiwan,,None,23593794,1,0,442,7
2020-05-29,USA,,None,328239523,24817,1318,1725744,101342
2020-05-30,China,,None,1397715000,4,0,84565,4645
2020-05-30,Taiwan,,None,23593794,0,0,442,7
2020-05-30,Australia,,None,25364307,10,0,7202,103
2020-05-30,Canada,,None,37589262,772,94,90179,7073
2020-05-30,USA,,None,328239523,22515,842,1748259,102184
2020-05-31,Canada,,None,37589262,757,222,90936,7295
2020-05-31,China,,None,1397715000,5,0,84570,4645
2020-05-31,USA,,None,328239523,19461,589,1767720,102773
2020-05-31,Australia,,None,25364307,19,0,7221,102
2020-05-31,Taiwan,,None,23593794,0,0,442,7
2020-06-01,Canada,,None,37589262,758,31,91694,7326
2020-06-01,USA,,None,328239523,21281,699,1789001,103472
2020-06-01,Taiwan,,None,23593794,0,0,443,7
2020-06-01,China,,None,1397715000,19,0,84589,4645
2020-06-01,Australia,,None,25364307,8,0,7229,102
2020-06-02,Canada,,None,37589262,705,69,92399,7395
2020-06-02,USA,,None,328239523,19289,1267,1808290,104739
2020-06-02,Australia,,None,25364307,11,0,7240,102
2020-06-02,China,,None,1397715000,14,0,84603,4645
2020-06-02,Taiwan,,None,23593794,1,0,443,7
2020-06-03,USA,,None,328239523,19633,984,1827923,105723
2020-06-03,Taiwan,,None,23593794,0,0,443,7
2020-06-03,Canada,,None,37589262,675,103,93074,7498
2020-06-03,China,,None,1397715000,0,0,84602,4645
2020-06-03,Australia,,None,25364307,7,0,7247,102
2020-06-04,USA,,None,328239523,21811,986,1849734,106709
2020-06-04,Taiwan,,None,23593794,0,0,443,7
2020-06-04,China,,None,1397715000,6,0,84608,4645
2020-06-04,Canada,,None,37589262,641,139,93715,7637
2020-06-04,Australia,,None,25364307,5,0,7252,102
2020-06-05,Canada,,None,37589262,609,66,94324,7703
2020-06-05,Taiwan,,None,23593794,0,0,443,7
2020-06-05,Australia,,None,25364307,7,0,7259,102
2020-06-05,USA,,None,328239523,28078,1104,1877812,107813
2020-06-05,China,,None,1397715000,6,0,84614,4645
2020-06-06,Taiwan,,None,23593794,0,0,443,7
2020-06-06,Canada,,None,37589262,722,70,95046,7773
2020-06-06,Australia,,None,25364307,6,0,7265,102
2020-06-06,USA,,None,328239523,22901,793,1900713,108606
2020-06-06,China,,None,1397715000,6,0,84620,4645
2020-06-07,Canada,,None,37589262,642,27,95688,7800
2020-06-07,China,,None,1397715000,9,0,84629,4645
2020-06-07,USA,,None,328239523,17886,419,1918599,109025
2020-06-07,Taiwan,,None,23593794,0,0,443,7
2020-06-07,Australia,,None,25364307,2,0,7267,102
2020-06-08,China,,None,1397715000,5,0,84634,4645
2020-06-08,Canada,,None,37589262,545,35,96233,7835
2020-06-08,USA,,None,328239523,17757,548,1936356,109573
2020-06-08,Taiwan,,None,23593794,0,0,443,7
2020-06-08,Australia,,None,25364307,7,0,7274,102
2020-06-09,USA,,None,328239523,18546,947,1954902,110520
2020-06-09,Taiwan,,None,23593794,0,0,443,7
2020-06-09,Canada,,None,37589262,409,62,96642,7897
2020-06-09,China,,None,1397715000,4,0,84638,4645
2020-06-09,Australia,,None,25364307,11,0,7285,102
2020-06-10,Australia,,None,25364307,4,0,7289,102
2020-06-10,USA,,None,328239523,20464,909,1975366,111429
2020-06-10,Canada,,None,37589262,472,63,97114,7960
2020-06-10,China,,None,1397715000,3,0,84641,4645
2020-06-10,Taiwan,,None,23593794,0,0,443,7
2020-06-11,China,,None,1397715000,11,0,84652,4645
2020-06-11,Taiwan,,None,23593794,0,0,443,7
2020-06-11,USA,,None,328239523,22264,894,1997630,112323
2020-06-11,Australia,,None,25364307,5,0,7294,102
2020-06-11,Canada,,None,37589262,405,34,97519,7994
2020-06-12,USA,,None,328239523,25635,760,2023265,113083
2020-06-12,Australia,,None,25364307,26,0,7320,102
2020-06-12,Taiwan,,None,23593794,0,0,443,7
2020-06-12,Canada,,None,37589262,413,55,97932,8049
2020-06-12,China,,None,1397715000,10,0,84662,4645
2020-06-13,Taiwan,,None,23593794,0,0,443,7
2020-06-13,USA,,None,328239523,25135,731,2048400,113814
2020-06-13,China,,None,1397715000,9,0,84671,4645
2020-06-13,Australia,,None,25364307,15,0,7335,102
2020-06-13,Canada,,None,37589262,467,58,98399,8107
2020-06-14,Australia,,None,25364307,12,0,7347,102
2020-06-14,China,,None,1397715000,60,0,84731,4645
2020-06-14,Taiwan,,None,23593794,2,0,445,7
2020-06-14,USA,,None,328239523,20081,327,2068481,114141
2020-06-14,Canada,,None,37589262,377,39,98776,8146
2020-06-15,China,,None,1397715000,49,0,84780,4645
2020-06-15,Australia,,None,25364307,23,0,7370,102
2020-06-15,Canada,,None,37589262,360,29,99136,8175
2020-06-15,Taiwan,,None,23593794,2,0,445,7
2020-06-15,USA,,None,328239523,18723,408,2087204,114549
2020-06-16,Australia,,None,25364307,21,0,7391,102
2020-06-16,Canada,,None,37589262,320,38,99456,8213
2020-06-16,China,,None,1397715000,43,0,84823,4645
2020-06-16,Taiwan,,None,23593794,0,0,445,7
2020-06-16,USA,,None,328239523,25048,749,2112252,115298
2020-06-17,China,,None,1397715000,45,0,84868,4645
2020-06-17,USA,,None,328239523,24140,777,2136392,116075
2020-06-17,Canada,,None,37589262,386,41,99842,8254
2020-06-17,Taiwan,,None,23593794,1,0,446,7
2020-06-17,Australia,,None,25364307,18,0,7409,102
2020-06-18,Taiwan,,None,23593794,1,0,446,7
2020-06-18,Canada,,None,37589262,367,46,100209,8300
2020-06-18,China,,None,1397715000,36,0,84904,4645
2020-06-18,Australia,,None,25364307,2,0,7411,102
2020-06-18,USA,,None,328239523,27305,765,2163697,116840
2020-06-19,Canada,,None,37589262,409,46,100618,8346
2020-06-19,China,,None,1397715000,36,0,84940,4645
2020-06-19,Australia,,None,25364307,50,0,7461,102
2020-06-19,Taiwan,,None,23593794,0,0,446,7
2020-06-19,USA,,None,328239523,31192,790,2194889,117630
2020-06-20,Canada,,None,37589262,390,64,101008,8410
2020-06-20,China,,None,1397715000,30,0,84970,4645
2020-06-20,USA,,None,328239523,30493,562,2225382,118192
2020-06-20,Australia,,None,25364307,13,0,7474,102
2020-06-20,Taiwan,,None,23593794,0,0,446,7
2020-06-21,USA,,None,328239523,27074,268,2252456,118460
2020-06-21,Taiwan,,None,23593794,0,0,446,7
2020-06-21,Canada,,None,37589262,318,20,101326,8430
2020-06-21,China,,None,1397715000,29,1,84999,4646
2020-06-21,Australia,,None,25364307,18,0,7492,102
2020-06-22,USA,,None,328239523,29835,350,2282291,118810
2020-06-22,Canada,,None,37589262,300,6,101626,8436
2020-06-22,Taiwan,,None,23593794,0,0,446,7
2020-06-22,China,,None,1397715000,20,0,85019,4646
2020-06-22,Australia,,None,25364307,29,1,7521,103
2020-06-23,Canada,,None,37589262,326,18,101952,8454
2020-06-23,Taiwan,,None,23593794,0,0,446,7
2020-06-23,China,,None,1397715000,51,0,85070,4646
2020-06-23,USA,,None,328239523,35014,818,2317305,119628
2020-06-23,Australia,,None,25364307,37,1,7558,104
2020-06-24,Taiwan,,None,23593794,1,0,447,7
2020-06-24,China,,None,1397715000,29,1,85099,4647
2020-06-24,Canada,,None,37589262,279,30,102231,8484
2020-06-24,USA,,None,328239523,35225,747,2352530,120375
2020-06-24,Australia,,None,25364307,37,0,7595,104
2020-06-25,Taiwan,,None,23593794,0,0,447,7
2020-06-25,Canada,,None,37589262,380,20,102611,8504
2020-06-25,China,,None,1397715000,20,0,85119,4647
2020-06-25,Australia,,None,25364307,6,0,7601,104
2020-06-25,USA,,None,328239523,38500,613,2391030,120988
2020-06-26,USA,,None,328239523,45883,626,2436913,121614
2020-06-26,China,,None,1397715000,29,1,85148,4648
2020-06-26,Canada,,None,37589262,172,4,102783,8508
2020-06-26,Australia,,None,25364307,85,0,7686,104
2020-06-26,Taiwan,,None,23593794,1,0,447,7
2020-06-27,China,,None,1397715000,24,0,85172,4648
2020-06-27,Canada,,None,37589262,238,8,103021,8516
2020-06-27,Australia,,None,25364307,78,0,7764,104
2020-06-27,Taiwan,,None,23593794,0,0,447,7
2020-06-27,USA,,None,328239523,41642,2384,2478555,123998
2020-06-28,Taiwan,,None,23593794,0,0,447,7
2020-06-28,China,,None,1397715000,18,0,85190,4648
2020-06-28,USA,,None,328239523,38198,255,2516753,124253
2020-06-28,Canada,,None,37589262,218,6,103239,8522
2020-06-28,Australia,,None,25364307,70,0,7834,104
2020-06-29,China,,None,1397715000,14,0,85204,4648
2020-06-29,Taiwan,,None,23593794,0,0,447,7
2020-06-29,Australia,,None,25364307,86,0,7920,104
2020-06-29,USA,,None,328239523,38709,327,2555462,124580
2020-06-29,Canada,,None,37589262,668,44,103907,8566
2020-06-30,Taiwan,,None,23593794,0,0,447,7
2020-06-30,China,,None,1397715000,23,0,85227,4648
2020-06-30,Canada,,None,37589262,286,25,104193,8591
2020-06-30,USA,,None,328239523,47289,1302,2602751,125882
2020-06-30,Australia,,None,25364307,81,0,8001,104
2020-07-01,Canada,,None,37589262,0,0,104193,8591
2020-07-01,Australia,,None,25364307,65,0,8066,104
2020-07-01,Taiwan,,None,23593794,0,0,447,7
2020-07-01,USA,,None,328239523,48959,689,2651710,126571
2020-07-01,China,,None,1397715000,5,0,85232,4648
2020-07-02,Australia,,None,25364307,194,0,8260,104
2020-07-02,Taiwan,,None,23593794,1,0,448,7
2020-07-02,China,,None,1397715000,32,0,85264,4648
2020-07-02,USA,,None,328239523,54513,720,2706223,127291
2020-07-02,Canada,,None,37589262,567,51,104760,8642
2020-07-03,China,,None,1397715000,14,0,85278,4648
2020-07-03,Taiwan,,None,23593794,0,0,449,7
2020-07-03,USA,,None,328239523,55352,686,2761575,127977
2020-07-03,Canada,,None,37589262,319,21,105079,8663
2020-07-03,Australia,,None,25364307,183,0,8443,104
2020-07-04,China,,None,1397715000,10,0,85288,4648
2020-07-04,USA,,None,328239523,45019,261,2806594,128238
2020-07-04,Australia,,None,25364307,140,2,8583,106
2020-07-04,Canada,,None,37589262,226,11,105305,8674
2020-07-04,Taiwan,,None,23593794,1,0,449,7
2020-07-05,Australia,,None,25364307,172,0,8755,106
2020-07-05,USA,,None,328239523,41131,226,2847725,128464
2020-07-05,Taiwan,,None,23593794,0,0,449,7
2020-07-05,Canada,,None,37589262,219,10,105524,8684
2020-07-05,China,,None,1397715000,19,0,85307,4648
2020-07-06,Taiwan,,None,23593794,0,0,449,7
2020-07-06,USA,,None,328239523,53586,384,2901311,128848
2020-07-06,Australia,,None,25364307,131,0,8886,106
2020-07-06,China,,None,1397715000,13,0,85320,4648
2020-07-06,Canada,,None,37589262,399,9,105923,8693
2020-07-07,USA,,None,328239523,55311,1188,2956622,130036
2020-07-07,China,,None,1397715000,18,0,85338,4648
2020-07-07,Canada,,None,37589262,232,18,106155,8711
2020-07-07,Taiwan,,None,23593794,0,0,449,7
2020-07-07,Australia,,None,25364307,170,0,9056,106
2020-07-08,Canada,,None,37589262,267,26,106422,8737
2020-07-08,China,,None,1397715000,28,0,85366,4648
2020-07-08,Australia,,None,25364307,318,0,9374,106
2020-07-08,Taiwan,,None,23593794,0,0,449,7
2020-07-08,USA,,None,328239523,56998,850,3013620,130886
2020-07-09,China,,None,1397715000,33,0,85399,4648
2020-07-09,Canada,,None,37589262,371,12,106793,8749
2020-07-09,Australia,,None,25364307,179,1,9553,107
2020-07-09,USA,,None,328239523,61358,979,3074978,131865
2020-07-09,Taiwan,,None,23593794,0,0,449,7
2020-07-10,Australia,,None,25364307,244,1,9797,108
2020-07-10,Canada,,None,37589262,321,10,107114,8759
2020-07-10,Taiwan,,None,23593794,2,0,451,7
2020-07-10,China,,None,1397715000,42,0,85441,4648
2020-07-10,USA,,None,328239523,69168,826,3144146,132691
2020-07-11,USA,,None,328239523,59632,683,3203778,133374
2020-07-11,Canada,,None,37589262,221,14,107335,8773
2020-07-11,China,,None,1397715000,46,0,85117,4641
2020-07-11,Taiwan,,None,23593794,0,0,451,7
2020-07-11,Australia,,None,25364307,183,0,9980,108
2020-07-12,USA,,None,328239523,56739,425,3260517,133799
2020-07-12,Taiwan,,None,23593794,2,0,451,7
2020-07-12,Australia,,None,25364307,271,0,10251,108
2020-07-12,Canada,,None,37589262,244,10,107579,8783
2020-07-12,China,,None,1397715000,81,0,85522,4648
2020-07-13,Canada,,None,37589262,565,7,108144,8790
2020-07-13,Taiwan,,None,23593794,0,0,451,7
2020-07-13,China,,None,1397715000,46,0,85568,4648
2020-07-13,Australia,,None,25364307,236,3,10487,111
2020-07-13,USA,,None,328239523,55230,380,3315747,134179
2020-07-14,Canada,,None,37589262,331,8,108475,8798
2020-07-14,USA,,None,328239523,66940,874,3382687,135053
2020-07-14,Australia,,None,25364307,323,2,10810,113
2020-07-14,Taiwan,,None,23593794,0,0,451,7
2020-07-14,China,,None,1397715000,20,2,85246,4644
2020-07-15,Canada,,None,37589262,341,12,108816,8810
2020-07-15,USA,,None,328239523,64996,944,3447683,135997
2020-07-15,Taiwan,,None,23593794,0,0,451,7
2020-07-15,Australia,,None,25364307,423,3,11233,116
2020-07-15,China,,None,1397715000,109,1,85677,4649
2020-07-16,Canada,,None,37589262,437,17,109253,8827
2020-07-16,China,,None,1397715000,88,2,85765,4651
2020-07-16,Australia,,None,25364307,208,2,11441,118
2020-07-16,USA,,None,328239523,80104,916,3527787,136913
2020-07-16,Taiwan,,None,23593794,0,0,451,7
2020-07-17,USA,,None,328239523,67821,862,3595608,137775
2020-07-17,Australia,,None,25364307,361,4,11802,122
2020-07-17,Canada,,None,37589262,405,12,109658,8839
2020-07-17,Taiwan,,None,23593794,0,0,451,7
2020-07-17,China,,None,1397715000,0,0,85765,4651
2020-07-18,Australia,,None,25364307,267,1,12069,123
2020-07-18,China,,None,1397715000,85,0,85503,4646
2020-07-18,USA,,None,328239523,65445,917,3661053,138692
2020-07-18,Canada,,None,37589262,330,9,109988,8848
2020-07-18,Taiwan,,None,23593794,0,0,451,7
2020-07-19,Australia,,None,25364307,359,3,12428,126
2020-07-19,Taiwan,,None,23593794,3,0,454,7
2020-07-19,Canada,,None,37589262,339,4,110327,8852
2020-07-19,USA,,None,328239523,60053,402,3721106,139094
2020-07-19,China,,None,1397715000,172,2,85937,4653
2020-07-20,Taiwan,,None,23593794,1,0,455,7
2020-07-20,Australia,,None,25364307,466,2,12894,128
2020-07-20,USA,,None,328239523,58412,413,3779518,139507
2020-07-20,China,,None,1397715000,131,0,86068,4653
2020-07-20,Canada,,None,37589262,786,6,111113,8858
2020-07-21,Australia,,None,25364307,408,5,13302,133
2020-07-21,China,,None,1397715000,84,0,86152,4653
2020-07-21,Canada,,None,37589262,573,4,111684,8862
2020-07-21,Taiwan,,None,23593794,4,0,455,7
2020-07-21,USA,,None,328239523,66974,1024,3846492,140531
2020-07-22,Canada,,None,37589262,543,8,112227,8870
2020-07-22,Taiwan,,None,23593794,0,0,455,7
2020-07-22,USA,,None,328239523,67024,1066,3913516,141597
2020-07-22,Australia,,None,25364307,293,6,13595,139
2020-07-22,China,,None,1397715000,74,2,86226,4655
2020-07-23,Taiwan,,None,23593794,3,0,458,7
2020-07-23,Canada,,None,37589262,432,4,112659,8874
2020-07-23,Australia,,None,25364307,355,6,13950,145
2020-07-23,USA,,None,328239523,68162,1018,3981678,142615
2020-07-23,China,,None,1397715000,135,0,86361,4655
2020-07-24,Taiwan,,None,23593794,0,0,458,7
2020-07-24,USA,,None,328239523,73070,1199,4054748,143814
2020-07-24,China,,None,1397715000,179,2,86381,4652
2020-07-24,Australia,,None,25364307,453,10,14403,155
2020-07-24,Canada,,None,37589262,534,7,113193,8881
2020-07-25,USA,,None,328239523,65999,662,4120747,144476
2020-07-25,Australia,,None,25364307,532,6,14935,161
