Country,Province_State,Date,Cum_Cases,Cum_Deaths, Population
Russia,Saha Republic,2020-03-24,0,0,970105
Russia,Saha Republic,2020-03-25,10,0,970105
Russia,Saha Republic,2020-03-26,14,0,970105
Russia,Saha Republic,2020-03-27,14,0,970105
Russia,Saha Republic,2020-03-28,14,0,970105
Russia,Saha Republic,2020-03-29,15,0,970105
Russia,Saha Republic,2020-03-30,15,0,970105
Russia,Saha Republic,2020-03-31,15,0,970105
Russia,Saha Republic,2020-04-01,15,0,970105
Russia,Saha Republic,2020-04-02,15,0,970105
Russia,Saha Republic,2020-04-03,15,0,970105
Russia,Saha Republic,2020-04-04,15,0,970105
Russia,Saha Republic,2020-04-05,15,0,970105
Russia,Saha Republic,2020-04-06,15,0,970105
Russia,Saha Republic,2020-04-07,15,0,970105
Russia,Saha Republic,2020-04-08,16,0,970105
Russia,Saha Republic,2020-04-09,16,0,970105
Russia,Saha Republic,2020-04-10,16,0,970105
Russia,Saha Republic,2020-04-11,19,0,970105
Russia,Saha Republic,2020-04-12,22,0,970105
Russia,Saha Republic,2020-04-13,25,0,970105
Russia,Saha Republic,2020-04-14,26,0,970105
Russia,Saha Republic,2020-04-15,33,0,970105
Russia,Saha Republic,2020-04-16,35,0,970105
Russia,Saha Republic,2020-04-17,38,0,970105
Russia,Saha Republic,2020-04-18,47,0,970105
Russia,Saha Republic,2020-04-19,88,0,970105
Russia,Saha Republic,2020-04-20,107,0,970105
Russia,Saha Republic,2020-04-21,111,0,970105
Russia,Saha Republic,2020-04-22,116,0,970105
Russia,Saha Republic,2020-04-23,128,0,970105
Russia,Saha Republic,2020-04-24,137,0,970105
Russia,Saha Republic,2020-04-25,141,0,970105
Russia,Saha Republic,2020-04-26,152,0,970105
Russia,Saha Republic,2020-04-27,159,1,970105
Russia,Saha Republic,2020-04-28,166,1,970105
Russia,Saha Republic,2020-04-29,183,2,970105
Russia,Saha Republic,2020-04-30,207,3,970105
Russia,Saha Republic,2020-05-01,229,3,970105
Russia,Saha Republic,2020-05-02,263,3,970105
Russia,Saha Republic,2020-05-03,282,4,970105
Russia,Saha Republic,2020-05-04,311,4,970105
Russia,Saha Republic,2020-05-05,331,4,970105
Russia,Saha Republic,2020-05-06,348,4,970105
Russia,Saha Republic,2020-05-07,437,4,970105
Russia,Saha Republic,2020-05-08,437,4,970105
Russia,Saha Republic,2020-05-09,437,4,970105
Russia,Saha Republic,2020-05-10,437,4,970105
Russia,Saha Republic,2020-05-11,551,4,970105
Russia,Saha Republic,2020-05-12,606,4,970105
Russia,Saha Republic,2020-05-13,652,4,970105
Russia,Saha Republic,2020-05-14,687,4,970105
Russia,Saha Republic,2020-05-15,722,4,970105
Russia,Saha Republic,2020-05-16,722,4,970105
Russia,Saha Republic,2020-05-17,828,4,970105
Russia,Saha Republic,2020-05-18,869,4,970105
Russia,Saha Republic,2020-05-19,869,4,970105
Russia,Saha Republic,2020-05-20,914,4,970105
Russia,Saha Republic,2020-05-21,997,6,970105
Russia,Saha Republic,2020-05-22,997,6,970105
Russia,Saha Republic,2020-05-23,1177,6,970105
Russia,Saha Republic,2020-05-24,1276,7,970105
Russia,Saha Republic,2020-05-25,1357,7,970105
Russia,Saha Republic,2020-05-26,1445,7,970105
Russia,Saha Republic,2020-05-27,1445,7,970105
Russia,Saha Republic,2020-05-28,1623,7,970105
Russia,Saha Republic,2020-05-29,1705,8,970105
Russia,Saha Republic,2020-05-30,1705,8,970105
Russia,Saha Republic,2020-05-31,1705,8,970105
Russia,Saha Republic,2020-06-01,1930,8,970105
Russia,Saint Petersburg,2020-03-22,16,0,5392992
Russia,Saint Petersburg,2020-03-23,16,0,5392992
Russia,Saint Petersburg,2020-03-24,21,0,5392992
Russia,Saint Petersburg,2020-03-25,21,0,5392992
Russia,Saint Petersburg,2020-03-26,26,0,5392992
Russia,Saint Petersburg,2020-03-27,26,0,5392992
Russia,Saint Petersburg,2020-03-28,37,0,5392992
Russia,Saint Petersburg,2020-03-29,42,1,5392992
Russia,Saint Petersburg,2020-03-30,50,1,5392992
Russia,Saint Petersburg,2020-03-31,98,2,5392992
Russia,Saint Petersburg,2020-04-01,125,2,5392992
Russia,Saint Petersburg,2020-04-02,147,2,5392992
Russia,Saint Petersburg,2020-04-03,156,2,5392992
Russia,Saint Petersburg,2020-04-04,171,2,5392992
Russia,Saint Petersburg,2020-04-05,191,2,5392992
Russia,Saint Petersburg,2020-04-06,226,2,5392992
Russia,Saint Petersburg,2020-04-07,295,2,5392992
Russia,Saint Petersburg,2020-04-08,329,2,5392992
Russia,Saint Petersburg,2020-04-09,373,4,5392992
Russia,Saint Petersburg,2020-04-10,408,4,5392992
Russia,Saint Petersburg,2020-04-11,488,4,5392992
Russia,Saint Petersburg,2020-04-12,557,4,5392992
Russia,Saint Petersburg,2020-04-13,678,4,5392992
Russia,Saint Petersburg,2020-04-14,799,4,5392992
Russia,Saint Petersburg,2020-04-15,929,5,5392992
Russia,Saint Petersburg,2020-04-16,1083,7,5392992
Russia,Saint Petersburg,2020-04-17,1507,7,5392992
Russia,Saint Petersburg,2020-04-18,1646,8,5392992
Russia,Saint Petersburg,2020-04-19,1760,8,5392992
Russia,Saint Petersburg,2020-04-20,1846,8,5392992
Russia,Saint Petersburg,2020-04-21,1973,11,5392992
Russia,Saint Petersburg,2020-04-22,2267,14,5392992
Russia,Saint Petersburg,2020-04-23,2458,17,5392992
Russia,Saint Petersburg,2020-04-24,2711,20,5392992
Russia,Saint Petersburg,2020-04-25,2926,23,5392992
Russia,Saint Petersburg,2020-04-26,3077,27,5392992
Russia,Saint Petersburg,2020-04-27,3238,27,5392992
Russia,Saint Petersburg,2020-04-28,3436,27,5392992
Russia,Saint Petersburg,2020-04-29,3726,29,5392992
Russia,Saint Petersburg,2020-04-30,4062,29,5392992
Russia,Saint Petersburg,2020-05-01,4411,33,5392992
Russia,Saint Petersburg,2020-05-02,4734,33,5392992
Russia,Saint Petersburg,2020-05-03,5029,34,5392992
Russia,Saint Petersburg,2020-05-04,5346,37,5392992
Russia,Saint Petersburg,2020-05-05,5572,37,5392992
Russia,Saint Petersburg,2020-05-06,5884,40,5392992
Russia,Saint Petersburg,2020-05-07,6565,48,5392992
Russia,Saint Petersburg,2020-05-08,6565,48,5392992
Russia,Saint Petersburg,2020-05-09,6565,48,5392992
Russia,Saint Petersburg,2020-05-10,6565,48,5392992
Russia,Saint Petersburg,2020-05-11,7711,56,5392992
Russia,Saint Petersburg,2020-05-12,8050,58,5392992
Russia,Saint Petersburg,2020-05-13,8485,63,5392992
Russia,Saint Petersburg,2020-05-14,8945,69,5392992
Russia,Saint Petersburg,2020-05-15,9486,74,5392992
Russia,Saint Petersburg,2020-05-16,9486,74,5392992
Russia,Saint Petersburg,2020-05-17,10462,85,5392992
Russia,Saint Petersburg,2020-05-18,10887,90,5392992
Russia,Saint Petersburg,2020-05-19,10887,90,5392992
Russia,Saint Petersburg,2020-05-20,11340,95,5392992
Russia,Saint Petersburg,2020-05-21,12203,104,5392992
Russia,Saint Petersburg,2020-05-22,12203,104,5392992
Russia,Saint Petersburg,2020-05-23,12955,113,5392992
Russia,Saint Petersburg,2020-05-24,13339,133,5392992
Russia,Saint Petersburg,2020-05-25,13713,138,5392992
Russia,Saint Petersburg,2020-05-26,14076,150,5392992
Russia,Saint Petersburg,2020-05-27,14076,150,5392992
Russia,Saint Petersburg,2020-05-28,14846,167,5392992
Russia,Saint Petersburg,2020-05-29,15215,178,5392992
Russia,Saint Petersburg,2020-05-30,15215,178,5392992
Russia,Saint Petersburg,2020-05-31,15215,178,5392992
Russia,Saint Petersburg,2020-06-01,15949,204,5392992
Russia,Sakhalin Oblast,2020-03-22,0,0,488453
Russia,Sakhalin Oblast,2020-03-23,0,0,488453
Russia,Sakhalin Oblast,2020-03-24,0,0,488453
Russia,Sakhalin Oblast,2020-03-25,0,0,488453
Russia,Sakhalin Oblast,2020-03-26,0,0,488453
Russia,Sakhalin Oblast,2020-03-27,0,0,488453
Russia,Sakhalin Oblast,2020-03-28,4,0,488453
Russia,Sakhalin Oblast,2020-03-29,4,0,488453
Russia,Sakhalin Oblast,2020-03-30,4,0,488453
Russia,Sakhalin Oblast,2020-03-31,4,0,488453
Russia,Sakhalin Oblast,2020-04-01,5,0,488453
Russia,Sakhalin Oblast,2020-04-02,5,0,488453
Russia,Sakhalin Oblast,2020-04-03,5,0,488453
Russia,Sakhalin Oblast,2020-04-04,6,0,488453
Russia,Sakhalin Oblast,2020-04-05,6,0,488453
Russia,Sakhalin Oblast,2020-04-06,6,0,488453
Russia,Sakhalin Oblast,2020-04-07,6,0,488453
Russia,Sakhalin Oblast,2020-04-08,11,0,488453
Russia,Sakhalin Oblast,2020-04-09,11,0,488453
Russia,Sakhalin Oblast,2020-04-10,11,0,488453
Russia,Sakhalin Oblast,2020-04-11,11,0,488453
Russia,Sakhalin Oblast,2020-04-12,11,0,488453
Russia,Sakhalin Oblast,2020-04-13,11,0,488453
Russia,Sakhalin Oblast,2020-04-14,11,0,488453
Russia,Sakhalin Oblast,2020-04-15,12,0,488453
Russia,Sakhalin Oblast,2020-04-16,12,0,488453
Russia,Sakhalin Oblast,2020-04-17,19,0,488453
Russia,Sakhalin Oblast,2020-04-18,19,0,488453
Russia,Sakhalin Oblast,2020-04-19,19,0,488453
Russia,Sakhalin Oblast,2020-04-20,19,0,488453
Russia,Sakhalin Oblast,2020-04-21,19,0,488453
Russia,Sakhalin Oblast,2020-04-22,19,0,488453
Russia,Sakhalin Oblast,2020-04-23,19,0,488453
Russia,Sakhalin Oblast,2020-04-24,20,0,488453
Russia,Sakhalin Oblast,2020-04-25,20,0,488453
Russia,Sakhalin Oblast,2020-04-26,20,0,488453
Russia,Sakhalin Oblast,2020-04-27,21,0,488453
Russia,Sakhalin Oblast,2020-04-28,22,0,488453
Russia,Sakhalin Oblast,2020-04-29,22,0,488453
Russia,Sakhalin Oblast,2020-04-30,23,0,488453
Russia,Sakhalin Oblast,2020-05-01,24,0,488453
Russia,Sakhalin Oblast,2020-05-02,24,0,488453
Russia,Sakhalin Oblast,2020-05-03,26,0,488453
Russia,Sakhalin Oblast,2020-05-04,28,0,488453
Russia,Sakhalin Oblast,2020-05-05,29,0,488453
Russia,Sakhalin Oblast,2020-05-06,29,0,488453
Russia,Sakhalin Oblast,2020-05-07,31,0,488453
Russia,Sakhalin Oblast,2020-05-08,31,0,488453
Russia,Sakhalin Oblast,2020-05-09,31,0,488453
Russia,Sakhalin Oblast,2020-05-10,31,0,488453
Russia,Sakhalin Oblast,2020-05-11,38,0,488453
Russia,Sakhalin Oblast,2020-05-12,41,0,488453
Russia,Sakhalin Oblast,2020-05-13,42,0,488453
Russia,Sakhalin Oblast,2020-05-14,44,0,488453
Russia,Sakhalin Oblast,2020-05-15,45,0,488453
Russia,Sakhalin Oblast,2020-05-16,45,0,488453
Russia,Sakhalin Oblast,2020-05-17,50,0,488453
Russia,Sakhalin Oblast,2020-05-18,50,0,488453
Russia,Sakhalin Oblast,2020-05-19,50,0,488453
Russia,Sakhalin Oblast,2020-05-20,56,0,488453
Russia,Sakhalin Oblast,2020-05-21,59,0,488453
Russia,Sakhalin Oblast,2020-05-22,59,0,488453
Russia,Sakhalin Oblast,2020-05-23,66,0,488453
Russia,Sakhalin Oblast,2020-05-24,68,0,488453
Russia,Sakhalin Oblast,2020-05-25,69,0,488453
Russia,Sakhalin Oblast,2020-05-26,74,0,488453
Russia,Sakhalin Oblast,2020-05-27,74,0,488453
Russia,Sakhalin Oblast,2020-05-28,80,0,488453
Russia,Sakhalin Oblast,2020-05-29,94,0,488453
Russia,Sakhalin Oblast,2020-05-30,94,0,488453
Russia,Sakhalin Oblast,2020-05-31,94,0,488453
Russia,Sakhalin Oblast,2020-06-01,115,0,488453
Russia,Samara Oblast,2020-03-22,0,0,3179026
Russia,Samara Oblast,2020-03-23,0,0,3179026
Russia,Samara Oblast,2020-03-24,0,0,3179026
Russia,Samara Oblast,2020-03-25,10,0,3179026
Russia,Samara Oblast,2020-03-26,12,0,3179026
Russia,Samara Oblast,2020-03-27,14,0,3179026
Russia,Samara Oblast,2020-03-28,14,0,3179026
Russia,Samara Oblast,2020-03-29,14,0,3179026
Russia,Samara Oblast,2020-03-30,14,0,3179026
Russia,Samara Oblast,2020-03-31,15,0,3179026
Russia,Samara Oblast,2020-04-01,15,0,3179026
Russia,Samara Oblast,2020-04-02,17,0,3179026
Russia,Samara Oblast,2020-04-03,17,0,3179026
Russia,Samara Oblast,2020-04-04,17,0,3179026
Russia,Samara Oblast,2020-04-05,17,0,3179026
Russia,Samara Oblast,2020-04-06,17,0,3179026
Russia,Samara Oblast,2020-04-07,17,0,3179026
Russia,Samara Oblast,2020-04-08,18,0,3179026
Russia,Samara Oblast,2020-04-09,18,0,3179026
Russia,Samara Oblast,2020-04-10,20,0,3179026
Russia,Samara Oblast,2020-04-11,21,0,3179026
Russia,Samara Oblast,2020-04-12,24,0,3179026
Russia,Samara Oblast,2020-04-13,29,0,3179026
Russia,Samara Oblast,2020-04-14,40,0,3179026
Russia,Samara Oblast,2020-04-15,40,0,3179026
Russia,Samara Oblast,2020-04-16,50,0,3179026
Russia,Samara Oblast,2020-04-17,63,0,3179026
Russia,Samara Oblast,2020-04-18,64,0,3179026
Russia,Samara Oblast,2020-04-19,79,0,3179026
Russia,Samara Oblast,2020-04-20,95,0,3179026
Russia,Samara Oblast,2020-04-21,103,0,3179026
Russia,Samara Oblast,2020-04-22,115,0,3179026
Russia,Samara Oblast,2020-04-23,141,0,3179026
Russia,Samara Oblast,2020-04-24,185,0,3179026
Russia,Samara Oblast,2020-04-25,209,0,3179026
Russia,Samara Oblast,2020-04-26,229,2,3179026
Russia,Samara Oblast,2020-04-27,264,2,3179026
Russia,Samara Oblast,2020-04-28,272,5,3179026
Russia,Samara Oblast,2020-04-29,327,5,3179026
Russia,Samara Oblast,2020-04-30,367,5,3179026
Russia,Samara Oblast,2020-05-01,392,5,3179026
Russia,Samara Oblast,2020-05-02,433,5,3179026
Russia,Samara Oblast,2020-05-03,518,5,3179026
Russia,Samara Oblast,2020-05-04,578,5,3179026
Russia,Samara Oblast,2020-05-05,595,6,3179026
Russia,Samara Oblast,2020-05-06,676,6,3179026
Russia,Samara Oblast,2020-05-07,802,8,3179026
Russia,Samara Oblast,2020-05-08,802,8,3179026
Russia,Samara Oblast,2020-05-09,802,8,3179026
Russia,Samara Oblast,2020-05-10,802,8,3179026
Russia,Samara Oblast,2020-05-11,1017,9,3179026
Russia,Samara Oblast,2020-05-12,1083,9,3179026
Russia,Samara Oblast,2020-05-13,1162,9,3179026
Russia,Samara Oblast,2020-05-14,1246,9,3179026
Russia,Samara Oblast,2020-05-15,1302,9,3179026
Russia,Samara Oblast,2020-05-16,1302,9,3179026
Russia,Samara Oblast,2020-05-17,1437,9,3179026
Russia,Samara Oblast,2020-05-18,1503,10,3179026
Russia,Samara Oblast,2020-05-19,1503,10,3179026
Russia,Samara Oblast,2020-05-20,1568,11,3179026
Russia,Samara Oblast,2020-05-21,1740,13,3179026
Russia,Samara Oblast,2020-05-22,1740,13,3179026
Russia,Samara Oblast,2020-05-23,1900,15,3179026
Russia,Samara Oblast,2020-05-24,2021,16,3179026
Russia,Samara Oblast,2020-05-25,2118,16,3179026
Russia,Samara Oblast,2020-05-26,2205,17,3179026
Russia,Samara Oblast,2020-05-27,2205,17,3179026
Russia,Samara Oblast,2020-05-28,2437,18,3179026
Russia,Samara Oblast,2020-05-29,2485,20,3179026
Russia,Samara Oblast,2020-05-30,2485,20,3179026
Russia,Samara Oblast,2020-05-31,2485,20,3179026
Russia,Samara Oblast,2020-06-01,2612,20,3179026
Russia,Saratov Oblast,2020-03-22,0,0,2421785
Russia,Saratov Oblast,2020-03-23,0,0,2421785
Russia,Saratov Oblast,2020-03-24,0,0,2421785
Russia,Saratov Oblast,2020-03-25,1,0,2421785
Russia,Saratov Oblast,2020-03-26,1,0,2421785
Russia,Saratov Oblast,2020-03-27,1,0,2421785
Russia,Saratov Oblast,2020-03-28,2,0,2421785
Russia,Saratov Oblast,2020-03-29,2,0,2421785
Russia,Saratov Oblast,2020-03-30,4,0,2421785
Russia,Saratov Oblast,2020-03-31,4,0,2421785
Russia,Saratov Oblast,2020-04-01,15,0,2421785
Russia,Saratov Oblast,2020-04-02,15,0,2421785
Russia,Saratov Oblast,2020-04-03,19,0,2421785
Russia,Saratov Oblast,2020-04-04,19,0,2421785
Russia,Saratov Oblast,2020-04-05,19,0,2421785
Russia,Saratov Oblast,2020-04-06,19,0,2421785
Russia,Saratov Oblast,2020-04-07,25,0,2421785
Russia,Saratov Oblast,2020-04-08,26,0,2421785
Russia,Saratov Oblast,2020-04-09,30,0,2421785
Russia,Saratov Oblast,2020-04-10,34,0,2421785
Russia,Saratov Oblast,2020-04-11,35,0,2421785
Russia,Saratov Oblast,2020-04-12,42,0,2421785
Russia,Saratov Oblast,2020-04-13,44,0,2421785
Russia,Saratov Oblast,2020-04-14,49,0,2421785
Russia,Saratov Oblast,2020-04-15,56,0,2421785
Russia,Saratov Oblast,2020-04-16,70,0,2421785
Russia,Saratov Oblast,2020-04-17,87,0,2421785
Russia,Saratov Oblast,2020-04-18,98,0,2421785
Russia,Saratov Oblast,2020-04-19,114,0,2421785
Russia,Saratov Oblast,2020-04-20,142,0,2421785
Russia,Saratov Oblast,2020-04-21,168,0,2421785
Russia,Saratov Oblast,2020-04-22,190,0,2421785
Russia,Saratov Oblast,2020-04-23,229,0,2421785
Russia,Saratov Oblast,2020-04-24,245,0,2421785
Russia,Saratov Oblast,2020-04-25,265,2,2421785
Russia,Saratov Oblast,2020-04-26,305,2,2421785
Russia,Saratov Oblast,2020-04-27,327,2,2421785
Russia,Saratov Oblast,2020-04-28,359,2,2421785
Russia,Saratov Oblast,2020-04-29,392,2,2421785
Russia,Saratov Oblast,2020-04-30,438,2,2421785
Russia,Saratov Oblast,2020-05-01,487,2,2421785
Russia,Saratov Oblast,2020-05-02,535,3,2421785
Russia,Saratov Oblast,2020-05-03,585,3,2421785
Russia,Saratov Oblast,2020-05-04,659,3,2421785
Russia,Saratov Oblast,2020-05-05,737,3,2421785
Russia,Saratov Oblast,2020-05-06,835,3,2421785
Russia,Saratov Oblast,2020-05-07,950,4,2421785
Russia,Saratov Oblast,2020-05-08,950,4,2421785
Russia,Saratov Oblast,2020-05-09,950,4,2421785
Russia,Saratov Oblast,2020-05-10,950,4,2421785
Russia,Saratov Oblast,2020-05-11,1168,5,2421785
Russia,Saratov Oblast,2020-05-12,1232,5,2421785
Russia,Saratov Oblast,2020-05-13,1317,6,2421785
Russia,Saratov Oblast,2020-05-14,1413,6,2421785
Russia,Saratov Oblast,2020-05-15,1526,7,2421785
Russia,Saratov Oblast,2020-05-16,1526,7,2421785
Russia,Saratov Oblast,2020-05-17,1754,8,2421785
Russia,Saratov Oblast,2020-05-18,1871,8,2421785
Russia,Saratov Oblast,2020-05-19,1871,8,2421785
Russia,Saratov Oblast,2020-05-20,1980,11,2421785
Russia,Saratov Oblast,2020-05-21,2139,15,2421785
Russia,Saratov Oblast,2020-05-22,2139,15,2421785
Russia,Saratov Oblast,2020-05-23,2321,18,2421785
Russia,Saratov Oblast,2020-05-24,2418,20,2421785
Russia,Saratov Oblast,2020-05-25,2516,22,2421785
Russia,Saratov Oblast,2020-05-26,2581,25,2421785
Russia,Saratov Oblast,2020-05-27,2581,25,2421785
Russia,Saratov Oblast,2020-05-28,2746,32,2421785
Russia,Saratov Oblast,2020-05-29,2840,34,2421785
Russia,Saratov Oblast,2020-05-30,2840,34,2421785
Russia,Saratov Oblast,2020-05-31,2840,34,2421785
Russia,Saratov Oblast,2020-06-01,3078,34,2421785
Russia,Smolensk Oblast,2020-03-22,0,0,934747
Russia,Smolensk Oblast,2020-03-23,0,0,934747
Russia,Smolensk Oblast,2020-03-24,0,0,934747
Russia,Smolensk Oblast,2020-03-25,0,0,934747
Russia,Smolensk Oblast,2020-03-26,0,0,934747
Russia,Smolensk Oblast,2020-03-27,0,0,934747
Russia,Smolensk Oblast,2020-03-28,1,0,934747
Russia,Smolensk Oblast,2020-03-29,1,0,934747
Russia,Smolensk Oblast,2020-03-30,1,0,934747
Russia,Smolensk Oblast,2020-03-31,1,0,934747
Russia,Smolensk Oblast,2020-04-01,1,0,934747
Russia,Smolensk Oblast,2020-04-02,1,0,934747
Russia,Smolensk Oblast,2020-04-03,1,0,934747
Russia,Smolensk Oblast,2020-04-04,2,0,934747
Russia,Smolensk Oblast,2020-04-05,2,0,934747
Russia,Smolensk Oblast,2020-04-06,3,0,934747
Russia,Smolensk Oblast,2020-04-07,3,0,934747
Russia,Smolensk Oblast,2020-04-08,7,0,934747
Russia,Smolensk Oblast,2020-04-09,11,0,934747
Russia,Smolensk Oblast,2020-04-10,13,0,934747
Russia,Smolensk Oblast,2020-04-11,17,0,934747
Russia,Smolensk Oblast,2020-04-12,17,1,934747
Russia,Smolensk Oblast,2020-04-13,21,1,934747
Russia,Smolensk Oblast,2020-04-14,55,1,934747
Russia,Smolensk Oblast,2020-04-15,106,1,934747
Russia,Smolensk Oblast,2020-04-16,132,1,934747
Russia,Smolensk Oblast,2020-04-17,139,2,934747
Russia,Smolensk Oblast,2020-04-18,152,2,934747
Russia,Smolensk Oblast,2020-04-19,173,2,934747
Russia,Smolensk Oblast,2020-04-20,189,2,934747
Russia,Smolensk Oblast,2020-04-21,208,2,934747
Russia,Smolensk Oblast,2020-04-22,244,2,934747
Russia,Smolensk Oblast,2020-04-23,251,2,934747
Russia,Smolensk Oblast,2020-04-24,262,2,934747
Russia,Smolensk Oblast,2020-04-25,279,2,934747
Russia,Smolensk Oblast,2020-04-26,289,2,934747
Russia,Smolensk Oblast,2020-04-27,324,2,934747
Russia,Smolensk Oblast,2020-04-28,369,3,934747
Russia,Smolensk Oblast,2020-04-29,403,3,934747
Russia,Smolensk Oblast,2020-04-30,429,3,934747
Russia,Smolensk Oblast,2020-05-01,455,3,934747
Russia,Smolensk Oblast,2020-05-02,499,3,934747
Russia,Smolensk Oblast,2020-05-03,508,3,934747
Russia,Smolensk Oblast,2020-05-04,520,4,934747
Russia,Smolensk Oblast,2020-05-05,534,5,934747
Russia,Smolensk Oblast,2020-05-06,535,5,934747
Russia,Smolensk Oblast,2020-05-07,646,5,934747
Russia,Smolensk Oblast,2020-05-08,646,5,934747
Russia,Smolensk Oblast,2020-05-09,646,5,934747
Russia,Smolensk Oblast,2020-05-10,646,5,934747
Russia,Smolensk Oblast,2020-05-11,902,7,934747
Russia,Smolensk Oblast,2020-05-12,911,9,934747
Russia,Smolensk Oblast,2020-05-13,1008,9,934747
Russia,Smolensk Oblast,2020-05-14,1044,10,934747
Russia,Smolensk Oblast,2020-05-15,1105,10,934747
Russia,Smolensk Oblast,2020-05-16,1105,10,934747
Russia,Smolensk Oblast,2020-05-17,1190,11,934747
Russia,Smolensk Oblast,2020-05-18,1246,11,934747
Russia,Smolensk Oblast,2020-05-19,1246,11,934747
Russia,Smolensk Oblast,2020-05-20,1297,11,934747
Russia,Smolensk Oblast,2020-05-21,1418,13,934747
Russia,Smolensk Oblast,2020-05-22,1418,13,934747
Russia,Smolensk Oblast,2020-05-23,1536,13,934747
Russia,Smolensk Oblast,2020-05-24,1603,15,934747
Russia,Smolensk Oblast,2020-05-25,1685,16,934747
Russia,Smolensk Oblast,2020-05-26,1769,21,934747
Russia,Smolensk Oblast,2020-05-27,1769,21,934747
Russia,Smolensk Oblast,2020-05-28,1933,29,934747
Russia,Smolensk Oblast,2020-05-29,2024,30,934747
Russia,Smolensk Oblast,2020-05-30,2024,30,934747
Russia,Smolensk Oblast,2020-05-31,2024,30,934747
Russia,Smolensk Oblast,2020-06-01,2207,36,934747
Russia,Stavropolskiy Kray,2020-03-22,0,0,2803021
Russia,Stavropolskiy Kray,2020-03-23,0,0,2803021
Russia,Stavropolskiy Kray,2020-03-24,0,0,2803021
Russia,Stavropolskiy Kray,2020-03-25,2,0,2803021
Russia,Stavropolskiy Kray,2020-03-26,5,0,2803021
Russia,Stavropolskiy Kray,2020-03-27,5,0,2803021
Russia,Stavropolskiy Kray,2020-03-28,5,0,2803021
Russia,Stavropolskiy Kray,2020-03-29,5,0,2803021
Russia,Stavropolskiy Kray,2020-03-30,6,0,2803021
Russia,Stavropolskiy Kray,2020-03-31,6,0,2803021
Russia,Stavropolskiy Kray,2020-04-01,6,0,2803021
Russia,Stavropolskiy Kray,2020-04-02,11,0,2803021
Russia,Stavropolskiy Kray,2020-04-03,11,0,2803021
Russia,Stavropolskiy Kray,2020-04-04,11,0,2803021
Russia,Stavropolskiy Kray,2020-04-05,11,0,2803021
Russia,Stavropolskiy Kray,2020-04-06,20,0,2803021
Russia,Stavropolskiy Kray,2020-04-07,39,0,2803021
Russia,Stavropolskiy Kray,2020-04-08,39,0,2803021
Russia,Stavropolskiy Kray,2020-04-09,42,0,2803021
Russia,Stavropolskiy Kray,2020-04-10,52,1,2803021
Russia,Stavropolskiy Kray,2020-04-11,66,2,2803021
Russia,Stavropolskiy Kray,2020-04-12,74,2,2803021
Russia,Stavropolskiy Kray,2020-04-13,86,2,2803021
Russia,Stavropolskiy Kray,2020-04-14,95,2,2803021
Russia,Stavropolskiy Kray,2020-04-15,115,2,2803021
Russia,Stavropolskiy Kray,2020-04-16,143,2,2803021
Russia,Stavropolskiy Kray,2020-04-17,155,2,2803021
Russia,Stavropolskiy Kray,2020-04-18,209,2,2803021
Russia,Stavropolskiy Kray,2020-04-19,232,3,2803021
Russia,Stavropolskiy Kray,2020-04-20,244,3,2803021
Russia,Stavropolskiy Kray,2020-04-21,266,4,2803021
Russia,Stavropolskiy Kray,2020-04-22,277,5,2803021
Russia,Stavropolskiy Kray,2020-04-23,332,5,2803021
Russia,Stavropolskiy Kray,2020-04-24,358,5,2803021
Russia,Stavropolskiy Kray,2020-04-25,385,5,2803021
Russia,Stavropolskiy Kray,2020-04-26,421,6,2803021
Russia,Stavropolskiy Kray,2020-04-27,454,6,2803021
Russia,Stavropolskiy Kray,2020-04-28,491,6,2803021
Russia,Stavropolskiy Kray,2020-04-29,519,10,2803021
Russia,Stavropolskiy Kray,2020-04-30,562,14,2803021
Russia,Stavropolskiy Kray,2020-05-01,651,14,2803021
Russia,Stavropolskiy Kray,2020-05-02,676,14,2803021
Russia,Stavropolskiy Kray,2020-05-03,731,15,2803021
Russia,Stavropolskiy Kray,2020-05-04,788,17,2803021
Russia,Stavropolskiy Kray,2020-05-05,824,18,2803021
Russia,Stavropolskiy Kray,2020-05-06,864,20,2803021
Russia,Stavropolskiy Kray,2020-05-07,943,20,2803021
Russia,Stavropolskiy Kray,2020-05-08,943,20,2803021
Russia,Stavropolskiy Kray,2020-05-09,943,20,2803021
Russia,Stavropolskiy Kray,2020-05-10,943,20,2803021
Russia,Stavropolskiy Kray,2020-05-11,1084,20,2803021
Russia,Stavropolskiy Kray,2020-05-12,1125,21,2803021
Russia,Stavropolskiy Kray,2020-05-13,1176,21,2803021
Russia,Stavropolskiy Kray,2020-05-14,1248,23,2803021
Russia,Stavropolskiy Kray,2020-05-15,1308,26,2803021
Russia,Stavropolskiy Kray,2020-05-16,1308,26,2803021
Russia,Stavropolskiy Kray,2020-05-17,1465,26,2803021
Russia,Stavropolskiy Kray,2020-05-18,1530,28,2803021
Russia,Stavropolskiy Kray,2020-05-19,1530,28,2803021
Russia,Stavropolskiy Kray,2020-05-20,1600,31,2803021
Russia,Stavropolskiy Kray,2020-05-21,1728,34,2803021
Russia,Stavropolskiy Kray,2020-05-22,1728,34,2803021
Russia,Stavropolskiy Kray,2020-05-23,1855,38,2803021
Russia,Stavropolskiy Kray,2020-05-24,1932,38,2803021
